Ch1,Ch2,Cluster_1_2,droplet
2821.39014,915.9935,10,114
4322.123,1533.89856,10,115
596.874451,1453.22583,0,116
3529.247,1045.58154,10,117
639.52594,1209.13184,0,118
637.4177,1405.90637,0,119
463.280029,957.4834,0,120
3598.96875,1192.05444,10,121
490.109955,1227.17761,0,122
372.2404,890.7289,0,123
578.924438,1355.91418,0,124
527.0828,1032.47375,0,125
566.11145,1033.97546,0,126
514.965759,1177.14148,0,127
3692.58887,1294.29541,10,128
4390.671,5555.697,11,129
3719.84033,1090.4054,10,130
487.421234,1166.71277,0,131
616.3624,1358.46448,0,132
586.1076,950.907654,0,133
3237.83813,3792.97876,11,134
585.3993,1216.45947,0,135
613.470154,1409.47534,0,136
610.927368,1429.85461,0,137
559.743469,1264.29248,0,138
641.192,1391.82227,0,139
512.2353,1317.12085,0,140
495.614624,1108.98291,0,141
516.001038,1109.80908,0,142
598.9604,1117.67737,0,143
3705.22583,1216.88611,10,144
592.6752,4624.96,1,145
505.562683,4391.487,1,146
612.236755,1254.87988,0,147
467.6127,986.092,0,148
418.977539,4293.10938,1,149
373.6031,941.3848,0,150
465.49353,1111.075,0,151
3987.89429,1490.36157,10,152
511.497681,1172.49988,0,153
638.2737,1405.12146,0,154
628.992,1357.11951,0,155
465.6518,3884.38647,1,156
479.421722,4148.973,1,157
3839.67725,4654.46875,11,158
576.577454,1275.14917,0,159
3651.534,1393.52527,10,160
3501.65,1304.05664,10,161
557.9108,1292.70886,0,162
3817.95947,1056.07043,10,163
3613.02173,1148.00549,10,164
4015.20972,1198.02429,10,165
3815.17944,4435.666,11,166
613.7263,1307.96094,0,167
3990.65845,4769.325,11,168
4323.78027,1451.39307,10,169
685.060059,1140.20874,0,170
3708.42578,1125.59033,10,171
395.05304,3988.16064,1,172
529.00354,1213.36646,0,173
4151.83447,1656.09851,10,174
494.6212,1264.2926,0,175
4091.00171,1417.9325,10,176
589.326,1169.386,0,177
4530.94043,1498.85,10,178
521.4737,1201.85071,0,179
4356.02637,1466.46606,10,180
485.4416,1124.94983,0,181
512.6066,1235.51379,0,182
526.74585,1040.07971,0,183
3681.29883,1287.08875,10,184
484.573975,1035.71887,0,185
4057.74536,1274.04688,10,186
453.8518,4113.78955,1,187
4044.038,1250.45544,10,188
3715.81348,1081.63208,10,189
608.817932,1223.72107,0,190
452.405426,1275.89612,0,191
4067.30762,4341.045,11,192
549.2,1114.19275,0,193
3996.965,1240.79651,10,194
428.639526,1010.42023,0,195
470.889648,1230.77576,0,196
3618.90552,1055.27393,10,197
586.799561,1156.26343,0,198
3499.24683,1175.83032,10,199
558.378967,1410.42163,0,200
547.423645,1286.27783,0,201
492.33847,3896.26587,1,202
4340.289,1343.68835,10,203
3999.61523,1419.5,10,204
479.61615,1134.08276,0,205
631.7093,1429.16248,0,206
476.3524,4495.55273,1,207
3835.26465,1066.60388,10,208
501.268921,1126.90967,0,209
476.664368,1063.20874,0,210
404.995178,3559.13843,1,211
3655.74414,1013.88049,10,212
543.2543,4072.60522,1,213
569.961548,1011.48364,0,214
544.2594,1049.97314,0,215
551.8695,1129.74426,0,216
526.8152,4199.955,1,217
461.770538,4020.352,1,218
1022.45618,926.656433,0,219
567.546936,1189.0155,0,220
563.1699,1198.12415,0,221
512.367249,1097.57654,0,222
645.6953,1432.0968,0,223
578.2968,1405.05334,0,224
3676.38013,4366.004,11,225
3801.20581,1247.4447,10,226
3292.2063,1454.1947,10,227
546.2319,1215.2146,0,228
539.1324,1121.09973,0,229
614.9428,1113.95068,0,230
531.5901,1179.9873,0,231
469.6972,2921.756,1,232
486.303436,1321.95,0,233
498.060333,1180.36182,0,234
491.913757,919.5052,0,235
583.644,1037.4939,0,236
4259.98633,4753.146,11,237
459.767761,1091.3053,0,238
472.8046,1148.18176,0,239
556.322449,3978.72363,1,240
575.676453,1207.64136,0,241
3729.75635,1296.84131,10,242
489.902557,1205.64331,0,243
668.0004,1280.04321,0,244
568.7203,971.2958,0,245
4259.156,1385.972,10,246
3653.56519,1031.942,10,247
473.573669,4206.16553,1,248
518.03656,5032.911,1,249
543.313538,1036.9281,0,250
493.1195,4056.732,1,251
508.845917,1152.40344,0,252
615.5147,1280.33008,0,253
464.862732,1152.69507,0,254
589.58,1270.71606,0,255
547.283752,905.857849,0,256
530.3071,1024.21448,0,257
420.696228,3714.63,1,258
479.5692,4309.53467,1,259
581.818359,1263.98145,0,260
580.2211,1204.81689,0,261
544.625732,1304.20654,0,262
3510.875,1377.42908,10,263
408.891449,4111.39,1,264
623.5641,1430.16162,0,265
494.693542,1190.75391,0,266
3934.70874,1399.39392,10,267
519.048157,1193.67407,0,268
588.6877,4797.751,1,269
547.6438,1175.02832,0,270
4523.75439,1636.102,10,271
513.181335,4519.688,1,272
623.6818,1467.7417,0,273
587.0273,1382.763,0,274
568.659546,1258.90271,0,275
500.7028,1079.01917,0,276
671.964844,1445.14355,0,277
4437.99756,1498.73108,10,278
2817.932,906.915649,10,279
3830.66675,1130.47632,10,280
536.7136,963.86,0,281
614.705444,1047.52429,0,282
3827.06714,1249.1156,10,283
631.895569,1686.73145,0,284
4244.88525,1275.82019,10,285
496.500427,942.6972,0,286
447.1046,1164.77124,0,287
548.6407,1132.14307,0,288
622.001465,1411.25134,0,289
4109.1665,1247.53467,10,290
3056.048,1019.565,10,291
619.231262,1088.17676,0,292
414.4039,898.433655,0,293
510.7777,1124.65283,0,294
597.0693,1346.66345,0,295
3632.32275,1036.97388,10,296
3475.622,3874.889,11,297
602.4865,1301.16907,0,298
635.5489,1212.72314,0,299
609.527954,1378.54272,0,300
4409.69629,1521.63538,10,301
490.65152,3957.43213,1,302
492.248383,1187.469,0,303
535.758362,1262.58643,0,304
477.08252,918.4602,0,305
497.9865,1113.429,0,306
465.082916,3823.59131,1,307
513.003,1064.54321,0,308
529.3846,1197.27222,0,309
4061.30835,4760.008,11,310
578.5193,1192.11731,0,311
543.5067,4738.43066,1,312
557.8765,1162.175,0,313
559.6036,4713.22363,1,314
509.919739,1099.06921,0,315
555.992249,1356.61536,0,316
523.351746,1247.21094,0,317
544.531,997.6129,0,318
470.0421,3761.399,1,319
514.5119,1270.199,0,320
442.1594,1011.92218,0,321
675.9363,1181.47864,0,322
618.3805,1282.24121,0,323
477.7525,3964.507,1,324
548.9812,1120.24219,0,325
592.6403,1249.10986,0,326
623.2576,1400.71045,0,327
3935.87036,1128.88843,10,328
2971.85571,1007.96222,10,329
521.425537,1159.06677,0,330
3434.30542,4328.307,11,331
3591.19165,1122.80322,10,332
558.0777,1313.7926,0,333
4176.48926,1426.593,10,334
531.5798,1314.6792,0,335
565.2415,1100.589,0,336
508.3005,1114.88586,0,337
421.6559,3816.05884,1,338
584.6126,1315.58984,0,339
3626.09814,1064.25452,10,340
514.4758,1037.5011,0,341
612.2592,4726.41553,1,342
3691.4104,1288.28564,10,343
485.213928,1159.22327,0,344
502.727661,1259.37085,0,345
528.991943,1084.95557,0,346
3818.697,1339.71167,10,347
473.9369,4093.05933,1,348
3973.52,1176.43713,10,349
409.632629,3923.142,1,350
3616.78125,4293.255,11,351
3982.99414,4576.85254,11,352
493.093964,1055.82068,0,353
3770.73364,4062.902,11,354
628.4603,4667.337,1,355
4005.95752,1340.53418,10,356
3580.95483,1441.50635,10,357
3243.15137,1095.97827,10,358
3959.629,1113.95251,10,359
3940.81274,4582.0874,11,360
409.785583,4107.1626,1,361
433.9896,1120.27368,0,362
3529.85254,1342.5658,10,363
582.9346,1323.85217,0,364
3295.7334,4196.128,11,365
566.009033,1185.82178,0,366
591.7738,4948.75635,1,367
635.9304,1302.41223,0,368
3379.82983,1276.01624,10,369
508.8176,1326.83667,0,370
4540.25,1422.3385,10,371
702.399231,1367.29517,0,372
526.2335,1052.50879,0,373
559.0958,1248.95337,0,374
578.336243,1252.2428,0,375
558.808,1070.55908,0,376
515.6805,1145.34521,0,377
407.7076,3803.19482,1,378
657.4932,1235.16345,0,379
3758.99414,1187.91431,10,380
566.8733,1009.93677,0,381
3840.60156,1336.88538,10,382
491.542145,1169.26917,0,383
550.237,1059.929,0,384
3763.12183,1517.86926,10,385
3403.53125,3807.50781,11,386
562.5567,1301.85022,0,387
630.5289,1310.56677,0,388
526.538,1268.82666,0,389
572.1804,1473.02625,0,390
3275.91577,1173.50293,10,391
3474.253,1265.35669,10,392
588.706665,1198.89783,0,393
631.5866,1193.38953,0,394
548.2359,1200.26721,0,395
503.693359,1204.10962,0,396
684.3922,1434.93433,0,397
475.123718,1041.8761,0,398
551.1726,1474.59473,0,399
529.603638,1057.91,0,400
516.0505,1090.04443,0,401
568.0485,1124.82947,0,402
535.0986,1021.57544,0,403
553.0907,1296.35876,0,404
493.868744,958.40094,0,405
530.7069,1193.11353,0,406
601.5294,1003.12793,0,407
551.3431,1125.66687,0,408
608.009644,1286.145,0,409
392.811249,1120.3988,0,410
478.04953,3965.11523,1,411
529.809265,1128.28906,0,412
445.419434,4168.10742,1,413
483.8867,3993.76221,1,414
667.955566,1230.99463,0,415
647.556641,1447.005,0,416
490.477081,1079.51208,0,417
519.3274,1260.88782,0,418
492.783142,1197.76465,0,419
4325.0166,1607.08167,10,420
437.424,3857.03735,1,421
535.833069,1319.72266,0,422
526.0071,1224.221,0,423
553.4034,1293.77808,0,424
547.4011,989.3203,0,425
445.643982,4272.26563,1,426
4061.817,1342.50146,10,427
4108.607,1373.49451,10,428
4042.39038,1297.62939,10,429
3979.0437,1258.77686,10,430
511.511932,1088.83972,0,431
522.65155,1257.5769,0,432
588.5579,1458.31738,0,433
485.152283,1091.73328,0,434
495.969849,4344.348,1,435
3898.15625,1428.281,10,436
3956.57,1182.57764,10,437
512.2073,3991.18042,1,438
3990.02759,1338.52173,10,439
686.4,1121.12012,0,440
3682.17,1096.62463,10,441
3894.215,1137.81616,10,442
525.493347,4207.256,1,443
3910.542,1165.89685,10,444
599.369934,1168.40039,0,445
4017.41846,4446.804,11,446
487.7947,1177.63989,0,447
4053.92285,1348.82117,10,448
526.4215,1183.2771,0,449
2713.627,1053.379,10,450
639.19696,1464.24792,0,451
568.1585,1255.88489,0,452
4061.99854,1292.2439,10,453
4541.251,4895.59,11,454
4050.24561,1351.76782,10,455
483.4624,925.361633,0,456
463.555176,1268.04944,0,457
591.1074,1373.24121,0,458
3892.97217,1394.32983,10,459
550.651245,1043.728,0,460
3702.52,1114.01306,10,461
359.761475,3700.30371,1,462
3569.33374,1439.45117,10,463
632.2751,1449.764,0,464
474.5974,3956.325,1,465
466.842041,4121.223,1,466
486.970856,1244.012,0,467
461.8939,4567.63965,1,468
558.719543,4388.34473,1,469
3778.03564,1268.22815,10,470
562.732544,967.156555,0,471
523.4823,1150.81689,0,472
3738.85913,4163.41846,11,473
543.8809,1131.566,0,474
567.4116,1094.87939,0,475
4291.073,1583.07214,10,476
3589.103,1338.72937,10,477
533.7835,988.404663,0,478
625.4287,1337.17273,0,479
3601.43921,1190.07,10,480
558.002136,1089.4552,0,481
3811.81665,975.1799,10,482
596.778748,997.38,0,483
507.698059,1109.5968,0,484
556.34906,1230.5907,0,485
509.815216,1139.064,0,486
2718.66479,1095.34,10,487
489.393463,4104.34473,1,488
538.7705,1002.1283,0,489
497.684021,1156.70508,0,490
574.5306,1304.15515,0,491
573.291,4657.613,1,492
521.664,1202.3949,0,493
3858.97852,1383.44324,10,494
615.467,1347.55969,0,495
599.03064,864.113159,0,496
581.8766,1302.56738,0,497
606.3707,1187.791,0,498
536.796143,1062.31421,0,499
4472.96,1424.09644,10,500
613.06604,1078.76465,0,501
575.0878,1180.1427,0,502
4303.09863,1338.69312,10,503
560.2233,1196.009,0,504
592.438965,1262.395,0,505
505.985,1220.168,0,506
553.1758,4262.219,1,507
563.2777,1403.32446,0,508
575.0233,1117.59875,0,509
606.5537,1274.392,0,510
4536.56152,1470.54944,10,511
628.429749,4623.5083,1,512
616.861267,1156.26587,0,513
601.1415,1384.59741,0,514
3436.15723,1082.144,10,515
609.397644,1230.30029,0,516
480.9743,1087.69641,0,517
488.9136,1241.37061,0,518
613.5997,1405.789,0,519
567.29834,1491.51526,0,520
527.6457,1246.08618,0,521
3785.17334,1111.77612,10,522
3724.21143,1789.6394,10,523
3389.54028,4048.23584,11,524
3904.43848,1181.67822,10,525
471.1984,1174.51941,0,526
3758.491,1396.0127,10,527
4022.01758,1297.7561,10,528
4258.89258,5112.60449,11,529
723.3317,1378.79126,0,530
558.2446,1009.826,0,531
465.8728,960.096558,0,532
480.69754,912.0372,0,533
3837.0293,1195.28687,10,534
471.4105,3680.144,1,535
674.7727,1137.03955,0,536
3846.20166,1176.02625,10,537
577.1835,1294.65491,0,538
3476.25952,1100.299,10,539
469.529022,995.034363,0,540
3995.41235,1421.00171,10,541
680.1835,1364.87842,0,542
519.8199,4282.37646,1,543
482.097015,1135.3811,0,544
3605.55347,4489.87842,11,545
536.254333,1120.79688,0,546
4281.06543,1444.46423,10,547
516.5109,1165.31592,0,548
550.339966,1068.83154,0,549
620.3652,1151.33447,0,550
468.0883,1169.15771,0,551
3835.11255,1148.55078,10,552
506.838745,1132.65063,0,553
593.197,1252.53784,0,554
3782.25439,1304.85327,10,555
3657.22046,958.186768,10,556
4134.842,1265.8512,10,557
3756.121,1055.623,10,558
564.80304,4147.57471,1,559
514.0609,1216.92407,0,560
439.911224,4589.81055,1,561
561.8244,1177.08569,0,562
3517.54517,1255.71631,10,563
544.5414,3933.00146,1,564
3543.22314,4199.96875,11,565
566.0219,1324.04114,0,566
620.1431,1207.64465,0,567
3484.55273,959.554932,10,568
536.5625,1097.51428,0,569
589.0082,1206.2019,0,570
557.5315,1177.528,0,571
3616.293,1102.76282,10,572
3868.12573,1319.523,10,573
576.3824,1228.25879,0,574
493.5733,998.5313,0,575
466.855621,1103.17017,0,576
569.2036,1137.07813,0,577
560.852539,1293.15283,0,578
540.1113,4127.66,1,579
520.0709,1144.49963,0,580
3609.48413,1256.97693,10,581
517.9116,1268.51013,0,582
3763.103,4377.14844,11,583
573.2857,1197.45544,0,584
505.823639,1197.2478,0,585
577.189,1277.83093,0,586
562.50116,1079.97485,0,587
576.1982,1268.46057,0,588
546.902466,1071.63953,0,589
536.647949,1298.30139,0,590
515.727661,1101.993,0,591
505.226,1283.422,0,592
478.738464,3846.67334,1,593
3715.759,1064.04541,10,594
512.8647,1055.849,0,595
571.230469,1328.4552,0,596
527.682,1278.4679,0,597
578.0202,1132.8656,0,598
488.7948,1213.46692,0,599
532.5562,1158.52234,0,600
428.540527,3920.939,1,601
3734.45557,4613.069,11,602
3521.63647,1195.85852,10,603
547.632446,1191.82507,0,604
585.3327,1193.64673,0,605
579.1424,1177.76563,0,606
474.6068,4332.298,1,607
4028.23779,1403.68848,10,608
662.5757,1352.44189,0,609
542.7333,1076.64648,0,610
525.7959,1003.63824,0,611
3569.21631,4123.11475,11,612
467.145447,1109.45142,0,613
3862.06372,1159.102,10,614
382.494537,3958.94751,1,615
534.787,1235.33081,0,616
440.237457,1105.12085,0,617
539.160339,1065.883,0,618
3518.8396,3989.66919,11,619
514.1806,1037.45032,0,620
483.808258,1322.54639,0,621
545.1819,1297.76514,0,622
559.8999,1210.36487,0,623
4409.99561,1562.27087,10,624
478.43277,1125.25842,0,625
436.878326,860.6228,0,626
3650.58374,1244.86743,10,627
547.8787,920.221069,0,628
4298.76953,1519.1134,10,629
3679.65063,1232.14758,10,630
1768.02209,1025.45593,10,631
518.580444,1194.03088,0,632
3757.356,1319.41968,10,633
519.1325,1228.90881,0,634
3495.90918,1276.98218,10,635
4090.43677,1183.783,10,636
3440.749,1212.2229,10,637
492.501221,1222.90515,0,638
756.0356,1303.51611,0,639
470.8041,1292.82947,0,640
3917.52222,1153.65259,10,641
3537.99976,1094.83887,10,642
542.3012,1175.4043,0,643
3570.40356,1258.68164,10,644
579.4609,1265.47473,0,645
479.3242,1110.65125,0,646
544.7901,4056.48657,1,647
4127.57568,1286.6416,10,648
553.4941,1261.10022,0,649
468.1808,1115.492,0,650
412.767181,4535.558,1,651
714.8415,1413.13684,0,652
590.132935,1197.90356,0,653
585.8866,1254.21191,0,654
516.607361,1041.0542,0,655
3978.7876,4445.956,11,656
536.735046,1251.83411,0,657
565.7527,1251.20728,0,658
644.425232,1440.68738,0,659
474.564941,1023.18732,0,660
609.029968,1169.527,0,661
470.973236,4160.703,1,662
522.803162,1191.87048,0,663
516.865845,1140.53674,0,664
528.4112,1240.46936,0,665
571.389,1186.95374,0,666
422.899963,4397.18945,1,667
558.757446,1164.44214,0,668
4012.28979,1308.5415,10,669
530.6494,3903.525,1,670
530.0347,1036.6532,0,671
488.1232,4406.466,1,672
4340.351,1583.372,10,673
3787.27783,1285.39368,10,674
618.8746,1201.13525,0,675
561.99,1230.36365,0,676
543.9379,1255.55591,0,677
492.7174,1118.89832,0,678
3966.72534,1455.9823,10,679
3963.27222,1158.297,10,680
3687.02271,1174.56946,10,681
4138.90234,1396.21143,10,682
523.6807,1133.52185,0,683
594.1577,1172.9176,0,684
558.572266,1230.15955,0,685
566.9149,1240.45667,0,686
3871.89453,1391.619,10,687
457.7291,3966.96948,1,688
392.500122,4141.088,1,689
481.8127,1232.28784,0,690
592.343933,1160.48181,0,691
604.725,1393.14783,0,692
524.418762,1185.86157,0,693
588.2699,1190.65894,0,694
3327.12866,4090.99463,11,695
516.037537,1154.16809,0,696
546.4803,1040.01416,0,697
3651.12183,1268.22607,10,698
467.3543,1207.14136,0,699
446.589966,3971.836,1,700
505.946136,1100.80444,0,701
509.735229,1080.09314,0,702
677.022,1348.382,0,703
549.346069,1134.061,0,704
509.237885,3699.24854,1,705
3599.24414,1195.7561,10,706
547.004761,1198.59985,0,707
469.252441,3798.231,1,708
3758.049,1174.531,10,709
594.0604,1179.326,0,710
3657.84546,1168.11377,10,711
462.813751,1167.9,0,712
529.806335,1058.17529,0,713
575.1353,1396.84912,0,714
495.453461,1069.57434,0,715
476.0391,4434.355,1,716
3847.32666,1215.17432,10,717
4168.20654,1199.34375,10,718
3949.84863,1098.5199,10,719
559.6169,1278.91272,0,720
585.4063,1299.70557,0,721
529.3422,1143.28564,0,722
554.0517,1239.00061,0,723
3696.81982,4079.51538,11,724
571.090149,1377.036,0,725
508.680817,4491.623,1,726
504.843933,1009.06464,0,727
541.1218,1258.91516,0,728
534.416931,1221.2373,0,729
543.4999,1042.098,0,730
3899.04321,1257.873,10,731
502.358032,1045.86621,0,732
645.101563,1479.2135,0,733
510.223816,1198.39917,0,734
3932.70752,1314.9054,10,735
536.825867,1170.29871,0,736
413.873322,3958.89722,1,737
529.4833,1175.17554,0,738
597.6581,1149.39954,0,739
3810.045,1197.33911,10,740
558.6266,1254.40344,0,741
659.244141,1471.15259,0,742
4247.92236,1534.53259,10,743
547.0009,1070.54028,0,744
581.869263,1248.16724,0,745
473.788879,4403.15527,1,746
627.045349,996.6404,0,747
499.102936,1139.08789,0,748
630.7069,1299.87268,0,749
475.7801,4075.238,1,750
3716.40771,1071.62085,10,751
540.9185,1069.94409,0,752
565.283142,1047.98462,0,753
4374.40527,1653.766,10,754
632.9226,1353.20935,0,755
556.629456,1099.043,0,756
541.9207,1206.03979,0,757
465.831024,1227.53259,0,758
555.8129,1177.47,0,759
511.175385,1376.232,0,760
578.939,1120.59155,0,761
3574.984,1280.27454,10,762
471.2898,1186.54248,0,763
457.405945,4036.51758,1,764
497.665649,4024.77734,1,765
517.7272,1193.62793,0,766
588.2472,1331.57922,0,767
3967.871,1056.33691,10,768
559.3639,1158.80017,0,769
547.19574,1083.60962,0,770
567.5119,1283.12,0,771
572.636353,1123.73828,0,772
569.2921,1058.04419,0,773
3551.78833,1072.22546,10,774
3771.677,1411.76489,10,775
458.005,1167.77515,0,776
3917.00146,1151.56531,10,777
4040.6355,1273.0752,10,778
594.097351,1161.3313,0,779
583.6455,998.480347,0,780
602.9868,1292.18811,0,781
610.1915,982.1971,0,782
493.5431,3860.77148,1,783
4011.37329,4342.708,11,784
642.083069,1317.83569,0,785
4071.27075,1061.75085,10,786
696.3378,1153.81165,0,787
528.382141,986.9743,0,788
556.341064,1183.68518,0,789
486.052,1213.54321,0,790
583.323242,977.7898,0,791
691.9144,1678.47388,0,792
593.8045,1358.27136,0,793
540.768433,1226.20544,0,794
537.5084,1186.35168,0,795
575.8028,957.9857,0,796
472.985077,4329.793,1,797
3869.95215,1143.716,10,798
533.5324,1163.1637,0,799
3559.018,1253.63635,10,800
531.863647,1069.00647,0,801
539.967041,1132.00757,0,802
550.6906,1101.99854,0,803
487.580048,1169.33252,0,804
482.279572,4009.41113,1,805
3573.97437,1281.639,10,806
3936.82983,1389.85242,10,807
597.4421,920.2165,0,808
501.44046,1299.17993,0,809
589.2701,1255.69617,0,810
3680.18359,4170.153,11,811
3852.03,1352.789,10,812
563.2463,1141.13745,0,813
600.5042,1523.81885,0,814
569.052734,1180.94617,0,815
500.774628,4066.52124,1,816
3990.40845,1271.24121,10,817
382.59137,3905.48364,1,818
4024.53345,1264.3158,10,819
441.26947,4504.0376,1,820
552.219543,1203.48218,0,821
3810.1958,1244.97217,10,822
525.3733,1179.88037,0,823
3370.008,1140.12378,10,824
480.017639,3887.47632,1,825
4369.306,1471.14709,10,826
602.753052,1414.06165,0,827
481.3631,1092.72314,0,828
3590.91675,1167.79163,10,829
543.8272,1192.33618,0,830
529.642944,1147.61963,0,831
535.8489,1178.09216,0,832
539.810852,1031.836,0,833
534.3768,5198.94434,1,834
519.237,1132.51575,0,835
443.895172,4250.03174,1,836
3551.14624,1268.59631,10,837
550.817139,1149.11267,0,838
537.763,1089.00537,0,839
3986.34888,1595.65613,10,840
3943.67456,4213.67725,11,841
471.6531,4540.39258,1,842
3903.717,1099.25781,10,843
3567.34546,1120.07251,10,844
515.087952,1139.52075,0,845
512.819,1040.87781,0,846
3833.93286,1446.41516,10,847
492.192535,1073.79871,0,848
558.7736,1119.43774,0,849
551.6894,1159.58337,0,850
403.986023,826.9698,0,851
530.926,1236.69482,0,852
518.2314,1135.562,0,853
557.936462,958.2561,0,854
520.2885,1259.62158,0,855
4017.726,1252.28943,10,856
4080.942,1444.991,10,857
3628.93066,2848.26172,11,858
587.2819,1304.981,0,859
493.0465,1241.26111,0,860
535.6434,1093.31482,0,861
562.41394,1301.68738,0,862
3793.946,1355.256,10,863
490.672058,1153.98694,0,864
3768.89551,1226.61328,10,865
500.739258,4168.1123,1,866
511.226379,1180.68872,0,867
422.819336,4067.318,1,868
539.48175,1066.19861,0,869
612.02124,1297.21814,0,870
3550.93726,1231.49524,10,871
559.1088,1249.08337,0,872
512.3869,1039.63062,0,873
468.113159,1133.02869,0,874
3941.611,1109.86609,10,875
4010.311,4757.681,11,876
619.9926,4347.051,1,877
3249.74731,991.0391,10,878
660.0448,1363.952,0,879
3364.631,1030.32,10,880
523.50354,1148.6958,0,881
517.8398,1129.79907,0,882
3366.91113,1182.9397,10,883
2856.43481,1075.89124,10,884
3635.6416,1208.51184,10,885
3515.96069,1203.67725,10,886
3690.397,4151.38037,11,887
604.524048,985.9965,0,888
488.468445,4065.90063,1,889
4153.496,1385.72668,10,890
489.165,1175.51074,0,891
447.42984,1122.78174,0,892
561.5089,1054.58423,0,893
601.2974,1371.59363,0,894
543.988464,1269.00793,0,895
515.0753,1048.48608,0,896
458.86618,4077.3042,1,897
3624.405,1182.0271,10,898
628.8462,1409.806,0,899
584.9189,1265.90674,0,900
622.36145,1401.2937,0,901
661.1137,1171.07324,0,902
4188.561,1197.71606,10,903
515.7341,1051.45752,0,904
473.971161,1043.52576,0,905
730.6079,1315.97852,0,906
4328.305,1567.31531,10,907
517.886841,4594.591,1,908
508.5804,3660.02466,1,909
512.753845,1419.69324,0,910
505.0985,1247.37878,0,911
557.2579,1120.83948,0,912
563.7746,4102.28955,1,913
591.2765,1127.88672,0,914
559.565552,1064.22424,0,915
478.0421,1313.01367,0,916
460.099945,1190.76941,0,917
464.301239,1209.3219,0,918
3730.083,1137.61414,10,919
2562.71655,3016.37744,11,920
4174.00928,1475.59692,10,921
3338.29346,1068.90857,10,922
663.5158,1420.75513,0,923
518.8636,1157.93921,0,924
557.980652,4445.07373,1,925
4346.06836,1244.1084,10,926
3757.25439,1098.96606,10,927
3939.43872,1345.95435,10,928
610.2342,870.2969,0,929
522.0607,1186.58057,0,930
519.600647,1240.13074,0,931
525.7746,1094.98608,0,932
587.077759,1243.79541,0,933
