Ch1,Ch2,Ch3,cluster
4636.844,918.750732,497.556549,100000
1410.005,2216.198,569.526062,10000
4493.569,1020.45428,493.3394,100000
1563.90808,1043.20544,9475.32,1000
4556.64844,2026.05225,8998.839,111000
4610.236,1118.16931,469.9731,100000
4659.14551,1057.632,502.8837,100000
4097.39355,2187.6106,557.7351,110000
4472.846,2044.42419,9143.379,111000
1541.95447,1113.07764,514.78064,0
1569.369,2064.91113,560.6279,10000
1547.19666,1107.4458,452.532043,0
1599.73047,2004.73352,552.064758,10000
4631.521,979.475647,480.9813,100000
1376.46985,2269.36035,9201.096,11000
4224.889,2200.44678,525.7614,110000
1487.24988,987.5402,9346.884,1000
4541.143,1066.85266,549.609,100000
4467.31641,1053.33167,505.191559,100000
4399.927,2066.797,573.9192,110000
1494.34106,2471.39185,639.154968,10000
1609.75085,2080.936,9052.595,11000
4582.39746,998.7357,9003.903,101000
4273.04541,2061.01929,571.4168,110000
4387.764,2118.3728,9170.715,111000
4363.866,1040.77734,500.223633,100000
4674.51563,2113.88965,542.0231,110000
4329.589,1961.83569,8541.175,111000
1455.88477,2193.86646,573.5217,10000
4343.38428,1159.72327,445.900024,100000
1507.54358,1055.19312,9398.798,1000
1592.82874,1037.35608,489.3146,0
4471.76465,2121.39014,600.0874,110000
4384.257,2033.78162,8826.127,111000
4507.71436,2154.2937,9031.7,111000
4612.58,915.5147,517.5718,100000
4552.68,843.5544,463.323273,100000
1573.27576,972.791,523.975,0
1532.29,1061.56909,9861.109,1000
1516.893,2178.934,567.305237,10000
4649.49756,2173.30664,555.290466,110000
4515.385,1116.65161,9099.86,101000
1450.90845,1035.83093,9445.045,1000
1508.52747,2106.1394,9664.572,11000
4584.01074,2092.17065,9067.635,111000
1495.32886,2178.78613,526.0904,10000
4281.16162,1070.91418,8616.944,101000
1525.23608,1100.91919,500.3384,0
1563.34619,1064.19482,525.061646,0
4512.93457,2257.588,551.6095,110000
1493.59106,2038.59045,9143.879,11000
1550.46423,993.7562,524.4185,0
4424.967,946.476868,9209.406,101000
1572.24341,1080.05017,9254.982,1000
4903.969,1045.92627,499.828339,100000
4421.32,970.057556,449.4418,100000
1523.9884,1014.335,461.345551,0
4534.084,2165.80347,551.7437,110000
4234.037,1952.83838,8131.17,111000
1650.97009,2406.304,690.8459,10000
4621.333,2217.49951,9041.556,111000
4532.96826,2179.45679,9096.656,111000
4639.56055,1111.9541,9654.832,101000
4338.665,1162.06787,483.0691,100000
1532.78308,1068.88184,513.284668,0
1496.83752,986.6994,9394.064,1000
1630.2876,1027.86462,9402.218,1000
1520.11829,1181.91455,9543.812,1000
1559.832,989.029358,467.152222,0
1531.09521,1044.77063,9262.921,1000
1566.87952,1068.13989,9622.036,1000
1521.95251,1042.18469,9444.63,1000
4358.40674,2086.54883,8528.023,111000
1454.832,2180.9895,583.3218,10000
4404.82861,2090.776,600.597961,110000
1611.18738,1943.4978,9004.824,11000
4416.69,2098.278,589.6157,110000
4534.37646,1133.09021,471.956482,100000
4761.69629,2326.32178,604.1706,110000
1645.95862,1036.8468,9459.773,1000
1474.45923,2100.46558,9321.522,11000
1543.57129,2132.82666,9485.22949,11000
4312.533,1112.66858,497.5301,100000
4351.63574,1060.54871,9255.065,101000
4260.63965,2099.157,8857.936,111000
1514.7915,2142.11035,9379.652,11000
4642.483,894.7262,499.9327,100000
1449.4751,2148.23584,9269.916,11000
4296.051,2331.50073,501.640656,110000
4662.504,1082.47668,509.305359,100000
4778.371,1048.41113,488.021667,100000
4540.21533,1038.62732,411.088348,100000
4705.77344,1080.50818,525.589355,100000
4499.304,2044.35034,565.9057,110000
4428.93457,993.426758,8808.956,101000
1445.395,971.7876,9644.254,1000
3926.40747,1912.63538,553.9846,110000
1530.549,1046.45862,9634.429,1000
1504.34717,2205.175,582.5077,10000
4369.499,2012.5376,583.461365,110000
1556.87366,993.0512,482.529419,0
1554.1001,1104.93726,484.785217,0
1569.36243,2109.06934,9342.005,11000
4189.602,945.757568,484.486023,100000
4475.409,896.55896,8814.335,101000
4447.721,2112.8562,587.2821,110000
4753.845,909.6493,536.237,100000
4532.535,2155.57764,9698.538,111000
1510.727,2157.02783,9461.39,11000
1645.78308,968.609558,9287.286,1000
1477.46741,2163.82227,540.175232,10000
4548.273,2060.65283,8882.232,111000
4312.033,2172.60327,9461.126,111000
4697.23438,2153.52441,525.7319,110000
4673.93066,1151.18628,462.7979,100000
4631.51025,1011.00366,500.130554,100000
4444.94043,2109.81665,9097.494,111000
4608.89258,2027.77185,532.856,110000
1473.68762,2130.69116,537.6455,10000
1391.54541,1947.47119,544.779846,10000
4470.501,930.531067,9396.342,101000
1483.28711,2263.15527,562.7456,10000
4272.137,2273.22534,546.2456,110000
1570.819,2132.51465,518.4989,10000
4212.23926,2095.12524,547.6962,110000
4419.52246,1939.94409,560.2435,110000
1623.306,1124.18225,521.2449,0
1571.77417,2233.98633,9738.35,11000
4616.139,961.512146,9407.789,101000
4441.05469,1045.02832,9218.755,101000
1569.72327,2189.18286,545.3597,10000
4477.62646,1068.88538,482.239929,100000
1562.07141,1002.71033,494.719666,0
1495.27039,1083.23511,434.129761,0
4535.60059,1016.78613,9526.261,101000
1680.66919,1120.93445,535.449768,0
1617.77917,1123.21167,564.7306,0
4410.95459,1099.71033,488.381683,100000
1472.79688,2283.95239,567.558167,10000
4431.0415,1122.12732,478.546356,100000
1504.70837,2155.45142,567.2576,10000
4776.64,940.671631,512.202637,100000
4448.61133,988.579956,527.055664,100000
1705.43823,1874.6499,700.8244,10000
4806.396,1034.22766,482.000977,100000
1442.54651,2202.8916,532.7842,10000
4424.781,1111.12183,439.620636,100000
1413.56592,2276.51514,578.763062,10000
1547.382,1052.92981,492.440857,0
1625.38623,1061.7793,9488.599,1000
4445.82031,1092.964,404.0918,100000
1526.47144,952.5764,472.5172,0
1575.59644,1071.9563,468.565216,0
4432.389,1157.779,528.4118,100000
4435.28369,1992.53125,8841.833,111000
1476.8772,2079.88818,500.366455,10000
1516.45715,2091.96436,563.3983,10000
1559.45288,1085.62061,476.574036,0
4483.61768,987.7849,9286.9,101000
4326.155,1173.62256,9006.415,101000
4471.982,2028.65833,8985.858,111000
4726.946,1047.83728,9366.211,101000
1589.9071,2055.94971,9243.303,11000
1580.32166,1019.27631,499.5573,0
4420.44629,2136.086,9145.596,111000
1620.639,2205.419,592.899536,10000
4539.348,2262.16235,599.895264,110000
1516.4082,1040.91809,9687.373,1000
1507.04016,1160.3446,508.843536,0
1522.66675,2181.396,570.1507,10000
1461.99329,2261.84277,549.7044,10000
1573.01086,2063.25073,549.952942,10000
1420.48987,2032.26453,9225.723,11000
1536.20593,2379.10376,577.273743,10000
4702.55469,1015.43732,9349.3125,101000
4290.39,2174.82764,573.53894,110000
1505.66785,2187.88281,553.674744,10000
4666.893,947.2419,498.058319,100000
4606.646,1890.69983,8754.394,111000
4658.07471,1041.05774,500.974823,100000
4431.998,1113.72266,9322.093,101000
1555.8324,1069.74377,9507.531,1000
4760.6665,2161.9585,637.123,110000
4434.92,1067.28223,554.377869,100000
4493.16943,2182.41479,619.1605,110000
4519.496,2044.09387,581.0133,110000
4261.421,2073.82422,599.3269,110000
1431.83081,2086.29541,9161.081,11000
1431.486,2214.119,498.5704,10000
1485.08276,2111.79224,534.99115,10000
4526.48,1105.186,490.549561,100000
4503.71338,960.3546,9422.061,101000
1611.47424,1050.77576,9560.306,1000
4579.98535,1172.99512,528.520569,100000
4516.633,2083.14624,9092.78,111000
1492.79822,2163.43872,9240.927,11000
1512.89429,1017.92395,8880.722,1000
4488.338,2136.34277,574.506653,110000
1496.45972,2093.994,9270.003,11000
4429.098,2206.44751,633.6953,110000
1533.22241,1052.72327,494.5663,0
4560.476,1139.4823,449.5662,100000
4279.217,2176.18262,570.684,110000
4440.16455,1046.48535,9211.183,101000
4588.48,2012.55493,9308.356,111000
1605.88745,1043.716,9623.663,1000
1502.713,1127.71082,455.278229,0
4679.34229,2022.34949,9214.709,111000
1472.65918,2116.9458,9655.595,11000
4222.45752,1173.22913,9302.189,101000
4672.26025,2131.40576,579.66925,110000
4638.08057,1041.202,522.52,100000
1585.21729,1032.68262,9560.583,1000
1473.096,2308.09448,541.3854,10000
1518.24109,1050.7229,9713.405,1000
4550.51855,2046.40063,9021.431,111000
1565.94543,2091.73071,9301.338,11000
4518.24268,2246.98169,550.7085,110000
4629.834,1139.74048,9262.017,101000
1577.46179,1087.80359,461.404266,0
1682.8,993.1725,484.883728,0
1594.16992,1146.33228,574.416443,0
4400.7124,958.1069,9196.545,101000
4458.228,1092.75342,9429.407,101000
1636.7738,1186.95093,9477.72,1000
4360.454,2266.38745,9225.887,111000
4406.96631,2231.99438,9150.449,111000
1433.36292,2343.67847,567.6735,10000
4515.33,2216.564,593.8139,110000
4604.78955,2244.9668,640.967041,110000
4587.705,1079.34143,9081.109,101000
4503.171,2103.364,574.7835,110000
4463.60938,2107.478,577.2818,110000
4343.955,2220.57349,9204.879,111000
4480.96973,2139.61279,583.0154,110000
4854.54639,2186.39917,567.8341,110000
4384.17627,1061.80835,461.096375,100000
1551.399,1167.0116,10076.9365,1000
4511.771,1116.75891,9204.073,101000
1559.30774,2232.08252,552.2827,10000
4573.94775,1031.017,523.6346,100000
1571.42078,1028.10352,476.483978,0
1432.77417,1104.11719,9541.877,1000
1442.48438,2110.19531,9380.579,11000
1461.07568,1135.90942,9561.878,1000
1465.14038,1033.70764,9535.136,1000
4544.145,2096.986,8984.104,111000
1585.393,1093.663,488.358337,0
4350.611,2101.59985,8479.251,111000
4492.17236,1937.9519,8827.323,111000
4463.711,2122.13745,632.9759,110000
4462.126,2256.624,561.761169,110000
4456.826,1015.71118,479.8904,100000
1538.17334,2139.185,9249.743,11000
4702.57959,2343.60938,565.9711,110000
4516.73145,2022.38477,9275.876,111000
4476.44531,1000.55188,9330.93,101000
1494.076,1129.82068,496.555573,0
1492.52075,1022.76581,454.139069,0
4556.59766,1036.37427,9524.139,101000
1502.63708,1999.104,8805.876,11000
4488.55,1053.09631,9019.343,101000
4568.549,1088.89087,9849.846,101000
1581.10364,1090.82825,498.437225,0
1632.31763,1104.7821,513.798767,0
4543.2373,1099.68652,442.532166,100000
4351.10547,989.449036,493.8855,100000
4423.1123,2613.23657,636.8136,110000
4420.894,2086.54932,8432.703,111000
4383.616,1031.05017,433.513947,100000
4583.39844,959.899658,9352.64551,101000
4485.06836,2198.22339,576.6622,110000
4530.9873,1088.94287,537.4804,100000
4510.661,2140.46655,514.811951,110000
1455.05994,1034.07361,9508.856,1000
4585.71436,966.0855,509.699463,100000
1558.38293,1128.68079,480.067932,0
4263.08154,1965.935,8574.191,111000
1468.75159,2192.30322,602.3348,10000
4494.74951,1017.87604,9299.729,101000
1439.22546,2179.53979,563.899231,10000
1459.01025,2147.05762,9020.823,11000
1411.06934,2102.78,9210.52,11000
4515.604,943.9901,9324.766,101000
1584.94153,1116.063,9684.289,1000
4429.744,1915.07471,562.9161,110000
4623.45361,988.381,9204.386,101000
1547.258,1000.49622,9597.293,1000
4746.86133,1016.48511,474.342133,100000
4644.94141,925.624939,495.067139,100000
4602.287,896.3916,8885.012,101000
1530.64868,2110.66577,555.635,10000
1446.69165,2217.81323,9583.935,11000
1512.04688,2017.50012,9357.85,11000
4643.78955,901.151855,9337.68,101000
1493.77844,1112.64685,442.9911,0
4274.344,1961.62732,8701.035,111000
4994.79443,1073.91138,520.6484,100000
4559.35156,1035.779,535.2084,100000
1512.04749,2155.42944,527.2059,10000
1585.99707,2112.10327,9613.85449,11000
4641.58643,1090.399,9388.458,101000
4641.602,957.0074,9324.556,101000
1381.28735,2182.60156,9303.836,11000
1470.00452,2104.77881,8896.348,11000
1491.06152,2114.14331,480.6703,10000
4536.336,2052.36841,635.6659,110000
4522.623,2049.34155,9130.421,111000
1563.5791,1055.48132,483.8835,0
4574.2583,1972.642,538.430359,110000
1650.57019,997.4373,471.018158,0
1531.95752,1065.153,473.1827,0
1437.64575,2099.90674,523.3464,10000
4588.26,2140.12769,9095.547,111000
4261.94043,1015.33038,9129.129,101000
4427.254,1137.61035,9313.5625,101000
1630.34668,1023.85828,433.4229,0
1484.78564,1112.78918,9674.956,1000
4680.44629,1038.62085,482.3427,100000
4736.597,964.9919,516.9227,100000
1565.82178,1134.5105,9691.866,1000
1614.79785,1144.4563,470.35614,0
4549.51758,2083.274,9144.925,111000
4562.66357,2186.14771,592.9353,110000
1415.03821,2244.41675,574.6893,10000
1431.36145,2326.082,9588.74,11000
1524.33948,1137.27148,469.8741,0
4738.248,2065.8374,626.4117,110000
4570.70361,1173.72974,9558.339,101000
1502.48157,1161.4281,482.8548,0
4492.16943,2043.95972,542.357361,110000
1496.74072,1148.66785,463.1019,0
4436.193,1890.499,8091.74268,111000
1405.0022,2066.8125,8864.578,11000
1573.65833,972.017151,468.297516,0
1600.77612,1007.44464,519.4632,0
1540.7981,1106.45264,9589.934,1000
1493.89539,1140.46143,9613.316,1000
4558.775,1172.77051,447.533752,100000
4305.98926,927.8606,9049.068,101000
1584.13428,973.318848,9483.312,1000
4689.688,951.5041,522.6584,100000
1617.07092,1081.89441,9826.071,1000
1503.785,1023.33392,454.936737,0
4485.62842,952.84436,445.604736,100000
1507.63086,2087.63477,9213.581,11000
1618.8728,985.47345,9371.279,1000
1546.05237,2170.52515,534.8761,10000
4247.19727,2353.379,565.4868,110000
4278.71045,1001.56116,9166.281,101000
1560.71191,1106.1073,491.719818,0
1591.64136,1060.88367,9585.181,1000
4535.855,2168.72754,8935.318,111000
1512.19031,2089.8147,555.9981,10000
1537.38855,1075.71094,475.9375,0
4366.808,959.638855,8998.675,101000
1581.91223,1188.61511,9590.454,1000
1530.62122,1119.78467,9513.886,1000
1556.1759,2150.98535,9689.677,11000
4265.9,1100.25732,9344.703,101000
4500.5166,1291.02612,516.0633,100000
1570.17322,1019.56439,518.5007,0
1550.09509,2142.71313,566.943665,10000
1522.2384,979.6861,475.895081,0
4517.29932,1087.7854,9314.417,101000
1615.96265,1106.74878,9648.972,1000
4646.06738,920.1059,9455.583,101000
1517.06165,2060.85742,9022.253,11000
4442.378,1082.88879,494.867554,100000
1492.9054,2239.27783,520.151062,10000
4463.48926,2042.22009,510.213776,110000
1556.94263,1141.10559,9302.877,1000
1619.1499,1017.27545,520.3282,0
1526.29089,2082.31421,9382.245,11000
4585.1626,2211.65186,617.4242,110000
1454.332,1191.72009,9481.216,1000
4550.461,2146.31934,8976.474,111000
1554.80237,2201.64917,546.391,10000
1556.23938,1006.555,9605.892,1000
1566.50146,2320.782,566.390442,10000
1513.49475,1031.5365,461.397278,0
1537.81323,2079.77173,8907.804,11000
1512.50366,1055.39246,9692.107,1000
1561.34937,1959.63354,506.766022,10000
1482.81628,2166.67725,581.79425,10000
1628.519,1010.01392,476.948761,0
4455.06543,992.9632,452.31073,100000
1641.42261,976.119934,477.285461,0
4645.69,2122.34766,608.0993,110000
1509.685,2201.32324,525.0763,10000
1639.95776,994.7602,484.774384,0
1417.85767,2252.66284,563.2622,10000
4554.804,1013.52533,501.7682,100000
1497.93115,1980.11963,8804.743,11000
4388.1,982.1383,485.578,100000
1620.95264,986.458069,510.228,0
4537.63135,1096.506,9445.958,101000
1486.65112,2148.107,9512.96,11000
1534.3302,2109.55054,534.076355,10000
4348.925,1091.74414,516.3536,100000
1549.63184,1072.00671,9636.413,1000
4295.145,2148.71851,571.6619,110000
4495.381,2125.14819,541.048645,110000
1565.66919,1111.558,9280.663,1000
4604.61426,934.803162,526.2906,100000
1583.55237,1023.72742,9586.418,1000
4394.434,1208.51819,9030.8125,101000
4529.009,1125.00232,9498.894,101000
4073.60815,2104.9458,612.5726,110000
1555.22375,1025.09473,9626.451,1000
1519.21033,2077.37549,573.5504,10000
1502.61218,2141.18677,9111.422,11000
4713.15039,1029.08191,498.3914,100000
4453.491,2058.37134,9005.188,111000
1587.22437,1031.80444,463.379669,0
1405.206,2073.28955,507.8632,10000
4721.779,1036.78833,484.377777,100000
4748.38135,903.9797,540.1956,100000
4743.571,2110.40283,9291.182,111000
4471.15039,2090.81372,652.196655,110000
4622.86,2101.734,576.982544,110000
4663.9917,1026.74084,9293.836,101000
4649.03125,1060.76318,9343.749,101000
4383.775,2159.8645,536.6241,110000
1517.89233,1092.559,9386.99,1000
1557.387,1040.167,517.466736,0
4151.403,1003.57074,8720.598,101000
3927.157,1198.279,8674.863,101000
4706.905,2069.83374,539.6339,110000
4700.54443,992.1537,9205.193,101000
4385.848,2092.241,524.473145,110000
1528.42249,2043.03528,9501.34,11000
4380.422,2005.55835,7995.684,111000
4607.486,994.482361,8910.466,101000
1542.74109,1045.65,469.761261,0
1501.915,1058.397,463.783966,0
1659.688,1955.52393,9000.11,11000
1590.75769,1082.64063,10212.9346,1000
1464.102,2165.93921,544.5835,10000
4405.883,985.7163,515.859436,100000
4345.997,1090.858,9241.596,101000
1529.28357,1048.9834,9721.846,1000
1473.15344,2232.42773,510.505341,10000
1497.9032,2138.50562,555.29126,10000
1573.42334,1055.01306,445.1091,0
4773.3457,1047.45081,469.832153,100000
1481.76318,2151.477,604.1208,10000
4541.3877,2116.75244,565.9858,110000
4417.76172,2268.246,9305.994,111000
1613.69739,2068.665,9519.203,11000
1570.90161,962.6999,9296.183,1000
4505.90625,928.362,469.302582,100000
4522.87,1081.14893,476.5121,100000
1501.94714,2101.64648,533.862549,10000
1535.0542,1172.80652,515.246155,0
1544.64368,1977.723,9146.242,11000
1569.64807,2182.3833,559.2902,10000
4640.30273,1000.11176,497.326843,100000
1424.501,2241.663,9381.137,11000
1563.47119,2002.26868,9509.404,11000
1569.83069,1037.05457,9371.183,1000
1437.63025,1136.97852,9639.776,1000
4495.958,1016.07843,9534.122,101000
4815.713,2210.24365,9114.453,111000
4248.76074,2409.56836,9199.155,111000
4354.993,1974.015,8763.563,111000
4725.235,2302.62866,554.8074,110000
4546.86768,1074.408,8991.89551,101000
1517.67615,2171.37256,579.209351,10000
1588.1167,1140.1084,511.999146,0
1585.94189,1058.79431,9630.852,1000
4519.40967,2336.1604,9344.799,111000
1517.21448,2240.2876,9340.183,11000
4594.07471,1017.46246,9641.539,101000
1636.40088,1019.82843,9814.57,1000
4420.46631,2244.74487,557.4917,110000
1403.54431,2276.86475,9756.273,11000
1423.6554,2176.14,9419.16,11000
4798.996,968.046448,9842.069,101000
4352.64258,1023.70477,487.672,100000
4263.98438,1103.77747,430.167267,100000
1528.41772,2269.68457,553.4363,10000
1551.82837,1178.57446,466.310822,0
1568.50586,1141.37744,436.072327,0
4610.26758,2110.964,639.7606,110000
1546.63269,1095.67578,9592.21,1000
1561.38184,1031.51208,9563.115,1000
4577.976,1964.155,8822.749,111000
4502.39844,2088.37158,9034.432,111000
4657.00244,2396.22681,10494.8633,111000
4463.80127,2064.39087,9247.453,111000
4936.268,1110.15137,534.784241,100000
1515.88049,1047.07837,442.103973,0
1540.19812,1063.46289,504.04953,0
4567.60352,1984.364,8879.799,111000
1565.72314,1087.95349,536.907837,0
4700.87842,955.3219,9256.85,101000
1545.99878,2065.64551,9230.942,11000
4674.82,923.9345,9117.585,101000
1396.04126,2135.46143,9407.847,11000
1481.62024,2263.63,576.3529,10000
1488.64868,2192.89185,547.9757,10000
1611.09839,2058.40527,558.3751,10000
4242.43359,2006.899,8463.972,111000
4769.075,2255.84082,601.375732,110000
4542.524,1031.40112,476.4569,100000
4428.503,2018.42749,584.3731,110000
1532.25269,2022.89172,9427.226,11000
4350.21,2211.89331,631.1639,110000
1533.01855,1108.36023,9533.68,1000
1567.4425,971.2167,501.993,0
1486.32141,1181.4126,9357.095,1000
4324.694,1179.07507,482.003479,100000
1552.97632,1057.5127,479.380127,0
1579.019,1092.74731,546.1827,0
1516.57141,2080.895,9221.77,11000
1533.2301,1930.37134,8883.361,11000
4482.993,1987.02686,8571.395,111000
4430.508,2175.32861,573.8321,110000
4755.865,1064.63135,480.549225,100000
1610.37476,996.319946,9361.74,1000
4372.31543,955.2541,489.855316,100000
1462.38184,986.0705,9324.846,1000
1601.58472,1142.05249,10135.876,1000
4601.18,867.5271,487.091827,100000
1574.90588,965.778259,9581.454,1000
4448.596,1117.65674,491.045135,100000
4576.277,2151.20459,553.615356,110000
1500.52515,2204.95044,9523.646,11000
4583.30469,1059.946,9517.355,101000
4286.867,2084.8623,9175.251,111000
1585.03333,1152.34436,9859.839,1000
