Ch1,Ch2,Ch3,cluster
1520.17468,2220.63184,429.724884,10000
1583.62109,1053.4845,468.6613,0
4469.36035,974.75946,376.209076,100000
1601.79663,919.737732,431.7119,0
1434.933,1038.21265,422.675629,0
1570.369,1072.55994,516.552,0
1404.89465,1027.32251,8993.728,1000
1504.84375,1092.84607,477.455444,0
1541.80835,2050.17944,9241.499,11000
1502.28784,1091.34583,424.5541,0
4510.573,1013.38922,396.129517,100000
1422.04114,1019.97711,354.521759,0
1544.67358,1075.01123,436.608063,0
1499.07849,1099.2478,371.113525,0
1509.181,908.9516,446.940948,0
1609.90259,1045.34131,440.783539,0
1503.3916,2254.85156,490.728638,10000
1466.57043,1174.72559,444.134277,0
1493.81909,2122.47144,8890.482,11000
1603.98779,1113.40649,420.51944,0
4373.269,1177.325,8438.431,101000
1465.63074,1079.91235,9040.618,1000
1434.31445,1122.8313,388.787079,0
1664.86438,973.996033,437.847839,0
1564.69189,2025.90552,561.6093,10000
1570.9353,1168.01062,414.4122,0
1509.59644,2221.28467,470.271179,10000
1599.58521,972.2225,8691.732,1000
1622.54138,968.9677,467.231,0
1666.22437,1040.31921,10257.9609,1000
1554.204,1141.15015,518.633362,0
1564.04443,1097.72058,425.141052,0
1530.07642,2131.156,8969.478,11000
1602.43567,944.896057,409.6592,0
4383.483,2108.01733,485.2593,110000
1445.57568,2174.50146,452.7559,10000
1509.36719,1163.042,442.7973,0
1577.104,1052.11316,421.1343,0
1522.20825,1142.3147,394.087555,0
1370.54578,1163.968,428.738525,0
4375.506,1096.09839,380.704529,100000
1599.60388,1100.28564,379.1361,0
1528.16235,975.2576,431.47998,0
1482.92126,1163.82813,419.9128,0
1435.54749,1105.80713,8886.477,1000
1478.28735,1142.59192,437.813,0
4420.419,1317.55859,8897.614,101000
1559.1311,1032.25232,440.5271,0
1486.77515,2064.469,530.3741,10000
1522.802,1104.32629,9323.208,1000
1568.1062,1027.54,410.971,0
1448.47864,1057.674,397.5961,0
1502.4884,1040.84,464.285,0
1494.06982,1097.99915,397.561829,0
4323.159,1081.33032,8942.066,101000
1517.0321,1129.51892,417.3234,0
1487.932,1162.39673,439.812256,0
1497.01514,2238.05347,470.043182,10000
1567.52747,1083.60938,458.5676,0
1476.36926,1106.61169,9287.919,1000
4415.62158,909.962769,435.111847,100000
1552.944,1062.59424,426.822937,0
1375.70056,2151.65771,9191.542,11000
1495.43164,1039.72815,9053.49,1000
1513.99146,1031.66235,383.170258,0
1448.372,2294.01318,487.712677,10000
1542.67957,1018.6134,8765.353,1000
1540.35815,943.994751,9216.048,1000
4563.811,2370.51318,508.424072,110000
1498.70459,1082.56946,411.1564,0
1568.3324,1093.7688,461.480927,0
1443.6864,1023.514,399.171082,0
1571.2998,1064.90344,411.3021,0
1508.44482,1021.76575,9211.737,1000
4514.837,1057.02893,422.841522,100000
4124.347,992.4033,8188.538,101000
4117.83936,947.223145,395.041626,100000
1493.31909,1110.92444,474.889648,0
1532.87891,943.8555,442.877228,0
1585.48462,1041.73083,412.311218,0
1594.32751,1085.79871,398.404846,0
1519.43494,1087.78857,407.4581,0
4374.83154,1024.91418,462.0233,100000
1559.849,934.191467,411.675934,0
1521.96094,1045.56848,9095.414,1000
1507.99658,1006.685,9297.824,1000
1461.56909,1093.23035,9406.545,1000
1454.43408,1170.01123,416.827637,0
4298.34229,1189.04736,377.612518,100000
1630.66968,992.124,9139.631,1000
1485.0863,1050.76306,408.7467,0
1409.55518,1046.76514,9040.549,1000
4419.277,873.7106,423.0899,100000
1512.5321,1026.83118,9368.316,1000
1400.19922,2207.034,536.1025,10000
1548.00146,995.009766,365.4021,0
1485.78418,2240.85669,507.2126,10000
1549.09814,1061.79041,419.196,0
1449.62329,1017.72461,392.593964,0
1566.65527,982.7816,442.5402,0
1340.145,2245.46167,456.094757,10000
1651.48657,915.767,414.485321,0
4435.87061,1084.53027,405.3803,100000
4626.089,911.6805,391.9126,100000
1574.87317,1001.33447,436.044128,0
1522.24719,2188.04688,480.678253,10000
1482.91138,1100.31,401.867554,0
1429.72827,1109.95642,406.5491,0
1553.16553,1015.5708,387.545044,0
1455.32849,1199.78992,405.90155,0
1387.03943,957.7686,8452.003,1000
1474.9447,1067.45093,424.474335,0
4270.101,966.108948,342.971252,100000
1431.2887,1063.52319,417.525665,0
4474.29,1134.87439,404.679657,100000
1678.15308,962.121,398.14563,0
1457.26636,1075.86719,445.644165,0
1565.293,1871.69373,8988.148,11000
1543.54712,2159.72925,498.017456,10000
1534.84363,985.2471,436.3782,0
1496.8595,1039.35413,408.0711,0
1531.56311,1069.54,387.4724,0
1484.5437,1078.384,506.562042,0
1474.03906,1104.17053,458.2276,0
1592.36987,1070.59741,431.957642,0
1532.475,1031.06165,404.926056,0
1612.8999,980.8339,418.567444,0
1425.46021,1059.70337,397.879547,0
1692.15747,916.592834,363.4444,0
1504.5531,1105.74512,348.750946,0
1508.1521,1073.43115,9320.794,1000
1617.31677,1083.35376,9145.961,1000
1461.83618,1007.34344,392.4179,0
1604.79529,985.694153,401.325745,0
1489.96118,1097.50916,390.591156,0
1604.3551,1038.45325,401.771027,0
1579.2948,918.0994,436.5621,0
1569.49438,980.5488,432.310425,0
1567.067,1068.06592,461.245636,0
1544.04883,1105.40381,442.226135,0
4484.534,2150.54761,482.6483,110000
1488.93286,1134.891,418.6666,0
1572.21387,1034.78442,8919.429,1000
1541.07251,1121.77,452.846771,0
1438.46985,1109.85876,376.150024,0
4335.85352,1076.63562,423.793549,100000
1505.723,1014.20618,418.238464,0
1576.04333,1110.49438,458.465576,0
1569.77393,1066.0437,448.282837,0
1448.75464,1156.19324,410.548462,0
1516.84155,1015.42267,429.188019,0
1503.78857,2245.3833,468.2283,10000
1511.347,2289.622,463.203583,10000
1511.797,1077.13074,427.332672,0
1522.60669,1048.14331,387.465027,0
1550.35754,926.15686,417.2214,0
1379.42212,1096.41846,405.2926,0
1483.65869,983.335266,434.77475,0
1564.91223,951.453857,9125.343,1000
4343.97461,1172.44666,420.649,100000
1492.79163,1128.59668,418.755737,0
1587.37061,2156.849,431.671417,10000
1400.22644,949.8367,426.7637,0
1706.86963,1061.22485,562.657654,0
4445.76025,1013.84137,444.231323,100000
1425.11938,1134.6908,475.094971,0
4500.10449,1021.38641,388.1797,100000
4368.642,2066.64722,513.746643,110000
4263.3623,1069.70959,426.098816,100000
1448.158,990.3515,399.651581,0
1462.19141,2007.77954,8574.564,11000
1515.0564,2096.61768,489.851837,10000
1667.18848,962.762756,9353.183,1000
1499.41943,1063.37476,422.240967,0
1542.50623,1080.48022,506.665436,0
1472.513,1122.62817,8956.237,1000
4707.77539,986.161438,467.301636,100000
1480.129,1086.23669,9030.769,1000
1566.854,1004.2702,414.686066,0
4302.03271,1049.047,454.826721,100000
1535.84546,1054.975,424.9249,0
4662.711,1041.52173,439.991669,100000
1553.5177,1045.76355,390.212372,0
1462.28088,1119.00879,361.624481,0
1580.82861,959.4514,412.924225,0
1591.87915,967.365845,9299.183,1000
1594.41577,994.2036,447.434235,0
4335.631,2042.22791,8487.439,111000
1634.4574,990.184143,425.4717,0
1536.87988,918.362732,420.370941,0
1536.903,1016.60468,435.3352,0
1482.32288,1139.48877,452.385376,0
1576.60059,930.4066,406.432556,0
1554.12842,1048.49622,430.590027,0
1489.562,1015.11151,445.807465,0
4557.22363,1013.6756,8807.061,101000
1558.443,1039.64941,424.5693,0
1618.12866,1128.81616,595.76416,0
1513.03662,1017.94348,473.9975,0
1514.29663,1037.24927,8718.621,1000
4383.35156,1143.38062,8934.756,101000
1470.08887,1156.345,447.7271,0
1543.93823,1060.96509,392.28653,0
1531.39783,2245.49829,488.820038,10000
1597.09058,959.1218,442.6632,0
4489.82275,957.187439,417.181976,100000
1543.37634,1051.33337,399.0205,0
4700.64648,1154.164,427.56134,100000
1545.04089,973.6663,437.587219,0
1455.53772,2088.46924,507.3496,10000
1526.1311,947.7874,438.634155,0
1502.74536,946.2159,387.601929,0
1529.29321,953.605957,426.953461,0
1505.3551,1027.28052,426.919556,0
1460.99829,2176.863,505.939,10000
1558.49219,1048.59216,406.651917,0
1603.77429,1006.69025,9232.942,1000
1473.8595,1005.26178,410.29953,0
1566.8031,962.8075,392.7161,0
1476.13672,1978.25281,8388.675,11000
1387.52747,1020.978,418.5219,0
1517.852,986.0972,451.3671,0
1503.44214,1002.68854,433.981842,0
1521.35986,1039.06372,397.353973,0
1539.93835,1080.273,427.510956,0
1527.17761,1086.93481,474.7646,0
1565.72534,1229.00085,404.775269,0
1569.90576,1078.05859,427.781555,0
1466.469,1050.05981,449.09845,0
4513.23242,1118.12341,462.152863,100000
1496.11755,1049.96741,435.3582,0
4540.346,1051.81592,433.984222,100000
1608.38171,957.2128,446.118774,0
4245.62061,1130.14709,403.378326,100000
1566.80188,971.213257,407.0977,0
1412.2572,1165.22278,9387.617,1000
1513.01025,1151.8269,453.314423,0
1574.11169,966.275635,397.241364,0
1610.83875,913.208862,453.068359,0
4457.575,1115.78723,427.372437,100000
1559.25232,1064.52637,400.142242,0
1448.87964,1021.43524,438.0526,0
1565.74585,987.844,414.5974,0
1619.89648,1018.22595,398.8805,0
4559.393,931.936,440.097,100000
1552.20007,1079.88525,434.8078,0
1693.65686,2754.512,643.9665,10000
1507.061,1135.33411,398.680664,0
1504.07971,994.4237,401.0056,0
1533.23181,943.405,460.871124,0
1523.21289,1016.00507,433.879944,0
1569.0188,2184.43042,525.4946,10000
1509.93811,1068.04578,9416.716,1000
1476.53833,990.798,466.9387,0
1487.21191,1084.28186,421.051971,0
4803.83154,924.0889,460.986237,100000
1509.8938,1057.1449,441.5755,0
1426.91309,2157.427,462.204224,10000
1581.11987,1033.20361,414.4327,0
4814.409,785.609741,429.2685,100000
1503.05371,1086.36609,9588.617,1000
1490.03638,1069.36987,399.53,0
1445.73584,1044.00708,384.935852,0
1604.73584,934.0578,405.110474,0
1514.33728,2065.10571,8930.872,11000
1557.43286,1133.98108,412.210022,0
1529.75378,1133.06616,9322.917,1000
1561.75439,998.4525,381.551971,0
1571.41052,1005.86572,410.518158,0
1460.38745,1013.50543,417.5389,0
1463.62769,1078.44238,408.9808,0
1524.16663,1044.11719,455.437561,0
1539.26367,1099.27478,391.154572,0
1536.14441,1064.09521,420.718262,0
1528.60059,1100.50977,8697.419,1000
1616.61108,1023.40149,441.217743,0
1533.69727,1078.32764,440.784882,0
1514.35,1024.54724,395.952332,0
1513.706,1021.062,9481.837,1000
1564.14221,977.325,404.4985,0
4489.32275,1044.33472,417.825073,100000
1528.804,976.2089,418.527863,0
4305.99463,1084.00842,446.012665,100000
1589.72961,960.520447,9100.006,1000
4391.556,1136.07825,439.616058,100000
1527.23035,1095.96655,398.697052,0
1547.0033,1125.87183,474.6629,0
1489.83826,1090.40417,397.29837,0
1385.29236,1065.917,415.4021,0
1476.48425,2183.86914,435.669525,10000
1495.65076,1088.20361,457.6575,0
1479.84033,1035.3667,407.890442,0
1473.64453,1150.71057,434.944,0
1594.42908,1034.42371,416.735382,0
4519.134,1055.33472,475.557648,100000
1490.85339,1071.77307,9160.678,1000
4494.02539,2079.91943,500.7265,110000
1425.022,1110.87061,446.642242,0
1465.45679,990.0109,414.653229,0
1590.18091,1015.08661,435.5395,0
1474.345,2181.63818,464.094025,10000
4498.238,997.9682,432.379333,100000
1544.56714,994.547058,419.907776,0
1689.67786,978.9092,469.759949,0
1505.12708,1140.48022,474.082825,0
4213.967,2057.1145,462.243744,110000
1644.88293,955.0053,409.82074,0
1429.517,1123.538,415.3515,0
1569.46265,1009.71637,388.4603,0
4414.60742,1006.32947,464.301025,100000
4409.14844,1006.26984,397.884064,100000
1375.20264,2278.673,436.424957,10000
1570.14026,1064.71008,9179.375,1000
1484.32214,2087.40918,444.193817,10000
1441.99243,1083.84961,431.816528,0
1414.75757,1084.226,391.0347,0
1396.4613,2254.97363,539.7067,10000
1529.57068,938.8885,379.1431,0
1452.85791,2111.50366,457.844116,10000
1513.496,1004.4931,442.742981,0
1630.46228,1055.48889,432.267181,0
1521.06836,1062.44531,401.53717,0
1469.76233,952.2562,471.9598,0
1437.92822,1194.55969,427.825134,0
1611.057,925.6887,453.990631,0
1535.67407,1037.94592,484.4038,0
4569.04541,899.4848,408.600769,100000
1535.93787,1124.04871,8758.387,1000
1520.74951,1096.701,397.766327,0
1559.79126,995.687256,414.907227,0
1530.52087,1103.80042,464.665222,0
1528.377,1045.70044,427.492767,0
1521.60693,1080.20032,480.6745,0
4369.759,1043.63416,460.207367,100000
1493.78418,2102.14087,503.729523,10000
1549.07922,1111.40442,473.533173,0
1478.6582,2027.81067,481.471954,10000
1499.98254,2161.49341,485.7307,10000
1593.95776,1050.369,451.382935,0
1621.3739,1035.03369,445.095734,0
1518.76563,1102.06567,418.86264,0
4228.22461,2197.297,536.314148,110000
1556.79858,937.7027,374.364624,0
1493.64355,1079.51758,460.785461,0
1694.33521,907.6649,416.82135,0
4449.92,989.137,482.935028,100000
1487.60852,1010.03143,391.1172,0
1467.80969,1112.01733,9085.253,1000
1504.30017,1036.64465,429.1663,0
1572.64746,2283.86963,506.130219,10000
1596.699,908.8087,435.721,0
4517.96338,965.6718,377.060883,100000
4293.344,2097.891,436.192474,110000
4476.49365,1025.968,387.922363,100000
1459.68457,2284.62622,487.287354,10000
1424.14624,1011.58142,9043.69,1000
1522.077,1002.443,8962.057,1000
1442.17773,2221.93262,470.4746,10000
4461.322,2277.21753,528.898,110000
1475.05884,1085.25769,437.5854,0
1476.11938,1098.72375,423.8166,0
4423.942,1024.95862,490.857849,100000
4495.30664,1003.44263,441.173553,100000
1580.09021,947.2257,9218.953,1000
4245.34961,1034.075,8843.063,101000
1483.132,1001.07318,433.868,0
4357.83936,1032.44482,401.451,100000
1691.92554,1065.89063,462.659943,0
1561.28992,1017.62238,454.158173,0
1501.67224,1049.22241,460.368378,0
1513.78943,2219.88281,451.288177,10000
4519.269,1061.18188,409.094421,100000
1538.71118,992.1568,436.050873,0
1490.93787,1121.35217,473.709442,0
1544.14954,1184.52661,432.2682,0
4419.09668,826.1366,385.226654,100000
1430.01,1112.7688,444.015564,0
1497.89783,2103.08325,9009.19,11000
1501.27832,1034.11743,446.9454,0
1542.406,1045.8689,457.734924,0
1441.08557,1134.84766,452.589935,0
1623.73328,1036.13086,434.39856,0
1487.957,1099.65308,442.141235,0
1555.98083,1056.756,9400.615,1000
1466.58325,1113.75757,419.573883,0
1638.95862,971.406433,403.144,0
1563.361,1002.86676,401.917542,0
1611.11584,1035.05054,427.840851,0
1529.6449,1053.13586,460.261566,0
1682.73987,1091.27466,429.676544,0
4356.765,1098.511,9220.237,101000
1478.631,1079.7063,445.853851,0
1565.39343,996.5747,376.973663,0
1574.02649,1066.82751,468.1778,0
1551.3938,1091.58423,9574.021,1000
4662.83838,1154.50293,461.613983,100000
1497.83728,1027.60474,405.399261,0
1451.77185,1112.3407,436.127136,0
1592.893,1083.4176,448.452271,0
1496.78333,2165.62842,472.159851,10000
1500.84741,1046.96667,473.1435,0
1601.582,1048.68787,389.349274,0
4415.49268,2198.026,490.9981,110000
4544.675,947.0119,8951.581,101000
1514.55212,2158.289,480.581726,10000
1578.06873,1054.55908,440.930573,0
1561.49365,1102.06775,418.035919,0
1530.75818,1125.28271,9358.589,1000
1510.266,1058.94727,417.7862,0
1659.751,899.643433,401.3177,0
1565.0575,1116.40271,406.888947,0
1454.13354,2205.002,551.7067,10000
1543.57507,1097.70142,442.876984,0
1507.655,1063.52991,424.837,0
1386.44653,2387.41675,469.6354,10000
1447.88416,1025.26855,392.00116,0
4353.42725,935.4735,422.521271,100000
1501.70288,2170.41431,508.5639,10000
4580.531,1015.76538,470.763641,100000
1580.62866,968.006836,411.144928,0
1479.83533,1007.72559,384.214874,0
1620.86328,974.0019,398.068237,0
1464.06079,1111.1,436.6276,0
1594.77246,1077.18445,399.631317,0
1520.45642,2219.44043,474.6837,10000
1453.97046,1061.55078,476.998657,0
1518.38123,1063.26184,423.0507,0
4099.933,1132.36963,381.582031,100000
1539.0813,1037.38965,415.017944,0
1499.52307,1049.05164,451.800354,0
1470.94434,1032.69836,400.1328,0
1436.265,2224.91,522.255554,10000
1438.71948,1000.07294,415.197571,0
1599.70911,1022.03644,443.365845,0
1508.30969,1102.38489,408.816559,0
1511.1803,1051.592,435.62674,0
1535.7478,940.503845,415.4227,0
4449.26,1107.68237,434.193,100000
1622.253,966.4689,9164.968,1000
1578.12476,1069.33325,460.272675,0
1520.36914,1046.16,422.9047,0
1615.84473,1026.50415,392.532043,0
1472.92615,1083.74915,475.364624,0
1505.29614,1095.26465,387.685242,0
4150.99658,1006.23492,428.934174,100000
1618.36877,929.824341,457.0515,0
1546.65833,1031.11792,425.749451,0
1455.71887,2192.97168,491.695374,10000
1485.40869,1102.27417,447.7362,0
4437.9043,932.5184,439.271362,100000
1514.9165,2215.68945,481.9041,10000
1606.923,1008.86517,427.716827,0
1466.4707,1049.02368,419.744537,0
1448.36108,1122.79224,431.80835,0
1586.84778,923.3674,368.5453,0
1490.11816,1084.28882,431.227325,0
1538.24731,1009.14246,451.499817,0
1487.06067,1152.58923,8828.267,1000
4669.85156,1081.13721,401.826569,100000
4538.91357,950.4012,474.8612,100000
1578.638,997.1487,448.3237,0
1557.09656,2242.96167,490.849335,10000
1535.24951,1084.29431,432.857727,0
1488.09827,1174.95459,408.648,0
1438.696,1113.96875,421.9501,0
4342.00732,1054.10327,409.815277,100000
1557.19568,1106.99573,9210.28,1000
1620.46472,911.3144,392.6263,0
1598.41748,1046.33618,429.7588,0
1515.80737,1131.92163,443.787018,0
1349.39282,2130.05566,472.643555,10000
1535.54126,1042.42969,436.602966,0
1536.22131,1060.45422,422.489838,0
1620.28149,1041.91028,419.367279,0
1521.68481,1056.65149,9208.776,1000
1575.47046,1090.53809,8946.727,1000
1507.8595,2130.292,494.904816,10000
1507.5387,1085.42151,431.809845,0
1505.88354,1056.93811,9607.571,1000
1520.92126,1102.5614,420.709137,0
1539.19727,948.137939,9015.10449,1000
1507.95044,1009.29065,468.44046,0
1427.65662,1079.781,410.631348,0
1407.053,2255.67041,454.36676,10000
1489.2821,1157.96558,415.665558,0
1595.32434,1050.355,456.524445,0
1619.31519,1049.64636,421.655121,0
1577.02136,982.5284,467.186279,0
1435.07642,1162.30811,403.3753,0
1529.94873,1053.69934,429.1815,0
4529.766,2337.94043,465.758362,110000
1584.86157,1070.10962,482.986633,0
1599.15845,1172.9054,9079.58,1000
1477.7135,1102.35,398.01828,0
4598.04443,1091.08447,409.87,100000
4523.12,958.6175,405.123749,100000
1566.37463,950.017,434.0454,0
1514.95288,1071.03162,458.9331,0
4359.10449,2176.21167,490.262054,110000
1549.4845,1059.64038,492.068268,0
1552.663,1091.58472,8818.767,1000
1535.62732,950.1791,434.005341,0
1537.30347,1036.76111,405.576538,0
1471.45166,1029.95667,9379.899,1000
1525.63318,2225.99463,515.627869,10000
4324.675,1099.43457,416.683563,100000
4557.903,1067.65393,448.504852,100000
1489.40015,1052.18689,394.551971,0
1514.20471,1147.13928,427.754974,0
1448.77979,2327.574,552.362,10000
1535.188,1027.41284,487.948883,0
1416.71631,1091.84924,444.8598,0
4693.857,1011.25555,451.471039,100000
1475.76074,963.988647,455.336884,0
1535.63269,1006.89734,404.669,0
1455.734,1013.83325,341.152863,0
1789.79565,1207.60571,491.665,0
1547.7262,1099.032,373.890869,0
1558.89685,1033.18152,437.529541,0
1423.89966,1110.15466,438.01413,0
1442.69434,1020.16412,389.047516,0
1531.1637,1027.69983,430.054657,0
1587.209,1080.93225,425.844849,0
1436.83435,2445.36035,485.019867,10000
4520.37354,1045.03271,403.144775,100000
1469.981,1029.29138,420.5612,0
1488.87683,1100.8197,390.1922,0
4713.83838,1054.9823,9713.921,101000
4515.14648,2162.3606,548.2033,110000
1508.17932,1088.83557,447.1496,0
1426.17578,2210.98242,478.249756,10000
1553.17834,1056.58569,408.9605,0
4506.454,889.8051,394.3638,100000
4599.879,967.7379,463.255859,100000
1584.48743,1116.79456,499.2376,0
1494.56592,1156.35522,443.358337,0
4574.35059,1078.79,476.5043,100000
1525.24353,1093.00928,404.387238,0
1484.50623,1047.94824,424.333069,0
1424.82751,2292.15625,449.145172,10000
1621.68945,865.224548,397.018768,0
1548.96765,1084.40308,415.31015,0
1552.13464,1139.1322,457.632843,0
1566.819,1090.27625,468.588165,0
1559.81079,1293.6178,396.55722,0
4511.928,1002.0686,380.7195,100000
1597.70642,999.8696,399.1921,0
1547.501,1020.9563,456.050354,0
1537.67371,1075.04053,372.300873,0
1446.02307,1160.3678,445.331268,0
1553.00586,928.3236,417.510529,0
1650.46606,1044.79724,435.536224,0
1468.71729,1013.067,9193.461,1000
1594.52991,1072.47729,459.4848,0
1509.70154,1103.324,434.032318,0
1329.22546,2211.89185,494.930756,10000
1552.61829,993.6547,450.080444,0
1514.6377,1128.67456,374.691254,0
1462.17566,1164.29163,426.653137,0
1479.60876,1133.4248,397.765137,0
1546.51489,1082.2959,8583.174,1000
1407.99585,1097.05029,441.720642,0
1638.15674,975.3653,429.927,0
1436.80151,1072.39221,420.3671,0
4429.60938,2279.67725,526.1706,110000
1574.64514,2056.07275,516.1954,10000
1523.54114,1213.42883,386.757568,0
4617.872,990.635,476.9179,100000
1499.03259,1028.49536,9082.855,1000
1519.33789,973.249756,391.487244,0
1552.14844,1071.11768,453.331177,0
1407.6106,1089.7738,412.581116,0
1441.96838,992.272644,411.2651,0
1790.00476,1105.63623,467.3327,0
1568.34119,1091.074,415.649963,0
4655.474,950.6698,394.4443,100000
1522.65076,957.8626,425.3711,0
1517.94275,1135.67029,474.6485,0
4501.934,972.4752,471.5303,100000
1525.76147,1045.48987,493.2745,0
1521.48926,1098.19446,8840.47,1000
1518.99023,988.9106,410.8017,0
1573.59,1082.45752,429.690155,0
4475.47,907.75824,418.635162,100000
1465.582,1085.00854,412.8144,0
1617.30066,969.4289,416.159515,0
1591.68384,987.516,8679.742,1000
1587.01917,2152.05786,452.0148,10000
1565.07654,1105.87463,415.806458,0
1548.949,2205.23584,498.0873,10000
1502.37158,1006.01843,476.006348,0
1488.20068,1185.73267,434.472565,0
1430.92175,1078.21338,435.285522,0
1498.9729,1088.91077,408.541534,0
1420.85522,2317.758,466.445557,10000
1554.2,1082.87781,8705.597,1000
1573.969,1143.15015,472.9501,0
1512.74512,996.0118,454.095978,0
4548.226,1031.54077,433.361328,100000
1451.24,1040.92761,394.759766,0
4444.266,959.7162,437.0918,100000
4427.6333,1009.26923,8474.478,101000
4381.916,1119.84863,434.581421,100000
1646.68884,918.7644,418.6145,0
1465.31152,1089.933,478.206451,0
1456.73291,2231.89551,494.262329,10000
1490.47534,1117.69824,8601.879,1000
1533.36536,1033.14038,455.6798,0
1519.61121,2122.32935,9136.316,11000
1496.61755,1038.94128,428.92218,0
1546.00159,1029.73682,9056.431,1000
1477.56909,1131.3905,419.592163,0
1507.8252,2268.655,455.319519,10000
1533.13342,992.839233,406.0963,0
1540.552,1099.69751,384.142975,0
1593.4425,2238.89648,474.2781,10000
1390.337,2343.55176,496.864441,10000
4851.75049,1008.04309,421.519135,100000
1510.60486,988.1509,402.995728,0
4501.705,951.9126,417.210571,100000
4471.661,1130.59143,381.646118,100000
1591.30188,966.1406,423.170868,0
1496.73535,1165.04663,9077.744,1000
1501.05139,1151.75171,9428.668,1000
1570.3114,1055.8197,9249.564,1000
1505.90967,1184.12292,418.6654,0
1529.02991,1028.71875,375.300964,0
1556.65869,950.2389,357.078064,0
1552.13611,1066.121,447.865021,0
1692.9668,1132.923,575.693237,0
1608.48486,1076.67334,427.108,0
1524.01514,1100.9751,465.628174,0
1494.51782,1151.61963,9217.156,1000
4478.399,1136.16785,404.1005,100000
1367.43884,2184.43628,509.24707,10000
1585.89478,1033.26929,429.2896,0
1529.82336,943.699646,410.147278,0
1540.11609,989.8988,456.782867,0
1646.33826,1049.95435,488.5869,0
1568.08923,1187.32178,468.1621,0
1577.71753,1068.75769,408.430542,0
1517.50671,1046.0968,405.6223,0
1468.0387,1069.36792,9205.235,1000
1515.45154,1123.36255,398.6348,0
4429.00049,1015.20074,386.5329,100000
1496.70288,996.1926,409.911072,0
4564.76465,899.3212,459.502838,100000
1631.721,991.1617,431.1865,0
1549.19348,1006.91174,463.978516,0
1625.29309,1013.59491,421.060669,0
1491.84546,1114.05237,491.878143,0
1475.6687,2246.1814,506.792542,10000
1497.82849,1017.81433,435.843384,0
1557.26489,1044.35767,426.068146,0
4612.13574,2037.171,493.162781,110000
1526.15332,1018.77325,9179.989,1000
1602.47424,983.881653,426.3116,0
1590.17053,1020.08514,477.884521,0
1539.50989,1070.73462,434.573,0
1613.7157,1047.1532,450.141724,0
1504.19446,1056.94592,430.6251,0
1504.52356,1114.66345,430.953461,0
1505.73462,1046.846,428.2617,0
1469.13147,2215.37866,473.036469,10000
1550.16687,1060.4408,426.504852,0
1437.447,2194.22974,9119.974,11000
1538.94678,1070.09827,437.8392,0
4568.128,927.927063,432.80835,100000
1460.18652,1190.32727,439.0627,0
1643.45068,1103.169,403.816956,0
1540.83582,1082.785,425.6432,0
1531.60034,975.063232,9133.78,1000
1397.58081,2281.31519,9124.627,11000
1546.47754,1030.009,448.450256,0
1498.6864,1136.85132,9268.472,1000
1520.40332,2249.79639,508.050751,10000
1432.24121,2027.97021,8740.969,11000
1458.55334,1101.49841,457.404358,0
1409.86316,2262.11255,460.7778,10000
4690.25635,1048.20557,435.1644,100000
1508.07642,1040.95276,8538.15,1000
4606.73926,1102.69409,504.363525,100000
