Ch1,Ch2,Cluster_1_2,droplet
676.0743,4698.074,1,160
3895.30859,1385.20007,10,161
3803.65723,1437.37036,10,162
3755.94043,4299.80957,11,163
3949.34448,1338.70264,10,164
4282.35352,1326.86426,10,165
593.2289,1421.63782,0,166
588.2285,4591.433,1,167
4402.497,1419.95679,10,168
3444.2478,4518.34326,11,169
4242.15674,1531.89954,10,170
4063.46631,5100.04736,11,171
4105.75928,1492.81165,10,172
4195.33057,4789.8916,11,173
622.389465,4632.998,1,174
4021.12256,4273.587,11,175
3883.70654,1359.15784,10,176
641.294434,4559.84375,1,177
3824.82666,4676.055,11,178
608.8955,4562.21533,1,179
3501.48242,4815.78,11,180
584.688965,4516.50342,1,181
4309.95654,1350.50623,10,182
669.1754,1292.02136,0,183
3987.527,4231.49854,11,184
4263.895,4670.032,11,185
1883.8905,4333.687,11,186
3496.74121,4718.514,11,187
3766.49072,4578.322,11,188
655.977051,4733.76758,1,189
4253.385,1532.41626,10,190
4163.641,4681.65137,11,191
4593.98242,1386.96338,10,192
4111.874,1306.53369,10,193
3537.85767,4684.63135,11,194
3785.55273,4617.31445,11,195
3866.47241,4497.29639,11,196
684.1965,1422.59045,0,197
3850.78857,4750.934,11,198
561.378052,4790.44775,1,199
691.367554,1457.86682,0,200
4137.491,4563.22266,11,201
3694.44653,4642.952,11,202
4372.66553,1685.09851,10,203
646.3742,1415.26147,0,204
3700.00342,4852.69336,11,205
4255.416,1428.00354,10,206
3801.53345,1432.35986,10,207
3856.644,4539.63867,11,208
3544.16,1502.4917,10,209
661.4693,4626.021,1,210
4055.11084,4653.92041,11,211
628.0079,4582.144,1,212
625.1193,4497.886,1,213
4179.102,1540.71191,10,214
3488.8186,1488.45911,10,215
3260.88184,4552.6333,11,216
3279.72754,4449.50049,11,217
3924.076,1418.29431,10,218
621.9082,4870.32275,1,219
4184.08545,1445.90247,10,220
3410.73657,1441.78186,10,221
3474.54785,4518.6084,11,222
3634.47681,4402.392,11,223
550.3462,4593.34766,1,224
4022.58325,4465.429,11,225
622.9215,4654.192,1,226
622.690247,4335.23975,1,227
3946.68872,4615.05859,11,228
3655.329,4461.97559,11,229
649.515259,4417.018,1,230
2946.94165,4595.018,11,231
4328.124,1506.85876,10,232
3403.55762,4593.808,11,233
3668.12,4532.91357,11,234
3480.45776,4955.58252,11,235
4143.215,4369.493,11,236
4159.599,1577.267,10,237
622.214539,1415.5918,0,238
3101.955,4769.57471,11,239
3569.68677,4562.592,11,240
3829.34082,4817.665,11,241
4212.944,1262.24268,10,242
680.1692,1486.431,0,243
3775.316,4659.587,11,244
4038.1355,1284.54993,10,245
674.5445,1356.22668,0,246
3502.52954,4937.661,11,247
3395.427,4880.35449,11,248
4326.614,4606.54639,11,249
605.397644,4596.65137,1,250
3950.1416,4798.15869,11,251
4097.69971,4598.83057,11,252
4284.4,1552.96045,10,253
2912.91,4705.827,11,254
692.258667,1426.826,0,255
683.070068,1405.29248,0,256
4008.4082,4567.497,11,257
4290.26953,4762.666,11,258
3375.42261,4951.02246,11,259
679.4212,1501.50745,0,260
575.6432,4576.07373,1,261
4636.106,1460.75659,10,262
4027.91382,4522.242,11,263
570.811646,4555.607,1,264
3459.05078,4788.525,11,265
3220.71631,4494.083,11,266
3341.57446,4467.41455,11,267
3841.98022,1512.18542,10,268
4003.65869,4447.315,11,269
530.366943,4570.639,1,270
3614.03564,4430.741,11,271
3057.45239,4569.738,11,272
3292.301,4667.07666,11,273
703.784058,1272.159,0,274
3421.41553,4384.1123,11,275
3099.38232,4634.499,11,276
698.4479,1391.99854,0,277
609.8961,4548.902,1,278
3586.45483,4552.16553,11,279
3733.16113,4414.12939,11,280
575.4424,4943.85352,1,281
3840.68652,4298.821,11,282
3958.71265,4495.365,11,283
555.675354,4812.753,1,284
4205.15869,1419.012,10,285
3629.17065,4702.92725,11,286
3612.20776,4466.99951,11,287
3939.7605,4606.55371,11,288
2653.55786,4632.145,11,289
4222.31836,4658.69531,11,290
728.5211,1363.68335,0,291
3486.13525,4363.3,11,292
659.296753,4690.47,1,293
4183.83154,1388.63574,10,294
4082.29224,4220.06836,11,295
4068.3374,4690.68262,11,296
3700.01025,4497.122,11,297
597.489746,4559.83545,1,298
673.5537,4550.489,1,299
3740.11963,4440.742,11,300
4143.928,4860.03369,11,301
3778.02417,4453.032,11,302
4076.117,1512.97729,10,303
4089.709,4345.46533,11,304
4004.222,4533.529,11,305
3796.09521,1627.366,10,306
562.568848,4300.29053,1,307
3803.849,1296.13379,10,308
4102.177,4675.049,11,309
657.71344,4471.02539,1,310
4158.9585,1408.75317,10,311
625.9397,1431.544,0,312
3521.07617,1501.43188,10,313
598.295837,4527.327,1,314
3940.77563,1444.00891,10,315
3483.47437,1339.094,10,316
4127.95557,4729.74,11,317
3471.38672,4535.09375,11,318
4015.357,1466.05713,10,319
3002.722,4712.767,11,320
3900.38623,5011.60742,11,321
4106.02734,5011.42871,11,322
2937.31421,4706.89551,11,323
4082.651,1501.73389,10,324
4240.727,4598.20264,11,325
3395.28271,4681.16846,11,326
612.9131,4452.63574,1,327
3734.12158,4233.42,11,328
4040.492,4501.86133,11,329
3806.8,5156.46826,11,330
665.7938,4235.72,1,331
4145.739,4505.72461,11,332
564.435547,4529.38965,1,333
3751.49414,4642.65625,11,334
684.4403,1343.521,0,335
4164.442,1554.69031,10,336
4112.444,4473.092,11,337
3924.89014,4500.29541,11,338
4287.377,1587.6792,10,339
683.191,4429.55225,1,340
3842.49585,4311.58057,11,341
704.358337,1359.55725,0,342
3522.13647,4539.28027,11,343
4036.42114,4721.57764,11,344
4184.82471,4531.047,11,345
538.5072,4367.554,1,346
4090.06055,1460.69861,10,347
3292.39185,1705.02454,10,348
4173.272,1473.27148,10,349
660.2149,1430.08484,0,350
3516.1084,4447.42529,11,351
3649.874,4334.371,11,352
3824.51929,1441.978,10,353
4395.954,1585.13513,10,354
3257.51147,1517.9198,10,355
3704.811,4582.32227,11,356
3701.94336,4251.87061,11,357
529.642334,4712.95264,1,358
524.806335,4684.42236,1,359
4158.4375,4528.7207,11,360
4311.87451,4413.27148,11,361
656.227539,4783.1,1,362
4009.39136,1304.02234,10,363
3598.567,4769.152,11,364
4124.63037,4725.696,11,365
3914.51172,4715.339,11,366
3969.031,4847.7373,11,367
3918.10718,4546.76758,11,368
3933.8833,1303.57434,10,369
4398.36328,4672.02344,11,370
522.388245,4561.784,1,371
4006.88281,4733.809,11,372
4114.71338,4589.97168,11,373
3794.97949,4898.35449,11,374
2885.14087,4728.52148,11,375
625.9631,4441.11475,1,376
3743.45923,4733.21826,11,377
4539.87354,1298.41992,10,378
563.5364,4554.332,1,379
678.6741,1403.02808,0,380
4214.60254,1647.28809,10,381
4211.35254,1455.60535,10,382
4149.99072,1506.37976,10,383
4192.658,4603.756,11,384
717.9987,1363.944,0,385
3826.39526,4674.426,11,386
678.7187,4441.669,1,387
3859.07251,4783.952,11,388
633.5619,4569.995,1,389
3859.03076,4562.061,11,390
3718.89551,4750.94238,11,391
3925.11865,4762.94141,11,392
3566.14185,1533.286,10,393
614.9553,4350.21631,1,394
4054.00879,4654.69775,11,395
3446.63623,4287.38574,11,396
3912.5437,4341.8335,11,397
3819.22,4715.13232,11,398
3545.10669,4607.431,11,399
4051.59546,4400.54932,11,400
4387.74854,4518.91455,11,401
570.9951,4621.64648,1,402
3662.59839,4587.462,11,403
624.3749,4463.63,1,404
3515.25415,4438.46045,11,405
3988.4978,4339.8335,11,406
676.2685,4459.67334,1,407
3993.981,4349.301,11,408
4238.02637,1254.83923,10,409
706.2523,1430.62732,0,410
3775.065,1391.68909,10,411
4337.665,4664.17041,11,412
3938.406,1474.17749,10,413
579.11,4463.603,1,414
4211.6123,1527.39124,10,415
3011.072,4450.7207,11,416
642.3072,4353.353,1,417
3654.0835,4734.25,11,418
617.5571,4611.336,1,419
4123.47363,4618.133,11,420
4355.06152,1379.47375,10,421
4454.703,1446.29993,10,422
4051.887,4559.446,11,423
3955.0105,1400.50513,10,424
537.1606,4524.462,1,425
3774.45923,3959.94263,11,426
4353.398,1453.89832,10,427
3586.45532,4563.33936,11,428
597.6603,4835.01758,1,429
3960.34033,4753.53,11,430
3763.8335,1574.26636,10,431
3963.874,4465.35254,11,432
3562.43921,4689.444,11,433
503.9577,4736.525,1,434
3988.89819,4856.507,11,435
616.5588,1337.35144,0,436
4431.05469,1585.61548,10,437
678.7961,1364.06116,0,438
681.147461,1382.31763,0,439
551.176453,4610.104,1,440
3852.2627,4339.07666,11,441
3574.18213,1541.0509,10,442
3469.22046,4569.224,11,443
3660.183,4456.03564,11,444
4272.316,1548.61475,10,445
3930.458,1540.43262,10,446
3981.38379,1338.711,10,447
4127.224,4949.35938,11,448
3946.24219,1363.1748,10,449
3954.338,4552.07568,11,450
4090.13013,4851.959,11,451
629.2886,4593.92,1,452
3516.24634,4566.32959,11,453
3834.649,4385.787,11,454
674.811157,1246.41968,0,455
3620.13452,1490.51038,10,456
3856.67065,1464.73462,10,457
4146.02734,1578.41284,10,458
3487.159,1553.60815,10,459
3788.74438,4793.29639,11,460
4184.53857,1366.28564,10,461
4113.92334,4449.922,11,462
4325.31,4467.131,11,463
4203.03369,4703.233,11,464
4171.06,1595.47522,10,465
4030.47583,4695.53467,11,466
2646.17,4748.371,11,467
3420.93677,1384.04675,10,468
4541.90625,4988.015,11,469
3529.08545,4539.719,11,470
3506.72583,4730.23,11,471
4007.57275,4566.725,11,472
696.0615,1347.62769,0,473
621.7878,4513.129,1,474
644.931152,4561.07861,1,475
3914.49731,4366.62939,11,476
3929.69556,4593.985,11,477
4246.379,4921.847,11,478
3795.30933,4380.93945,11,479
3451.82861,4678.78369,11,480
658.3189,1392.29578,0,481
3812.48926,4687.155,11,482
3946.41479,4657.309,11,483
3365.16968,4623.698,11,484
4145.918,1627.46436,10,485
3988.86865,4223.98242,11,486
3514.05347,4587.50439,11,487
590.3052,4473.096,1,488
640.785767,4468.85254,1,489
3643.94385,4610.54932,11,490
4309.782,1552.76611,10,491
3734.58521,4648.88525,11,492
3865.812,4329.10938,11,493
3926.23071,1364.85229,10,494
3766.151,1525.80347,10,495
741.1146,1692.12927,0,496
3407.81567,4852.00342,11,497
3933.17236,4714.107,11,498
3742.808,4514.72852,11,499
3817.09741,1560.78027,10,500
3600.57324,4745.70947,11,501
4190.765,1212.06384,10,502
648.03125,4768.65039,1,503
718.7975,1448.93347,0,504
3461.01587,4573.40527,11,505
3500.90283,4784.487,11,506
4295.20752,1467.27881,10,507
3952.381,4689.07373,11,508
4162.958,4143.65137,11,509
4084.04834,4613.93066,11,510
4315.8623,1427.24927,10,511
526.29425,4630.57031,1,512
4331.998,4613.57764,11,513
4239.09375,4503.111,11,514
508.4279,4410.68457,1,515
3995.86719,4217.58447,11,516
3532.619,4503.819,11,517
625.2071,4517.8457,1,518
675.32666,1394.34875,0,519
540.9521,4485.61426,1,520
4201.34863,1511.5481,10,521
535.009,4766.8335,1,522
4039.25439,4798.967,11,523
716.9897,1473.69434,0,524
4009.295,4544.022,11,525
4131.379,1317.3064,10,526
3878.84155,4457.631,11,527
4193.68457,1403.01074,10,528
4048.54614,1505.98535,10,529
4136.3584,4805.591,11,530
4087.58936,4530.415,11,531
586.048,4692.159,1,532
3454.01782,4314.24072,11,533
696.5286,4403.085,1,534
620.7747,4430.797,1,535
694.8019,1439.77319,0,536
3972.88135,4581.72,11,537
3647.94727,4820.55469,11,538
590.606,4348.672,1,539
4161.54834,1444.77185,10,540
4144.95752,4622.62842,11,541
2963.5686,4492.934,11,542
3992.68,4594.00928,11,543
4360.41064,1556.6947,10,544
524.517334,4474.295,1,545
4046.39746,4483.3877,11,546
722.2579,1293.98291,0,547
733.612061,4262.831,1,548
4293.795,1484.28918,10,549
614.7647,4620.75732,1,550
3445.21558,4527.605,11,551
3681.51514,4387.329,11,552
3641.41113,4578.53369,11,553
4070.558,4499.102,11,554
592.303162,4631.719,1,555
716.8057,1316.53418,0,556
3693.18823,4808.94629,11,557
3986.32373,4336.21045,11,558
3816.621,4315.164,11,559
3844.706,1279.19336,10,560
738.473145,1381.03979,0,561
4024.46826,4760.84668,11,562
707.836731,1333.89148,0,563
4319.30664,4741.476,11,564
4039.80835,1443.52527,10,565
3788.4082,4384.966,11,566
2997.394,4633.55127,11,567
3740.86328,4536.79443,11,568
3899.707,4789.72754,11,569
693.2794,1349.99268,0,570
4093.41,4731.895,11,571
594.175842,4675.323,1,572
3444.79272,4646.367,11,573
751.8332,1386.09827,0,574
4148.14844,4491.765,11,575
3961.98218,1507.02112,10,576
3959.00244,1723.44592,10,577
4068.53149,4563.001,11,578
586.709167,4564.08,1,579
3484.00586,4464.019,11,580
1981.80908,4803.49951,11,581
4158.152,1326.24756,10,582
616.934265,4270.679,1,583
3836.873,4749.0166,11,584
3910.44922,4903.92871,11,585
3859.077,4636.579,11,586
4325.29932,4715.37744,11,587
4272.20459,1531.73022,10,588
4279.442,1476.10229,10,589
3736.44824,1521.086,10,590
3826.25,4791.029,11,591
4326.533,4800.65625,11,592
953.7618,4368.23242,1,593
4142.521,4457.355,11,594
3690.84277,4707.64453,11,595
633.550049,4744.91748,1,596
4190.55371,1353.11487,10,597
3044.289,1523.31873,10,598
3956.12329,4483.018,11,599
4021.81348,4653.88525,11,600
3789.29614,4686.17334,11,601
3186.55981,4542.375,11,602
3154.742,4604.86768,11,603
609.504639,4375.875,1,604
678.233337,4477.873,1,605
596.1416,1448.18713,0,606
4020.87134,4795.3457,11,607
3768.15356,4730.29346,11,608
719.4249,1483.49878,0,609
4151.808,4782.79443,11,610
4066.45923,1476.74451,10,611
3836.1792,4816.825,11,612
3773.92871,4589.378,11,613
3022.287,1439.38806,10,614
4068.89185,4760.922,11,615
3598.08838,4768.46436,11,616
4500.77246,4948.82,11,617
3959.88159,4508.80029,11,618
3813.77686,4562.493,11,619
4105.167,4333.56543,11,620
3738.10278,4744.44629,11,621
4029.875,4738.96973,11,622
3862.72925,4774.32373,11,623
3997.78076,1471.325,10,624
483.7888,4849.21338,1,625
3775.936,4385.07227,11,626
4081.3562,4812.969,11,627
615.177,4379.211,1,628
4229.074,1483.10693,10,629
674.4138,2095.389,0,630
3202.931,4368.18164,11,631
3727.88623,1448.52173,10,632
3362.75415,4513.35742,11,633
571.016663,4712.38037,1,634
2113.42651,4234.617,11,635
4453.52,1508.06982,10,636
4211.242,4591.15527,11,637
3918.31226,4159.11035,11,638
3769.11841,4370.104,11,639
3886.973,4714.523,11,640
616.2738,4892.40234,1,641
3987.60034,4848.976,11,642
3968.723,4324.92871,11,643
548.690735,4453.22461,1,644
4099.31445,4668.764,11,645
750.975,1316.56165,0,646
3692.321,1614.3905,10,647
3162.972,4311.537,11,648
3608.2,4776.171,11,649
2407.6062,1410.69189,10,650
3680.76343,4751.305,11,651
723.357,1318.80249,0,652
4145.91943,1494.86084,10,653
3900.45557,4354.78564,11,654
4015.65063,4531.716,11,655
4107.769,4460.77734,11,656
3945.55737,1419.38147,10,657
2349.69067,4754.334,11,658
693.753357,1364.79688,0,659
647.413269,4432.57373,1,660
3412.87183,4500.863,11,661
4241.74,1485.73938,10,662
3710.65576,4771.711,11,663
3756.31421,1441.137,10,664
4374.063,1646.9447,10,665
3221.36987,4644.438,11,666
3286.30566,4481.22852,11,667
4167.55029,4432.078,11,668
3776.3894,4620.871,11,669
4226.199,1423.77832,10,670
4141.33936,4790.21338,11,671
3584.465,1428.165,10,672
3472.027,4834.766,11,673
3424.78516,1368.04834,10,674
3940.03174,4397.46533,11,675
3553.86938,4463.30664,11,676
3750.093,4617.657,11,677
4131.69629,1421.01416,10,678
633.0636,4526.15625,1,679
604.933,4656.88037,1,680
3030.76563,4286.832,11,681
3561.41772,4589.557,11,682
642.518738,4574.752,1,683
4013.60156,1427.252,10,684
3798.78735,4639.84766,11,685
3799.293,4415.60742,11,686
3139.05151,4519.86,11,687
645.371765,4382.32568,1,688
3779.55518,4708.783,11,689
4286.581,1415.375,10,690
3578.01758,4156.47168,11,691
587.6236,4609.03369,1,692
578.970459,4456.652,1,693
3970.01514,4590.10938,11,694
3778.49146,4548.31934,11,695
3832.96851,4872.621,11,696
4013.37817,4952.074,11,697
3795.319,1602.46472,10,698
3914.63086,1459.80933,10,699
2946.09082,4678.571,11,700
690.556946,1301.67419,0,701
3501.065,4417.53027,11,702
655.196655,1458.95825,0,703
3805.38281,4604.49072,11,704
4177.487,1571.44482,10,705
3786.4104,4767.98047,11,706
3836.62256,1417.61682,10,707
3662.81738,4645.45068,11,708
3997.502,1402.9939,10,709
3995.15649,4633.07764,11,710
3683.50244,4872.093,11,711
3795.603,4802.0874,11,712
618.8626,4735.85,1,713
3589.74048,1544.792,10,714
596.160461,4325.53271,1,715
3734.88379,1516.50024,10,716
4082.69141,1524.60217,10,717
665.1374,1327.97034,0,718
3752.28,1442.75452,10,719
711.2587,1240.13257,0,720
4262.35938,4803.88867,11,721
3521.49219,4558.318,11,722
3412.439,4643.11035,11,723
3952.6687,4497.294,11,724
3603.41479,4496.276,11,725
4021.84082,4577.00635,11,726
3194.791,4537.331,11,727
3367.689,4812.94971,11,728
664.5375,4292.94775,1,729
619.84,4353.37939,1,730
680.6332,1593.383,0,731
3985.26123,4871.66846,11,732
666.4166,4712.76953,1,733
3987.03638,4458.458,11,734
2508.115,1448.54419,10,735
3899.165,4495.50635,11,736
4189.581,4788.775,11,737
3775.65381,4435.98828,11,738
650.279,4809.85742,1,739
3781.5957,4696.35449,11,740
539.0475,4501.31543,1,741
669.8415,4507.68652,1,742
491.7635,4831.89355,1,743
719.954834,1393.70044,0,744
3670.327,4434.03662,11,745
4029.293,1548.39636,10,746
4140.944,5033.76172,11,747
3366.28223,4421.85938,11,748
3762.37842,1365.15442,10,749
2817.87769,4525.331,11,750
3322.66919,4619.20752,11,751
4280.9375,1640.83008,10,752
3717.52734,4737.483,11,753
3954.89331,4997.088,11,754
3370.7688,4976.90332,11,755
736.9312,1560.64978,0,756
3572.6936,4678.84668,11,757
3583.63428,4714.045,11,758
3710.382,1395.28918,10,759
4124.16846,4717.989,11,760
4035.24976,4439.835,11,761
600.2862,4510.90137,1,762
3458.35229,4599.711,11,763
4093.63354,1428.305,10,764
4051.459,1616.186,10,765
4089.17383,1332.87781,10,766
3919.62671,4332.983,11,767
4114.68066,4634.10254,11,768
4086.9624,4719.049,11,769
3720.2124,4604.44531,11,770
723.8158,4555.58057,1,771
3662.57153,1337.12646,10,772
4383.64551,4970.13135,11,773
4351.75928,1577.99048,10,774
588.6051,4561.62061,1,775
4474.008,4530.771,11,776
3847.29663,1523.70728,10,777
3615.38843,4422.73438,11,778
4018.9502,4417.878,11,779
660.3599,1398.859,0,780
3476.391,4429.32959,11,781
603.587769,1403.94189,0,782
671.7622,1381.44861,0,783
3849.32275,4736.75635,11,784
4176.87354,4457.82227,11,785
4409.75635,1477.54016,10,786
4026.62427,4381.764,11,787
3833.5083,4560.40967,11,788
4082.95166,4524.10449,11,789
4104.40771,4683.77832,11,790
4561.048,1321.40112,10,791
3468.92969,4274.739,11,792
3663.81,4851.261,11,793
3607.21655,4585.82861,11,794
3760.92041,1420.41162,10,795
4168.87061,1456.91187,10,796
4009.865,4733.86865,11,797
3770.59277,1510.08472,10,798
579.6891,4443.72754,1,799
4009.795,1483.18652,10,800
923.869141,4499.34375,1,801
559.373169,4272.23975,1,802
3300.98218,4402.43848,11,803
3666.72168,4543.238,11,804
3966.04224,4543.92,11,805
4003.53076,4633.247,11,806
3904.40161,4520.174,11,807
3807.551,4296.57471,11,808
4047.43433,4638.405,11,809
740.763,1268.91724,0,810
3915.91577,1463.20654,10,811
3476.34326,1467.09778,10,812
3854.875,1470.09583,10,813
4048.58179,4367.361,11,814
4309.629,1444.9939,10,815
667.896362,4375.2793,1,816
3788.31445,4691.227,11,817
3720.94727,1343.993,10,818
3811.09155,1424.003,10,819
3638.65649,4460.187,11,820
646.5509,4538.82568,1,821
4122.5957,4538.009,11,822
623.6149,4320.63037,1,823
4077.28931,4718.63574,11,824
628.202942,4494.0376,1,825
3948.41968,4527.444,11,826
4004.28564,4635.481,11,827
3999.702,1368.18384,10,828
644.050659,4312.18066,1,829
3973.006,4669.347,11,830
4241.28,4716.23,11,831
3493.09814,4508.55029,11,832
4231.431,4519.91748,11,833
3874.29272,4658.23145,11,834
4248.961,5264.877,11,835
645.1801,4548.009,1,836
4233.16162,1596.3623,10,837
3880.07886,4455.6,11,838
3372.297,4310.66357,11,839
3354.09131,1501.92346,10,840
642.7063,1394.33093,0,841
3398.74829,4646.135,11,842
702.8501,1515.80652,0,843
3978.721,1423.32483,10,844
4126.859,1522.11389,10,845
3592.52661,1479.92749,10,846
607.084656,4629.8916,1,847
3990.52,4630.11133,11,848
3928.072,1586.79517,10,849
3367.93213,4659.85938,11,850
3310.35327,4745.78662,11,851
3926.59814,4720.861,11,852
4215.83643,1530.76147,10,853
3687.72656,4611.088,11,854
592.149048,4833.127,1,855
4278.781,4486.1665,11,856
4056.575,4407.477,11,857
654.952332,4339.657,1,858
3356.75854,4562.699,11,859
3558.973,4505.315,11,860
3978.07983,4564.624,11,861
3817.17334,1441.12122,10,862
4420.013,4736.768,11,863
3455.72778,4669.688,11,864
4114.174,4697.448,11,865
3418.1604,1333.33081,10,866
3737.258,4372.635,11,867
4179.37939,4940.40137,11,868
4143.79736,5039.286,11,869
3636.1604,4632.55469,11,870
684.1046,1422.15173,0,871
611.655151,4609.058,1,872
561.8416,4646.044,1,873
3722.91064,5000.957,11,874
614.1761,4509.852,1,875
4071.48242,5098.3623,11,876
4265.419,4759.379,11,877
3837.24463,4742.01025,11,878
574.694458,4435.906,1,879
4210.03564,1491.50464,10,880
3930.29419,4730.3916,11,881
3402.12451,1444.47839,10,882
4074.13745,4804.372,11,883
591.7329,4465.86133,1,884
3793.80615,5040.1626,11,885
3481.85278,4423.996,11,886
4241.562,1443.55994,10,887
3887.01831,4700.02148,11,888
4232.8833,1605.801,10,889
644.600464,4735.946,1,890
3868.79761,4507.306,11,891
3747.79248,1697.251,10,892
4367.741,4444.62354,11,893
658.5679,1493.96826,0,894
4401.92432,1570.43018,10,895
4163.028,4634.78125,11,896
4038.682,4844.46045,11,897
4499.617,4785.73242,11,898
3435.65137,4402.713,11,899
4248.58,1470.71375,10,900
3696.66431,4893.419,11,901
4250.17627,4719.18359,11,902
3668.10059,4524.97168,11,903
4335.749,1421.90588,10,904
4016.25269,4810.32373,11,905
621.930969,4452.49561,1,906
3455.64673,4482.25537,11,907
3838.92773,4420.125,11,908
609.2363,4121.982,1,909
4267.44043,4974.8125,11,910
4055.15479,4549.81836,11,911
3924.11768,1491.94067,10,912
617.3611,1412.63416,0,913
595.3657,4610.59961,1,914
3578.0625,4493.80957,11,915
652.341064,4435.568,1,916
3943.97852,4602.29834,11,917
3869.54932,1495.74377,10,918
589.53186,4774.671,1,919
3772.71582,1487.63892,10,920
