Ch1,Ch2,Cluster_1_2,droplet
3226.5686,4544.081,11,315
2705.61353,4210.14,11,316
4301.33154,1532.92419,10,317
4156.94,1326.36963,10,318
752.851135,1247.58667,0,319
671.6038,4920.52344,1,320
3893.50122,4375.231,11,321
3702.15625,4416.525,11,322
3809.62329,4594.83,11,323
3182.716,4583.52051,11,324
3590.175,4724.01953,11,325
3870.9458,4466.98,11,326
3241.442,1466.71387,10,327
3787.14233,1407.45313,10,328
3914.73145,3600.24243,11,329
3391.44482,1258.57983,10,330
563.5589,4766.233,1,331
3963.866,4593.941,11,332
728.1696,1262.023,0,333
4101.804,4621.864,11,334
3732.67041,5020.085,11,335
3795.9353,5004.385,11,336
3654.36963,5044.491,11,337
3500.29346,4729.02,11,338
3350.783,4717.779,11,339
3899.90356,4763.93555,11,340
3938.03564,4118.62061,11,341
3776.5105,1482.71655,10,342
4337.463,1591.19031,10,343
3935.57544,4371.19727,11,344
3416.632,4138.52734,11,345
642.325,4488.22,1,346
4049.833,4536.39551,11,347
4083.30078,4570.219,11,348
4222.738,1379.60718,10,349
674.1717,4802.721,1,350
619.4439,4331.963,1,351
2805.61035,4515.54932,11,352
756.203369,1339.63586,0,353
3307.702,4109.76,11,354
3230.04224,1483.33032,10,355
2839.0625,4645.133,11,356
4205.84,1535.408,10,357
3100.6604,4567.085,11,358
704.0416,1423.96008,0,359
3815.79272,5041.873,11,360
3245.64478,4857.75928,11,361
3328.13721,4671.90234,11,362
3832.20752,4790.383,11,363
3969.91943,1519.49915,10,364
3685.06323,1384.18652,10,365
3689.18,4857.94727,11,366
2821.01733,4344.11865,11,367
766.9841,1293.654,0,368
3662.20776,1593.22278,10,369
4060.98486,1410.36609,10,370
3228.95825,4457.36475,11,371
3378.15967,1429.13843,10,372
4220.73,4729.077,11,373
2926.27759,4636.216,11,374
2726.46948,4629.587,11,375
3920.11377,4523.94,11,376
4608.40137,1407.16956,10,377
4175.879,4589.977,11,378
4366.935,1365.9093,10,379
4084.917,5090.577,11,380
678.330933,1383.24829,0,381
4216.733,1309.82813,10,382
3660.17285,4649.996,11,383
3608.25562,4828.906,11,384
1957.18079,4589.6084,11,385
583.216064,4639.8335,1,386
689.7275,1373.799,0,387
3807.42041,4479.38,11,388
3817.09863,4482.713,11,389
4093.737,4648.76074,11,390
591.579834,4364.299,1,391
3118.64917,4350.78125,11,392
3450.9248,4685.948,11,393
571.1983,4928.50244,1,394
2831.59521,4710.277,11,395
3890.94336,4652.72461,11,396
590.58374,4720.77344,1,397
4150.7915,1413.78809,10,398
4118.30371,4655.167,11,399
3740.415,4296.73975,11,400
3466.20947,4443.21,11,401
3259.44,1452.27661,10,402
4073.548,4780.68359,11,403
3630.11768,4469.49854,11,404
565.957947,4954.03027,1,405
4000.59351,4706.817,11,406
4039.60669,4517.558,11,407
3854.98315,4884.83545,11,408
2974.27173,4494.36035,11,409
3121.596,4750.955,11,410
4172.161,1399.88159,10,411
629.9727,4667.672,1,412
4323.91064,4932.80566,11,413
4029.64819,4658.746,11,414
3316.827,1494.55176,10,415
3291.236,4447.62,11,416
3674.30249,4732.974,11,417
4219.259,4850.234,11,418
3306.00879,4738.82031,11,419
3453.41162,4831.12061,11,420
3375.75513,4882.38867,11,421
4175.54639,1456.95752,10,422
3453.22363,1614.15613,10,423
3633.91675,4165.296,11,424
3295.6333,4653.344,11,425
3122.01221,4598.116,11,426
4098.76758,4987.292,11,427
3786.013,1543.32568,10,428
3744.00537,4640.94873,11,429
2996.565,4362.863,11,430
664.990662,4486.073,1,431
627.281555,4487.92969,1,432
642.8444,4465.7207,1,433
546.3253,4450.77051,1,434
4037.496,4802.43164,11,435
3747.70776,4623.84473,11,436
2878.96338,4312.7124,11,437
3227.75732,4446.137,11,438
3429.64136,4663.36865,11,439
537.900452,4451.51953,1,440
4009.15576,4368.482,11,441
4067.38916,4358.857,11,442
634.1822,4036.373,1,443
1979.32788,4624.77051,11,444
4023.66675,1513.13831,10,445
596.70575,4594.588,1,446
3837.55786,4154.894,11,447
3671.74683,4313.07,11,448
611.7425,4841.613,1,449
3961.03564,4496.233,11,450
3913.50122,5074.782,11,451
4046.83447,4855.4043,11,452
3892.81421,4685.65967,11,453
4019.56323,1404.06689,10,454
2984.20044,4624.469,11,455
731.564331,1272.60339,0,456
635.605652,4557.252,1,457
3884.1,4322.74658,11,458
604.707153,4591.876,1,459
678.078247,1433.30212,0,460
3144.817,4763.30566,11,461
3844.33521,4508.7583,11,462
597.842957,4525.09668,1,463
512.083435,4045.95313,1,464
3281.65649,4726.26953,11,465
3792.25684,4858.43066,11,466
626.5228,4613.15527,1,467
3996.44775,1404.17981,10,468
622.634338,4581.003,1,469
3654.30469,4679.90967,11,470
3350.52173,4703.39258,11,471
621.087,4517.36426,1,472
2893.98584,4663.33252,11,473
3832.59375,1575.428,10,474
2912.197,4564.6123,11,475
690.502747,1456.85437,0,476
3032.68457,4610.996,11,477
3192.96655,4188.588,11,478
3849.25146,1364.54211,10,479
3563.83667,4486.988,11,480
2356.395,4428.745,11,481
4283.42529,4908.24658,11,482
4101.24,4379.575,11,483
3579.2876,4597.17627,11,484
3877.36841,1558.28967,10,485
3733.97559,5155.92041,11,486
3698.7146,4694.42,11,487
3158.90527,1295.327,10,488
4112.84766,4570.60645,11,489
3353.82056,1418.69824,10,490
3649.39014,4790.975,11,491
3895.26147,4460.6333,11,492
3904.46387,1524.74438,10,493
479.9332,4650.99072,1,494
4075.56226,4662.55762,11,495
3625.96045,4603.17871,11,496
3595.46069,4643.10254,11,497
2852.85181,4470.605,11,498
3662.14648,4765.43555,11,499
4082.07739,1597.09436,10,500
4303.37549,1509.769,10,501
694.12384,1409.511,0,502
3053.75977,4511.38135,11,503
3489.379,1466.56567,10,504
587.6883,4563.213,1,505
3634.09961,4771.29932,11,506
4498.81055,1300.318,10,507
3908.22827,4869.07666,11,508
3629.63159,1518.76685,10,509
3578.541,1507.39136,10,510
659.2807,4613.20068,1,511
2927.226,4538.52246,11,512
1917.47009,4586.548,11,513
3855.84717,4664.504,11,514
3156.72363,4825.89258,11,515
4471.79736,4582.7793,11,516
3515.61646,4703.304,11,517
4181.345,1568.29871,10,518
4018.01538,4642.223,11,519
3135.21729,4299.77441,11,520
3636.9397,1521.79517,10,521
658.4725,4461.265,1,522
3845.01367,1375.15942,10,523
3987.2,4685.53955,11,524
4287.113,4532.369,11,525
664.7356,4396.67529,1,526
2985.78784,4956.34668,11,527
3691.19849,4832.645,11,528
3939.87231,4684.62842,11,529
2712.26563,4738.637,11,530
4136.29248,1433.76465,10,531
3102.85083,4351.23633,11,532
680.1531,4762.677,1,533
3435.076,1473.15259,10,534
635.6842,4304.718,1,535
3468.65063,1361.81042,10,536
695.5155,4656.654,1,537
604.0199,4658.20166,1,538
3645.78638,1730.93872,10,539
2599.40259,4696.96143,11,540
3523.3374,4571.525,11,541
3921.246,4979.31348,11,542
3946.12476,4162.57666,11,543
3702.47925,4526.477,11,544
3557.059,4306.642,11,545
4176.917,1386.67322,10,546
3984.12622,4482.953,11,547
4373.813,5104.50439,11,548
3680.66479,4511.465,11,549
3088.024,1619.39453,10,550
3028.615,4288.08154,11,551
3737.47632,4241.36328,11,552
4328.07,1483.48267,10,553
3631.62964,4959.634,11,554
3086.23242,4480.687,11,555
4464.16455,4842.89453,11,556
3704.65,4665.395,11,557
633.1881,4894.67969,1,558
3344.59863,4609.009,11,559
4044.05786,4378.644,11,560
3624.34766,4704.12256,11,561
3589.07764,4587.5957,11,562
4309.577,4646.009,11,563
3875.816,1362.07,10,564
3274.27271,4853.64355,11,565
4039.30273,4904.99463,11,566
3417.965,5061.36963,11,567
3175.13477,4527.975,11,568
707.225,1398.38892,0,569
2632.15674,4756.809,11,570
4208.69336,4307.884,11,571
3283.85571,4246.816,11,572
712.8363,4175.42139,1,573
4190.94775,1333.75952,10,574
3862.412,4037.4375,11,575
730.709351,1359.843,0,576
3765.15869,1503.147,10,577
2763.5686,4829.36,11,578
3932.12134,1389.2323,10,579
4425.853,1513.79822,10,580
3170.43921,4762.15869,11,581
3880.44458,1437.56213,10,582
3255.47925,4632.465,11,583
686.3989,4411.49463,1,584
4206.405,4275.987,11,585
669.079834,1326.49561,0,586
652.7527,4507.56836,1,587
3424.01245,4265.90039,11,588
3566.93262,4580.39551,11,589
4002.265,4706.039,11,590
685.7885,1480.9751,0,591
3974.34985,4504.473,11,592
3472.40576,4710.07373,11,593
2937.28857,4215.401,11,594
4469.65332,4563.096,11,595
3310.47,4525.30762,11,596
612.680054,4482.671,1,597
3772.2915,4467.64,11,598
3773.04883,4787.12549,11,599
619.3825,4704.546,1,600
3048.75171,4324.36,11,601
4280.28,1308.79651,10,602
3680.259,4698.6875,11,603
3258.67578,4770.93066,11,604
3291.93042,4782.552,11,605
651.9947,4575.67334,1,606
3719.00732,4404.826,11,607
3215.50171,4765.366,11,608
3226.66,1330.87561,10,609
1221.37073,3886.51172,1,610
631.513245,1488.63867,0,611
3839.008,1330.55652,10,612
2621.72583,4603.55,11,613
575.6408,4542.411,1,614
3277.29077,4832.84033,11,615
2178.41016,1477.30371,10,616
3615.197,4395.793,11,617
3291.52734,1519.75916,10,618
3224.49463,4313.952,11,619
4313.349,5076.291,11,620
3753.84644,1351.20923,10,621
4081.429,4587.725,11,622
581.3939,4697.477,1,623
3532.57935,4969.07373,11,624
4098.699,4725.8877,11,625
3630.06763,4714.47363,11,626
3129.009,4847.222,11,627
3972.72632,4338.68262,11,628
564.288269,4745.30664,1,629
3909.09326,1517.00525,10,630
3258.42529,4888.66553,11,631
2656.91113,4311.934,11,632
3129.72485,4514.458,11,633
3789.49731,4637.623,11,634
3587.06958,4687.635,11,635
4353.76172,1534.51624,10,636
639.202637,4311.00146,1,637
3584.997,3835.42,11,638
3664.98438,4779.021,11,639
4061.87573,4464.928,11,640
3654.18066,4346.72949,11,641
3684.24829,1371.1637,10,642
3818.4563,4986.39844,11,643
3835.11279,4197.13232,11,644
690.058167,1523.47864,0,645
3626.91382,4916.67,11,646
4110.34131,4715.736,11,647
590.5114,4650.03271,1,648
3846.3606,4547.57129,11,649
3949.963,4679.73926,11,650
3905.77637,4933.93652,11,651
2213.17041,4311.96338,11,652
3535.84766,2833.30786,11,653
3024.36523,4439.37939,11,654
3515.962,1474.91125,10,655
3821.21387,4632.755,11,656
3402.648,4632.286,11,657
1172.87549,4523.70459,1,658
3275.75684,4628.82031,11,659
3318.87427,4444.61035,11,660
601.3688,4382.919,1,661
4263.08936,4967.36133,11,662
2466.65381,4493.276,11,663
2299.7312,4665.86963,11,664
677.9397,1367.98792,0,665
696.613464,1371.232,0,666
4317.64648,1386.02966,10,667
2467.06543,4470.38574,11,668
3283.46851,4159.12354,11,669
4209.34863,4599.26172,11,670
2470.007,4200.527,11,671
3340.94238,4570.44727,11,672
2538.19678,4879.633,11,673
3593.17871,4414.51367,11,674
3567.051,1247.14038,10,675
721.539551,1518.21167,0,676
4157.159,4951.577,11,677
3723.606,4835.543,11,678
3438.09155,4677.741,11,679
4094.17822,1325.14917,10,680
2932.164,1409.58936,10,681
534.146,4717.90527,1,682
4020.46313,1463.00732,10,683
4275.45947,1538.11682,10,684
3866.45972,4794.30371,11,685
4083.973,4228.70947,11,686
3519.912,4599.19531,11,687
3901.70117,4869.336,11,688
3321.845,4632.13965,11,689
756.9009,1337.53381,0,690
604.0223,4442.6167,1,691
639.5128,4368.281,1,692
2436.82251,4889.028,11,693
577.4192,4485.651,1,694
2947.74023,4663.82959,11,695
3462.88867,1466.95239,10,696
2980.692,4600.254,11,697
2879.11743,1329.01245,10,698
3960.85156,4687.42334,11,699
617.960754,4324.431,1,700
731.317261,1415.8811,0,701
731.6517,1310.64355,0,702
3716.184,1346.84412,10,703
3164.261,4709.069,11,704
3668.15674,4864.20947,11,705
3162.89282,4796.08838,11,706
4134.60645,1500.13892,10,707
2985.499,4523.764,11,708
4156.36963,1450.98279,10,709
4332.70068,4707.869,11,710
3559.41357,4731.823,11,711
765.465,1356.16882,0,712
3415.457,4687.137,11,713
623.132568,4999.69336,1,714
3068.3147,4847.905,11,715
3988.09155,4563.545,11,716
2401.89282,4398.496,11,717
3844.97656,4933.285,11,718
2570.55225,1538.12817,10,719
758.053345,1318.08594,0,720
2972.957,4679.01465,11,721
3532.31787,5153.36963,11,722
2797.79468,1570.701,10,723
558.5473,4645.168,1,724
3817.94019,4859.00342,11,725
3472.527,4743.00439,11,726
3553.111,4419.8125,11,727
1013.61395,4138.474,1,728
4344.387,4661.563,11,729
3725.0603,4782.903,11,730
3380.52783,4722.98,11,731
3799.10547,4869.53174,11,732
2533.45557,1681.47559,10,733
3659.47217,4845.551,11,734
3557.532,2585.69214,11,735
672.0588,1485.47693,0,736
2728.10181,4484.42529,11,737
4295.371,5146.31055,11,738
2352.39575,4573.964,11,739
4086.45874,4992.51465,11,740
2423.53052,4335.055,11,741
712.4274,1765.52051,0,742
3188.65234,1462.45093,10,743
541.045044,4532.913,1,744
682.8684,1519.51636,0,745
633.740051,4439.70459,1,746
3100.60864,4642.487,11,747
3837.23828,4979.96631,11,748
3460.28442,4745.859,11,749
3189.9353,4400.60254,11,750
3747.78271,4175.82,11,751
3624.28564,4528.054,11,752
4174.154,4632.603,11,753
730.1843,4575.752,1,754
3409.30054,1492.37048,10,755
538.9661,4601.451,1,756
622.52356,4473.59961,1,757
3667.12231,1556.09155,10,758
3577.0293,4537.47949,11,759
3568.43872,4862.353,11,760
3766.59717,1695.6405,10,761
669.302551,4741.51953,1,762
3827.41138,4859.91748,11,763
3148.949,4719.66357,11,764
666.687866,1408.37451,0,765
707.508545,1404.72339,0,766
4197.24951,1541.74023,10,767
624.997253,4752.5957,1,768
674.674255,1537.27112,0,769
676.8063,4266.19873,1,770
746.313538,1279.52917,0,771
683.9075,1393.17615,0,772
3397.15649,4660.854,11,773
3495.644,4242.883,11,774
3694.7168,4699.427,11,775
3413.46851,4575.76855,11,776
4461.04053,1411.50012,10,777
2505.13525,4332.34033,11,778
517.5387,4364.47852,1,779
668.116333,4624.69,1,780
4355.043,4609.00928,11,781
3373.08936,4424.1416,11,782
749.1071,4566.418,1,783
3371.76563,4629.961,11,784
2908.043,4809.87744,11,785
600.2895,4444.79,1,786
2539.19067,4821.5083,11,787
4537.95361,5047.58057,11,788
4154.19775,1485.93823,10,789
3587.55713,4757.16943,11,790
605.7167,4958.2666,1,791
4150.838,1536.26123,10,792
3052.1167,4662.83057,11,793
661.723938,4560.26367,1,794
4498.794,1501.05786,10,795
3829.95459,1514.828,10,796
3978.16675,1432.84448,10,797
3984.99634,1413.35437,10,798
3840.64648,4484.193,11,799
3825.337,4374.40039,11,800
4226.55127,1409.26831,10,801
4013.75757,4518.39258,11,802
4091.65259,1479.04883,10,803
3050.53271,4517.06445,11,804
4019.09277,1540.22278,10,805
653.265564,4335.113,1,806
641.4573,4311.561,1,807
3115.74243,1389.35022,10,808
3262.2417,1621.62793,10,809
612.0181,4645.251,1,810
4081.51465,4758.08447,11,811
4062.361,4576.36963,11,812
3870.182,1603.16187,10,813
3345.65674,4789.502,11,814
665.0116,4948.83936,1,815
3916.5625,1397.17725,10,816
3871.5686,4705.63867,11,817
4142.22949,1384.2937,10,818
3868.44556,4442.24854,11,819
721.5598,1342.48608,0,820
643.8454,1412.22473,0,821
3258.27441,4577.41064,11,822
3664.36938,1254.1781,10,823
2727.69482,4473.105,11,824
2372.569,3986.52,11,825
4276.51,4824.20459,11,826
4105.4375,4581.79,11,827
620.136353,4523.377,1,828
4230.70947,4911.652,11,829
3555.78345,4461.44531,11,830
4062.201,4670.77832,11,831
665.766357,4453.786,1,832
4029.70166,1512.87378,10,833
3181.25244,4402.055,11,834
2497.945,4590.37,11,835
552.230652,4686.8833,1,836
3113.08667,4676.761,11,837
3173.76978,4496.585,11,838
4173.97461,4694.09863,11,839
647.807251,4703.958,1,840
2819.77124,4636.236,11,841
3204.68457,4494.84863,11,842
3711.86768,1516.67371,10,843
3367.74072,4546.019,11,844
3252.97949,4567.70361,11,845
3232.619,4722.16553,11,846
3210.79858,4586.95459,11,847
3963.50635,5205.8833,11,848
4174.339,4627.736,11,849
622.115234,4502.95557,1,850
2866.86523,1349.61365,10,851
3154.23853,4693.995,11,852
4565.831,1504.415,10,853
3812.30884,4555.35938,11,854
3919.553,4827.105,11,855
3820.425,4741.438,11,856
3179.75586,4554.71826,11,857
3553.721,4872.017,11,858
532.503052,4814.86035,1,859
3508.10327,4410.55029,11,860
3541.477,4205.136,11,861
547.544861,4393.13965,1,862
597.938,4723.67725,1,863
619.1,4807.964,1,864
4130.91,4835.901,11,865
3225.83765,4515.8125,11,866
3217.12158,4780.875,11,867
4025.21265,4768.721,11,868
3965.7522,1500.48865,10,869
591.493347,4764.36035,1,870
3783.408,4415.44971,11,871
2707.31274,4748.484,11,872
3476.00073,1514.17493,10,873
2858.96729,4341.085,11,874
4008.361,1476.96509,10,875
666.7181,1468.93127,0,876
518.3422,4916.917,1,877
654.27,4581.90771,1,878
4109.12842,1428.7157,10,879
659.029358,4695.931,1,880
3366.04321,4511.1333,11,881
3615.02954,4816.442,11,882
4155.336,4553.12256,11,883
557.8204,4907.4043,1,884
3590.66748,4231.13428,11,885
595.3911,4775.058,1,886
676.162964,1371.91736,0,887
3828.98633,4896.961,11,888
3880.09619,5057.192,11,889
3100.192,4938.94336,11,890
4068.87744,4869.50244,11,891
719.589844,1400.84827,0,892
3674.383,4325.57275,11,893
4291.02344,4519.852,11,894
3299.742,3666.64868,11,895
3627.01416,4640.089,11,896
2307.12427,4299.01,11,897
619.221863,4628.27832,1,898
4231.75635,1512.76123,10,899
3950.895,4513.708,11,900
3958.81543,4884.472,11,901
640.5562,4966.81543,1,902
4192.669,4785.03125,11,903
3975.92749,4932.519,11,904
3733.0752,1506.71313,10,905
666.773132,4098.66553,1,906
3541.92822,1429.50854,10,907
4156.137,5102.40967,11,908
3841.196,4943.74072,11,909
3232.63965,4619.80225,11,910
3404.57422,1483.24438,10,911
620.7236,4360.30664,1,912
572.397461,4750.15869,1,913
698.7036,4374.494,1,914
637.800659,4428.416,1,915
724.9117,1334.18713,0,916
3924.77246,4652.97656,11,917
640.2712,4392.10742,1,918
2934.30322,1342.54553,10,919
2398.64,4588.521,11,920
