Ch1,Ch2,Ch3,cluster
4494.257,2098.49023,552.578064,110000
1462.36646,2054.42383,8918.392,11000
1529.9325,1121.37134,416.120056,0
1433.18457,1128.41516,479.331116,0
1645.012,2150.27246,553.6147,10000
1416.99084,2106.7522,9094.494,11000
1482.95471,2124.302,9007.056,11000
1574.23669,1000.20612,478.642731,0
4158.913,1128.74609,9201.356,101000
4328.04346,1985.16235,620.3075,110000
1519.01379,937.8248,9360.032,1000
1421.98083,2210.85156,9217.145,11000
4479.47559,1029.13525,444.10434,100000
4500.601,2023.2439,9025.82,111000
1660.87476,1073.13611,9055.232,1000
1556.49219,1998.02,8721.142,11000
4450.10352,2137.291,9121.818,111000
1501.12927,2193.907,596.131958,10000
4317.991,2034.559,8375.577,111000
1614.48438,1894.75293,8965.07,11000
4545.37939,1016.04565,517.639832,100000
4438.675,1060.47607,502.514923,100000
4449.906,1114.3739,9725.788,101000
1544.75439,2091.223,509.2195,10000
4372.2793,2076.21265,8999.707,111000
1670.23364,1061.67371,9535.118,1000
1451.43286,2152.55444,9343.777,11000
1518.744,2195.58325,562.5437,10000
1660.05383,1054.13342,8981.788,1000
4482.839,1017.16962,9518.677,101000
1578.36316,1065.31506,447.632446,0
4489.80371,935.9264,9372.459,101000
1473.93884,2082.261,8396.166,11000
4313.4917,2081.49683,8771.055,111000
1526.76965,1092.74426,486.91748,0
4391.97461,2024.19519,9503.971,111000
1533.21094,1018.27106,9381.49,1000
4278.53662,1028.60767,419.980438,100000
4295.066,2253.835,8699.115,111000
4350.5625,2207.39014,605.5187,110000
4386.571,1156.46289,8808.554,101000
1520.21716,2501.868,638.9294,10000
4344.964,915.408569,9134.509,101000
4108.225,1258.96631,8991.754,101000
4423.432,2137.577,593.4174,110000
1617.23,1111.45044,9315.006,1000
4538.543,2076.27148,573.1258,110000
4229.294,1020.86615,9093.393,101000
4501.6665,1073.49475,471.1775,100000
4751.793,970.2376,489.276245,100000
1541.51208,2020.2854,555.05835,10000
4492.97363,2010.33044,559.6417,110000
1390.69629,2183.4187,9342.413,11000
1569.6875,1004.21027,9081.682,1000
1451.84949,2120.2063,537.6994,10000
1591.80762,970.679749,488.38678,0
1553.71838,2015.8324,511.289551,10000
1485.54431,1107.80042,487.325958,0
1529.66089,1147.21851,9251.814,1000
4560.39453,917.676758,495.768646,100000
4401.724,2108.222,8874.975,111000
4599.75928,1023.03363,481.7311,100000
1478.26941,1196.10229,432.4288,0
4403.229,987.3359,430.3006,100000
1480.41565,1094.51282,536.416443,0
4311.64746,2135.58716,9186.738,111000
4564.165,1147.77759,491.0464,100000
1436.89221,1139.10217,9376.034,1000
4361.861,1040.64612,9046.175,101000
1498.81213,1057.50281,9560.538,1000
1563.57947,2091.691,525.4,10000
4486.51025,923.0862,8915.657,101000
4323.273,2102.752,8790.093,111000
1618.89648,1088.17126,473.375031,0
1536.81909,2142.57,568.8142,10000
4704.41,2124.96777,574.2031,110000
1491.34607,976.3027,8690.139,1000
4459.318,1965.5592,8662.575,111000
1538.53052,1031.07422,9656.837,1000
4326.762,2031.85608,505.21698,110000
1499.07251,1047.85059,447.333771,0
1575.43726,1106.54236,424.9925,0
4322.42,2096.48169,588.7681,110000
4327.25537,2094.52075,9185.111,111000
4276.09863,990.1365,438.771851,100000
1526.75122,1069.54993,496.9002,0
1586.40356,972.9001,9517.026,1000
1528.517,926.3811,504.087372,0
1541.614,1035.72693,9131.279,1000
1476.05957,2127.24854,557.0602,10000
4478.367,922.1018,471.241516,100000
1555.03613,975.538147,509.670959,0
4362.99365,2002.89868,8535.004,111000
1498.94714,1123.99341,9510.001,1000
4409.23242,2198.336,608.5949,110000
1488.07019,2057.42334,9105.088,11000
1473.175,2125.3938,9284.681,11000
1446.39648,1055.99561,9210.963,1000
1455.943,1068.55029,446.5014,0
4370.761,1006.46387,9439.773,101000
4502.432,1107.02649,519.6541,100000
1456.609,2234.0835,599.649658,10000
4428.81055,2026.37866,8684.089,111000
4632.38867,1007.41364,8999.282,101000
4389.22,2040.13489,601.05,110000
1568.6842,2052.56323,9103.127,11000
1621.40369,961.494568,8858.241,1000
4401.51172,1101.18311,490.036224,100000
1459.33594,2119.798,8892.949,11000
4489.48438,1028.50854,9261.937,101000
4775.15,1014.856,417.0117,100000
4327.15234,1111.38513,456.232269,100000
1449.93311,1084.06836,9436.697,1000
1608.26978,1081.161,9538.228,1000
4345.36328,1008.4231,9265.97,101000
4328.59863,1987.35132,8667.005,111000
4658.59668,952.496338,536.1422,100000
1472.3324,2039.20264,9134.753,11000
1513.81287,2147.718,9329.532,11000
4284.32,910.559,7981.2207,101000
1618.90881,2181.87451,552.312561,10000
4352.985,1950.55591,581.8681,110000
4657.57031,2153.14331,535.827332,110000
1489.47925,2287.22632,553.218262,10000
1488.90735,2120.82715,9613.183,11000
1552.13953,1096.85925,532.1464,0
4383.43848,1096.63428,8914.062,101000
1544.58411,1119.57422,469.538574,0
1399.20386,2132.11548,545.970459,10000
1370.06042,2166.65137,9115.199,11000
4604.161,2186.62549,524.9692,110000
1557.90564,1163.84363,9434.228,1000
1528.45544,1044.38232,9390.959,1000
1515.23572,1042.30066,450.7667,0
1545.22607,1107.462,507.550964,0
4411.098,1961.37622,9259.371,111000
1515.58276,2051.12573,8723.41,11000
4550.3623,2085.01929,621.290955,110000
1486.87036,1113.31567,9427.476,1000
4439.784,1041.42688,467.928955,100000
1535.198,1117.48523,437.344452,0
1642.201,1129.41333,440.2618,0
1477.08813,2222.972,575.013367,10000
4201.13867,1073.54834,8979.088,101000
4477.04,2127.59937,513.3458,110000
1416.82813,2118.4563,9229.351,11000
4430.99854,2045.081,576.53595,110000
1493.96582,2103.54443,9347.507,11000
4437.172,1914.7583,9166.834,111000
1580.31592,1965.65723,9200.257,11000
4704.743,1901.85815,613.3926,110000
4412.38672,966.1026,451.280426,100000
1513.10437,1078.09277,537.628235,0
1476.33691,2097.29614,559.1272,10000
4424.706,1026.55859,8928.954,101000
4708.50635,2014.35486,8728.333,111000
1506.50732,2065.64429,604.049255,10000
1546.02979,1124.76257,9827.213,1000
4558.24463,1071.35938,9299.752,101000
1385.66321,2289.86328,522.720032,10000
4415.17529,2034.81,8924.003,111000
1409.21582,2215.88623,532.0773,10000
1492.14331,1055.32068,404.975433,0
1546.869,2126.43652,568.946,10000
4428.444,1077.37524,9511.392,101000
4429.95,1895.56018,592.2147,110000
1558.58472,1170.91284,9389.475,1000
4646.68164,949.056763,433.794922,100000
1512.61792,2181.787,522.53595,10000
1549.23218,2264.30957,512.6806,10000
1559.28577,2055.347,562.9994,10000
4186.139,2041.14978,8583.468,111000
1498.70874,1072.7832,9470.313,1000
1435.44678,2172.10547,592.9549,10000
1498.5824,1186.04614,454.623535,0
1470.07983,1196.82532,492.007233,0
4475.75732,1086.2,8791.882,101000
4681.4126,915.7142,9052.106,101000
1568.668,1090.69946,460.7774,0
1476.18079,2174.53638,545.9133,10000
1520.94873,1046.48486,486.466064,0
1489.91589,1181.54688,456.779724,0
1549.21729,1013.51886,419.167664,0
4433.3623,2023.07617,9155.669,111000
4500.535,972.5789,9203.874,101000
4535.96631,983.563,8837.331,101000
4551.144,2152.70166,633.809143,110000
4470.50342,2125.124,596.417664,110000
1393.36475,1231.627,452.7623,0
1470.46069,2041.903,8949.485,11000
1600.92188,1033.86182,9508.66,1000
1531.85669,1014.73572,468.8854,0
1587.601,996.7702,467.717,0
1545.48633,1982.62622,9441.404,11000
1504.45239,2041.04272,8924.171,11000
1557.69556,1160.47766,498.4319,0
4358.98145,2100.48853,9256.386,111000
1540.42651,1038.51758,451.013519,0
4412.678,1001.6311,9264.324,101000
4542.372,1037.46765,9110.134,101000
1601.838,1000.62994,9684.564,1000
4466.927,2174.04175,669.851563,110000
1474.97119,1146.7738,9262.139,1000
1603.32666,1058.89319,448.0926,0
1436.41357,2138.03662,584.7743,10000
4370.25342,2229.377,9148.733,111000
1529.54834,2109.32861,9398.259,11000
1578.22815,985.3284,410.170471,0
1570.628,1929.36743,8876.858,11000
4519.147,1130.23,8866.099,101000
1508.46265,1062.83325,9505.203,1000
1474.08069,2091.57544,9421.277,11000
4313.663,1191.59448,467.391663,100000
1502.89221,2024.46753,8490.722,11000
4423.55029,2251.74438,539.0052,110000
4274.56641,1941.4646,8887.237,111000
4324.10547,1101.61548,467.8094,100000
4324.562,1131.07361,551.2145,100000
1409.52661,2205.947,9429.452,11000
4548.335,980.901062,483.382935,100000
1462.6488,1885.50659,9177.205,11000
1447.52246,2227.812,551.796,10000
4418.71631,835.083069,8260.986,101000
4533.74,1072.27417,9204.536,101000
1542.43408,2162.756,573.2407,10000
1584.72974,2167.74463,574.2847,10000
1479.768,1944.47424,9117.912,11000
4554.47949,1094.75134,456.3458,100000
4447.935,1159.39307,8684.463,101000
1639.99268,944.0175,479.933075,0
4440.23633,2120.05078,9489.148,111000
4443.915,1048.747,8795.493,101000
4340.809,2311.89063,9227.344,111000
1606.86731,1037.99451,9450.187,1000
1605.93933,984.4267,529.318237,0
1587.13477,2083.44873,556.8687,10000
4259.23535,2158.81763,541.2094,110000
1513.42114,2263.29517,586.5935,10000
4198.9,2237.09985,611.007751,110000
4473.828,2067.19946,484.220459,110000
1567.32019,1089.02783,480.685059,0
1462.85168,2122.35742,594.5064,10000
4531.432,1127.5105,9174.654,101000
1422.79419,2243.35132,568.485352,10000
1430.87488,2087.44531,8366.748,11000
4529.956,951.5431,514.4496,100000
1441.95593,2042.08521,9206.664,11000
4525.17627,2104.70239,9043.613,111000
1607.00964,980.275452,9431.017,1000
1622.36487,1142.68909,9267.013,1000
1343.79431,2240.45435,9087.688,11000
1441.14282,2232.56836,540.850159,10000
4292.22168,2092.26782,8956.752,111000
4410.729,2052.45581,8816.022,111000
4582.62158,866.2709,519.311157,100000
1553.92944,989.732544,490.258118,0
4332.945,2153.46875,9321.206,111000
1508.576,1095.55688,463.5022,0
4547.618,991.3093,487.013336,100000
4153.895,1922.3855,626.0156,110000
4238.474,2291.63525,600.277,110000
4447.69971,1958.44885,8974.701,111000
4552.12646,1979.49719,618.911438,110000
4562.561,969.499451,9184.999,101000
4468.999,2053.15869,9090.02051,111000
1542.1665,2015.196,8997.631,11000
1441.89685,2156.25049,535.6235,10000
4440.48828,985.559753,487.277,100000
4302.22852,1916.27991,524.305847,110000
1507.43689,1125.12939,9447.606,1000
1485.42969,1125.43359,9592.149,1000
1512.63367,1085.7998,489.380554,0
4371.67139,985.5362,9093.868,101000
1589.292,1006.63739,9692.14,1000
4308.199,2142.8877,523.402344,110000
1504.53,2055.558,9144.862,11000
4487.572,1121.66663,499.690643,100000
4495.77246,946.306458,491.586182,100000
1510.1333,2118.47,9227.331,11000
1586.379,2163.12256,536.526,10000
4729.851,2033.3645,552.059265,110000
1460.41125,1108.56348,9522.821,1000
1648.08972,1135.02063,9310.415,1000
4390.36963,953.4278,9073.684,101000
4544.07227,960.7284,9422.406,101000
1575.855,1014.115,9860.118,1000
1680.95825,1251.33167,10366.9141,1000
1399.66223,2031.57227,9675.338,11000
1516.05139,1026.68579,9333.42,1000
1522.26978,2138.40137,9404.108,11000
4501.793,1086.7688,484.748962,100000
4488.6416,2135.35083,558.1499,110000
4614.781,2059.55957,9080.257,111000
4424.30225,2204.59888,639.684631,110000
4430.656,2172.33813,9336.861,111000
1548.65149,1013.32922,498.755371,0
1476.1333,991.6459,452.125336,0
4278.74658,890.8308,8932.278,101000
4569.17871,2099.17554,528.671265,110000
1480.5304,1178.9104,459.283966,0
4452.127,2189.48413,9047.851,111000
4247.995,1251.4856,9375.086,101000
4431.698,1089.02112,9194.89,101000
1468.41565,2046.49536,9277.077,11000
4379.55273,938.436035,480.1571,100000
1553.79248,1015.41516,9276.683,1000
1448.19958,1133.36633,9407.856,1000
4397.206,2095.756,590.2026,110000
1491.70215,2137.71387,9363.978,11000
1635.23267,1945.72363,8967.878,11000
4570.87,2068.354,545.542,110000
1454.41113,2124.77979,499.063,10000
4690.32031,992.2296,451.0778,100000
1548.23108,1965.63452,8726.765,11000
1578.99573,2192.96313,9729.764,11000
4456.29736,1047.84851,9235.677,101000
1561.34851,1141.891,9244.758,1000
4318.69043,1069.32593,509.98645,100000
4387.72656,2152.21118,9294.978,111000
4484.26367,1059.06836,446.578583,100000
4502.526,1030.56909,9229.617,101000
1579.81592,1054.74353,9786.593,1000
4474.329,2156.906,565.516052,110000
4760.693,2096.744,613.162537,110000
1564.18921,1035.379,9643.384,1000
1542.70935,2216.76953,505.686462,10000
1427.84729,2201.644,9570.559,11000
1450.28625,2203.276,557.643555,10000
1535.812,1060.80334,439.4537,0
4428.78271,989.563,9310.44,101000
1501.43372,1154.7063,9234.177,1000
4396.82959,1871.41113,8690.056,111000
1610.33752,2086.20728,587.5054,10000
1554.65015,2031.38806,9278.233,11000
1428.40393,1970.69055,9025.115,11000
1538.76086,2139.52856,566.116333,10000
1647.23889,1043.16028,523.4757,0
4393.73633,2031.27307,505.8419,110000
1512.48242,2088.289,8779.136,11000
1518.06909,2048.41577,9411.686,11000
1528.53662,2023.00073,9282.005,11000
4475.72461,1067.12219,8829,101000
1534.86157,1953.93079,8980.283,11000
4404.14746,968.4377,8632.068,101000
4502.59131,901.4501,511.199341,100000
4553.484,1207.95007,497.8934,100000
1398.54419,1893.64709,8838.273,11000
4338.009,2027.05469,9171.692,111000
4336.447,1103.34167,509.903351,100000
4514.957,1005.58844,9311.076,101000
1546.647,959.137939,9132.177,1000
4180.754,1992.21765,507.17,110000
4393.661,1121.67969,9431.119,101000
4588.384,2166.95313,564.1118,110000
1560.06116,1001.88879,465.4619,0
1534.66162,1116.96094,9616.937,1000
4545.99,1032.97778,527.82135,100000
1516.75549,1168.96423,469.692322,0
1453.57373,986.2941,8842.002,1000
1375.09778,2131.04663,9170.876,11000
1444.501,2068.98755,489.384247,10000
4596.099,2117.12744,623.2016,110000
1381.08008,2202.227,9345.889,11000
4436.35449,1071.07458,9112.807,101000
1407.10059,2237.68677,547.492,10000
1433.6272,2045.599,516.239746,10000
4589.989,1989.7467,9416.023,111000
4410.60156,2048.545,8965.49,111000
1517.57031,1117.34851,9327.963,1000
4295.80029,2196.957,544.9853,110000
1505.96155,2192.99976,9329.884,11000
4357.16064,980.5785,518.585632,100000
1467.02136,2074.868,8635.682,11000
1473.00269,2097.32129,9144.731,11000
1532.38464,1107.12634,9672.894,1000
1488.04419,2122.88867,8790.985,11000
4520.783,997.1077,552.374756,100000
1422.76392,1028.14734,8628.252,1000
4482.342,2249.21826,597.1626,110000
1547.566,2112.50781,593.4642,10000
4295.331,1134.707,475.142,100000
4293.02051,2160.98315,560.372437,110000
4491.62549,1060.4552,515.9916,100000
4574.22852,1047.28076,491.00296,100000
1676.038,1031.52661,9071.31,1000
4218.681,2078.84375,8769.783,111000
4303.537,2023.27258,8828.461,111000
4462.563,2079.40186,8935.557,111000
1490.44751,1141.699,9170.763,1000
4488.023,891.3449,9095.857,101000
1538.77063,1010.10046,483.840027,0
4578.44238,2077.78882,565.2653,110000
4337.317,910.9707,8927.261,101000
1565.03235,1094.41382,411.4621,0
1503.011,2214.208,514.41,10000
1394.97156,2214.53247,535.9935,10000
1534.08313,2142.0708,506.480469,10000
4545.17041,2222.21484,620.267334,110000
1455.82141,2296.75952,607.6835,10000
1626.4519,2037.70325,535.2987,10000
1428.42163,2204.83521,9662.434,11000
1530.45081,1095.846,9542.068,1000
1453.96252,2126.77832,487.573883,10000
1601.71655,996.987244,9179.76,1000
4260.10352,2119.796,9328.507,111000
1518.66553,971.551453,9438.771,1000
4253.39551,1989.95056,522.3078,110000
1500.21655,2022.47607,9460.913,11000
1547.81348,2094.67822,537.241638,10000
1545.81787,1016.43878,543.475,0
4437.452,1104.255,505.448456,100000
4489.36426,1076.0603,449.738647,100000
4346.88037,1111.143,460.891052,100000
4369.456,1066.04688,9482.606,101000
1474.763,1013.45062,465.379578,0
1523.15173,2120.72217,594.2896,10000
4461.03955,2086.60181,9361.833,111000
4156.359,2177.94336,8732.432,111000
1638.8064,951.0421,9201.005,1000
4134.902,1083.50879,9100.523,101000
1605.227,992.287231,498.2517,0
1551.403,1095.82874,484.368744,0
1442.3739,2190.8606,544.625854,10000
1513.295,989.01825,9638.282,1000
1573.52026,2181.422,9400.984,11000
4521.2,1000.5332,9254.275,101000
1565.00171,2180.2207,522.1975,10000
4473.09,995.160645,9314.751,101000
4469.227,1036.01929,9083.119,101000
1498.15173,2071.66235,9257.559,11000
1498.09424,2125.164,551.062,10000
1642.33862,1088.561,532.4771,0
4429.26758,1127.73645,531.409058,100000
1590.06152,972.374,9191.932,1000
4345.19775,1996.06958,550.6773,110000
1481.38928,1045.88416,417.735138,0
4571.282,1095.77087,463.3036,100000
4597.511,881.9302,479.199066,100000
1521.43274,1016.15167,9569.199,1000
1457.95142,2193.83569,591.592468,10000
1352.31384,2061.82349,9229.613,11000
1588.5094,1049.865,9326.504,1000
4472.07373,2147.79272,8984.242,111000
1579.06128,1089.5094,9483.758,1000
1523.53149,1007.94739,529.4738,0
1554.166,926.6915,9091.566,1000
1381.12244,1864.49316,628.5106,10000
1523.89771,1988.51221,506.536835,10000
4376.01074,2011.98987,8938.606,111000
1548.28491,2051.07764,562.8073,10000
1416.122,2090.258,9444.86,11000
4482.955,2101.78247,543.7522,110000
1585.98865,1023.71619,518.855164,0
1602.18811,2078.046,530.586,10000
1555.62378,2015.97888,9322.406,11000
1534.89624,1003.58173,8894.547,1000
1504.29614,1065.24414,9381.536,1000
1528.83923,2143.84033,557.6599,10000
1518.10864,1024.04346,9489.181,1000
1487.31323,1976.73279,8954.519,11000
4326.306,1987.2832,9235.426,111000
4234.95947,2077.17065,518.1279,110000
4390.69336,2018.59851,8981.435,111000
4348.57666,1014.02869,8907.513,101000
1451.46924,2156.978,527.0549,10000
1429.0675,2087.1062,570.0576,10000
4532.99365,1944.96729,646.402832,110000
1463.55554,2100.525,9460.97,11000
4307.59668,1964.0531,530.3781,110000
4579.4834,2106.03418,586.804932,110000
1517.87683,1012.64435,463.926636,0
1499.72607,1131.31262,477.698334,0
4233.25439,1103.57129,523.521545,100000
4621.543,838.292969,9121.64551,101000
4223.82568,1081.67834,9018.914,101000
4306.5,2234.086,568.7819,110000
1547.46326,987.540833,8952.613,1000
1499.27478,1088.30261,9452.169,1000
4107.449,2255.21338,564.7202,110000
4569.96875,2150.95117,9153.749,111000
1452.98914,2298.12158,544.812256,10000
4558.963,1076.33472,497.9326,100000
4446.6377,2157.74023,570.738953,110000
1539.5354,1033.37549,9475.343,1000
1486.354,2205.93481,524.371,10000
1488.214,1046.1897,8979.637,1000
1626.13062,1051.904,9215.142,1000
1553.96509,2115.49146,522.0047,10000
1612.58459,1141.13354,479.7144,0
1513.49622,2136.02222,637.924255,10000
4211.53564,1951.50842,8064.093,111000
1572.80249,1028.908,9518.042,1000
4383.599,2159.17773,556.475037,110000
4476.37549,1208.63159,507.464874,100000
1583.12207,1096.87012,8382.806,1000
4499.587,1998.06311,658.9535,110000
4542.923,932.018066,502.0958,100000
4462.63135,2190.27734,633.1538,110000
1474.20215,2083.224,9318.064,11000
4512.294,2025.8606,9128.989,111000
4163.20361,2162.1875,542.8653,110000
4562.026,974.889,484.94516,100000
1494.87524,1086.56152,446.5808,0
4350.435,1030.6897,9058.482,101000
1469.93494,2250.66943,555.8924,10000
1443.16333,2179.362,576.1754,10000
1410.634,2212.978,567.82074,10000
1496.7644,1129.58484,493.8728,0
4407.52,1077.71155,9514.803,101000
1482.12732,1098.291,451.605835,0
4251.82031,2076.63281,562.880737,110000
1385.916,1111.05664,8853.433,1000
1488.31,2321.26733,505.3278,10000
1452.75854,2179.10278,8980.264,11000
1535.35974,1029.838,9540.626,1000
4426.218,2043.85449,547.6249,110000
1568.34229,1013.90625,448.2124,0
1561.00378,1069.49634,9229.644,1000
1468.17175,962.269958,8641.25,1000
1589.09766,2151.33765,526.516,10000
4444.154,1096.43835,9321.007,101000
1632.89368,983.018066,9399.801,1000
4143.98926,1849.08618,7877.082,111000
1485.15894,2238.82983,663.442749,10000
1475.74292,1051.09558,9495.874,1000
4666.64453,1119.3042,473.867035,100000
1566.72644,1106.70044,416.238922,0
1572.82678,958.178833,448.462,0
4387.95,2180.14526,560.4583,110000
1576.03174,1042.14319,9491.234,1000
4611.475,980.8481,9097.84,101000
1578.022,1085.12012,460.6927,0
4388.05,1990.93774,8890.817,111000
1555.52917,1078.91858,9676.788,1000
1676.78088,2204.99072,9898.332,11000
4131.494,2049.51514,8895.138,111000
1430.58325,2068.72339,526.565063,10000
1522.41174,2053.689,9395.76,11000
1527.79077,2084.07275,9299.364,11000
1438.8916,2064.76074,9302.267,11000
4609.228,1974.21216,9157.261,111000
1473.147,2074.94678,9350.594,11000
4497.2915,850.087,469.417145,100000
1479.51929,1116.24512,532.461365,0
1383.76318,2233.77563,542.148865,10000
4480.842,824.2472,8972.596,101000
4294.803,1201.81384,9057.999,101000
4417.55957,2111.00562,8859.151,111000
4561.47949,1025.49744,535.9888,100000
4562.42871,1981.687,8965.221,111000
