Ch1,Ch2,Ch3,cluster
1503.23291,944.7269,344.234039,0
1526.83264,1023.87616,452.8109,0
1536.04761,948.51886,428.9331,0
1509.66431,1008.19641,456.339233,0
1581.40076,1119.58215,428.142,0
1505.95093,1020.62714,435.34433,0
1585.80408,992.5315,429.397919,0
1504.41833,969.7337,472.1494,0
1454.49829,1060.49841,378.6207,0
1534.37524,949.8348,476.467224,0
1501.94836,1080.516,442.6684,0
1486.75977,1028.5752,391.36557,0
1686.31506,1039.10144,567.333069,0
1599.52246,955.285767,424.848969,0
1465.0155,982.085266,430.0268,0
1482.77539,981.8924,453.372864,0
1487.95361,1023.78113,471.8655,0
1532.57654,1073.80066,364.940735,0
1492.49121,967.002441,410.339661,0
1393.64648,1039.29773,426.030334,0
1461.66272,1084.92041,385.108215,0
1497.43237,1067.334,379.3109,0
1513.77625,974.038757,383.9599,0
1480.07935,983.9472,430.2668,0
1514.06372,1088.41638,398.328125,0
1510.32629,1068.30359,458.7277,0
1427.44373,1094.64758,415.938538,0
1455.82214,1142.567,456.143677,0
1471.24829,1055.80078,449.241028,0
1532.0946,1007.70319,381.797821,0
1519.563,965.8571,339.41333,0
1541.71729,954.247,410.5342,0
1442.33325,1137.59924,395.388672,0
1463.87268,938.1039,457.118866,0
1471.78394,967.6484,400.72,0
1475.50012,1007.15491,431.660858,0
1422.5238,1099.88562,437.0173,0
1464.813,1081.66675,385.558441,0
1465.67969,1069.90161,446.748016,0
1462.2511,993.6952,392.158234,0
1528.71863,1033.31848,405.4765,0
1372.04236,954.5236,363.7502,0
1525.27417,1062.89648,398.639069,0
1306.07471,939.992249,421.5803,0
1538.02026,1083.46692,402.58,0
1603.69409,1081.34607,438.0539,0
1579.68323,1068.64075,353.6795,0
1577.88586,946.6726,480.37793,0
1532.06421,1052.09534,417.674957,0
1506.6228,1022.84125,413.034851,0
1511.71362,1072.42688,384.914154,0
1474.80066,975.794067,429.7687,0
1483.81372,1099.62134,413.6136,0
1518.52185,1025.2251,430.9669,0
1577.47437,971.4211,380.487427,0
1444.57422,1068.35107,450.7858,0
1457.9386,1170.80737,451.006531,0
1456.571,1006.34521,435.614075,0
1419.864,1019.34125,421.321259,0
1499.7002,1025.626,362.78833,0
1539.35181,953.611938,459.525574,0
1519.23755,1083.52893,421.778625,0
1543.44275,946.467346,426.52533,0
1468.61255,1085.1012,426.9188,0
1479.17139,1056.65137,409.5185,0
1535.09875,1041.22058,406.178467,0
1558.44,991.2645,414.9932,0
1515.82471,1008.28253,414.9353,0
1498.14392,1023.309,401.795135,0
1496.65967,854.035461,405.000519,0
1553.533,1115.4447,456.517639,0
1530.655,1015.10669,443.166351,0
1535.674,928.9799,396.56546,0
1408.0564,1111.37781,414.456177,0
1599.28333,928.641968,395.2571,0
1490.45081,857.947266,382.8004,0
1441.02161,969.059753,411.5724,0
1358.4657,1009.27283,435.274323,0
1548.32983,1075.78271,390.447845,0
1463.05847,909.089966,371.205566,0
1458.357,1152.73242,460.0945,0
1468.28455,1036.22375,419.419952,0
1537.8335,1079.34155,434.7278,0
1521.3269,1070.249,413.488037,0
1487.75745,973.8274,394.950562,0
1538.99414,961.7519,387.100983,0
1463.88477,1045.68579,432.471069,0
1603.8092,1010.14746,375.900238,0
1538.17688,1116.23242,449.309265,0
1475.19067,1114.93665,418.2147,0
1395.66174,1055.39685,384.480621,0
1497.5636,1045.44214,411.421234,0
1420.50842,1061.16223,415.1621,0
1419.12012,1033.54187,407.401978,0
1567.92859,952.363831,398.076477,0
1570.469,963.1458,433.96048,0
1534.69641,1019.42725,456.587555,0
1526.57153,1050.123,460.681183,0
1628.68628,1088.018,457.825378,0
1537.43286,1074.46045,435.911133,0
1491.41492,1161.71558,400.0457,0
1595.40662,1027.74146,409.291718,0
1557.70715,1147.55713,398.072357,0
1523.14111,1139.56323,431.0165,0
1645.21777,984.6763,383.596039,0
1489.41663,1108.49524,457.159027,0
1542.03467,1046.55627,408.81192,0
1464.99512,1071.37341,406.3558,0
1533.07471,1006.1507,452.2132,0
1450.742,1109.75952,445.065765,0
1474.28333,1060.21436,422.257,0
1439.39441,1029.206,402.521881,0
1457.9314,1024.40979,444.330658,0
1493.88574,958.0867,416.767151,0
1514.59912,921.783936,419.235779,0
1452.64368,970.3516,426.6932,0
1502.40369,1045.59351,366.233765,0
1515.72156,1015.0423,431.320526,0
1339.15015,998.3629,402.046661,0
1490.37854,1040.29419,396.2789,0
1567.63293,1145.68262,416.4347,0
1508.27,1005.57037,352.2404,0
1618.64783,1031.54565,413.364075,0
1470.79907,1115.34656,432.8189,0
1509.0863,994.883,410.574982,0
1485.99878,1023.98981,405.4884,0
1491.98059,1032.10193,412.0808,0
1436.26343,1002.78839,407.271545,0
1478.26428,993.7076,403.1124,0
1483.68384,1100.93225,469.656738,0
1445.18152,1059.07886,441.227173,0
1606.71,989.3328,407.955627,0
1421.93115,1074.56372,414.849854,0
1465.685,1032.30066,431.2504,0
1405.05127,1018.965,415.5422,0
1566.80859,1079,405.626221,0
1453.72241,935.0859,462.949615,0
1481.29272,1073.24426,399.604431,0
1604.743,1071.67053,402.189362,0
1380.82617,1095.06824,433.62027,0
1560.23389,961.1772,419.234,0
1465.09082,1039.3186,436.253723,0
1493.40686,1063.70679,415.594818,0
1513.41943,1012.46,423.540558,0
1389.39417,1029.4126,448.3202,0
1371.98523,1096.47437,401.5458,0
1523.57678,964.2545,426.138458,0
1604.81311,966.78656,377.002747,0
1606.18787,1011.87024,502.920044,0
1573.8905,1039.38159,426.12146,0
1486.01892,1110.73926,424.3835,0
1459.37134,967.989,432.369873,0
1496.26807,1046.17554,409.199554,0
1431.2063,1010.24811,368.7738,0
1473.041,1043.99976,403.195282,0
1547.21948,1012.155,431.109039,0
1489.57263,1046.03027,390.709137,0
1517.27258,1059.76843,420.4195,0
1500.2334,1044.566,413.406,0
1529.1123,1012.41003,421.392365,0
1523.63013,1055.80652,435.4141,0
1434.64587,996.107056,433.7285,0
1476.37488,1088.489,445.71405,0
1497.01929,1021.93915,393.892883,0
1555.986,952.545166,448.54953,0
1619.15344,1111.83325,452.210663,0
1426.30273,1110.97876,374.593048,0
1532.022,1145.47266,442.6584,0
1536.56628,1050.18787,452.3012,0
1606.588,1036.14587,413.202148,0
1417.45984,1165.4408,406.2926,0
1439.31042,1150.93237,433.389038,0
1500.40247,996.5084,461.5669,0
1500.98743,980.835449,405.649048,0
1518.03516,1076.62573,435.5882,0
1488.017,1057.02673,428.723022,0
1516.80066,1044.48914,415.838959,0
1465.54089,1034.82959,374.2432,0
1512.29419,1036.15173,421.3078,0
1552.679,908.4274,414.7648,0
1454.22717,1003.04053,400.467926,0
1411.67676,1073.70825,407.563171,0
1466.55017,1106.87793,431.778564,0
1428.903,1046.742,403.210815,0
1613.14148,913.8959,424.458374,0
1530.50171,1012.64917,367.709534,0
1583.28308,936.206665,370.796326,0
1421.91077,1025.16187,408.830872,0
1476.36169,1036.347,464.294617,0
1560.05237,993.429749,389.9091,0
1543.7417,1067.58936,435.027527,0
1467.31177,965.787231,418.780334,0
1513.52734,1088.491,407.1398,0
1524.87268,1004.48541,403.766144,0
1510.0354,1036.59473,402.81662,0
1527.93372,912.207031,369.2804,0
1583.70667,961.5568,411.275482,0
1402.83276,1135.98889,400.328125,0
1398.12158,1008.85596,381.97876,0
1503.998,1020.7027,413.486145,0
1521.52686,1063.03491,415.704956,0
1515.1167,1044.5968,420.5196,0
1579.56262,941.885,427.790039,0
1566.56665,935.115356,396.100281,0
1468.45874,1007.15961,419.328156,0
1550.79956,986.2371,383.176361,0
1508.10815,946.162537,436.5809,0
1459.907,960.8422,411.2554,0
1532.9718,1137.07178,387.108063,0
1419.50574,968.573669,464.064423,0
1465.21411,1109.92627,415.226349,0
1470.13623,1020.26257,433.715851,0
1470.46606,1059.75732,396.819946,0
1631.46765,999.2351,403.88623,0
1615.02576,955.2837,404.514526,0
1503.89209,1072.522,419.498718,0
1468.80444,1085.78015,408.9086,0
1530.85583,1043.62268,436.1549,0
1409.017,1064.80884,374.415863,0
1433.4436,1125.52551,423.080078,0
1480.77258,1091.83167,436.9563,0
1553.48169,1065.49072,417.416656,0
1530.25586,939.7241,443.126465,0
1513.48657,1061.62207,398.904358,0
1527.93921,965.885254,383.406616,0
1490.01245,1041.71387,423.748932,0
1539.77283,1138.71973,395.046326,0
1508.70642,1024.90417,432.5233,0
1408.36841,1060.3678,394.882141,0
1502.79565,1011.68927,376.7394,0
1384.2085,1004.17749,412.547882,0
1419.98523,977.8892,410.797424,0
1517.34656,914.448853,379.008759,0
1403.03979,1021.53644,393.366,0
1503.419,928.057,457.3695,0
1486.20459,1045.98328,414.485931,0
1483.56262,982.6041,378.031464,0
1490.38367,924.4066,441.17926,0
1486.29639,1047.98511,393.3647,0
1563.155,963.5061,416.12912,0
1448.19312,1083.8335,370.943,0
1548.80811,998.661,414.836029,0
1496.37622,1018.91113,442.7555,0
1463.67456,1098.31555,425.156616,0
1470.63428,1133.5033,424.3418,0
1422.35608,1002.80621,397.789246,0
1567.09106,956.585266,451.7938,0
1511.42639,1000.12836,458.9054,0
1485.35925,1127.62048,390.891052,0
1586.333,995.125854,442.684448,0
1487.26221,1031.17456,402.389648,0
1487.22217,991.9112,434.008972,0
1436.31189,1057.14978,434.66922,0
1489.93921,1228.19348,440.621552,0
1388.59375,1168.387,414.5091,0
1490.8689,1050.26672,400.222626,0
1507.98352,960.1938,413.391785,0
1465.61389,1064.09058,420.512329,0
1591.84241,954.696167,440.6975,0
1547.39734,1263.72058,365.23584,0
1430.72,1114.09766,421.0022,0
1471.911,953.6699,396.078064,0
1533.384,1096.22583,463.883,0
1437.2594,1072.507,410.507233,0
1513.42761,999.6465,424.895081,0
1437.467,1115.13586,458.5808,0
1521.378,1112.18372,419.415924,0
1494.09558,989.7924,404.859253,0
1513.83276,924.5921,374.397217,0
1501.48572,1088.07837,461.443,0
1513.21851,1108.24487,441.461029,0
1496.8512,960.1003,425.8405,0
1535.30225,987.4539,447.377258,0
1557.85486,1031.382,391.0108,0
1528.31091,1011.248,448.787018,0
1507.60388,974.783142,413.531,0
1425.9906,948.916443,434.484222,0
1523.37842,996.527161,446.584167,0
1478.24536,1083.581,430.293335,0
1516.3396,1029.19971,471.359741,0
1602.79871,871.7936,419.636627,0
1474.732,929.1031,441.650635,0
1471.32788,1014.05487,474.378265,0
1639.54639,1137.06189,516.88,0
1584.82068,1002.30194,433.541046,0
1390.58386,1050.64282,458.7983,0
1588.84265,1009.00031,441.0447,0
1471.55823,1029.473,422.7757,0
1405.89783,1074.693,441.874969,0
1488.09961,989.1724,368.146973,0
1585.812,1111.28088,415.876831,0
1538.49963,1034.2417,428.063873,0
1434.73413,1003.23621,435.061432,0
1522.04761,1027.08972,466.499817,0
1449.39758,1104.89282,436.728424,0
1474.22449,1098.86963,445.127472,0
1525.37744,964.595459,436.048126,0
1493.2594,1017.26129,366.316437,0
1462.7959,948.0896,439.017822,0
1486.04626,1129.25562,407.511932,0
1526.307,935.917053,443.386932,0
1633.939,942.920959,465.194031,0
1532.7406,1192.52991,400.4319,0
1554.36353,1080.85461,484.000153,0
1511.00525,1028.58435,416.6151,0
1484.845,1056.78088,411.218079,0
1564.57788,947.0522,406.0851,0
1461.798,1051.20972,395.1718,0
1394.88477,1020.83228,429.2307,0
1532.25989,1047.76855,400.9165,0
1546.028,975.172668,406.152283,0
1539.79956,1036.12317,422.207428,0
1515.04993,977.394958,461.901337,0
1510.04333,1065.66174,416.3612,0
1509.80713,1039.98267,419.557343,0
1551.3877,1060.88855,432.59433,0
1550.8938,1011.1571,380.948944,0
1525.2146,1081.72827,414.557739,0
1453.43018,1065.6438,404.297272,0
1557.87109,1016.51062,463.20105,0
1520.96765,1096.17,421.92923,0
1519.427,1089.71008,479.470245,0
1459.92957,1061.80774,445.8283,0
1609.01331,964.227234,430.7402,0
1602.75354,1137.37476,401.216217,0
1529.44739,940.2299,397.216064,0
1517.72607,1017.32062,442.995575,0
1542.216,1032.57727,426.6714,0
1495.38843,991.7392,441.4268,0
1521.82361,957.490356,355.2137,0
1503.76025,1011.93591,428.206268,0
1471.50525,1081.12256,426.9006,0
1568.0022,980.2744,409.761444,0
1556.80786,967.9197,386.4999,0
1557.88721,1098.19922,456.560638,0
1452.55334,1043.55273,454.3926,0
1528.23145,1082.00647,381.787628,0
1444.31763,1048.14673,425.687683,0
1569.25232,1008.26526,384.5077,0
1516.49207,1022.41394,431.3747,0
1450.64771,1084.70325,432.184448,0
1477.85962,997.5732,378.079376,0
1437.93384,1132.0376,405.27536,0
1486.0271,1079.929,439.247131,0
1491.64758,1055.661,408.621246,0
1538.54724,1053.25586,416.8898,0
1542.348,1040.31506,405.749268,0
1627.39917,992.7609,428.477844,0
1384.71179,1039.71191,405.6613,0
1391.582,1014.1734,413.9286,0
1525.60217,1059.53552,434.787,0
1614.127,955.1648,470.2663,0
1634.96545,876.886047,408.046356,0
1511.27783,1016.00995,403.758453,0
1462.7981,1050.13281,441.883179,0
1482.05579,1071.23059,413.46933,0
1596.70154,1006.07361,405.313171,0
1469.09888,1068.92566,383.07547,0
1549.92383,1151.95728,399.054077,0
1511.56445,978.515747,421.348175,0
1477.35022,1011.75317,449.088654,0
1429.13257,1175.20667,421.8579,0
1614.02673,1027.60889,418.907074,0
1620.37927,956.235962,453.629059,0
1612.796,1001.996,434.0595,0
1476.871,1163.45056,497.3256,0
1412.75916,1013.22552,432.550446,0
1438.19019,954.369,375.3235,0
1406.42175,994.6023,398.395966,0
1540.49048,1096.55664,450.390228,0
1494.21582,937.8205,374.221283,0
1403.48792,968.8131,396.003479,0
1543.24011,1115.74683,383.6594,0
1443.17725,1018.15826,373.703735,0
1509.14966,982.6494,378.396637,0
1484.16528,1138.63232,501.5301,0
1470.88611,1051.546,416.473633,0
1452.438,1055.82129,402.41983,0
1486.31665,1083.90747,432.063049,0
1457.03186,1071.59106,429.611969,0
1428.33728,1027.58057,447.832916,0
1498.87732,973.669434,387.2525,0
1477.96765,1091.70166,433.8304,0
1553.9801,985.337952,413.914185,0
1536.66724,1088.71021,465.624481,0
1414.60767,960.9224,429.77298,0
1530.89783,1128.75061,432.5576,0
1424.88867,1049.64514,393.088318,0
1476.935,936.779053,451.693573,0
1520.08313,959.929138,396.431641,0
1482.32373,1046.77441,430.697235,0
1533.13049,1107.9657,422.784424,0
1618.56934,1026.36377,424.98233,0
1620.18408,1095.888,451.319244,0
1564.87378,983.1934,441.33136,0
1511.89417,1073.91431,422.513824,0
1540.55872,1066.77673,430.5796,0
1549.77759,1008.30664,445.126251,0
1484.11853,1044.28735,400.161743,0
1485.848,982.4312,395.879272,0
1490.2832,1110.8938,389.8485,0
1512.29077,1003.63507,443.566345,0
1503.28687,1066.82385,436.090637,0
1541.1488,992.8627,456.0726,0
1506.00366,976.363,393.26297,0
1488.89893,991.2094,466.3544,0
1549.24048,919.724854,369.261322,0
1485.34033,998.90155,367.522858,0
1440.95593,1087.61145,440.806976,0
1530.51624,931.8862,378.043549,0
1482.76929,966.1939,419.675476,0
1481.6394,909.247,437.854279,0
1512.4845,1054.683,376.10675,0
1509.20813,947.409241,453.572845,0
1522.22754,1064.57776,380.013123,0
1465.365,963.2592,349.6907,0
1499.18408,1089.89575,475.730682,0
1513.979,1113.67065,462.287048,0
1638.23547,1010.16162,437.956451,0
1520.95447,1032.3103,373.234955,0
1505.05481,1083.49341,511.972137,0
1503.65076,1030.198,445.116425,0
1540.221,1021.70764,440.739258,0
1410.15442,1126.3407,436.454132,0
1373.97827,928.362,376.9533,0
1480.26636,929.7573,414.524261,0
1485.10315,1082.71948,378.47876,0
1449.99951,941.625,384.54834,0
1420.22217,1050.04358,388.377441,0
1586.79016,1070.90881,488.9806,0
1541.00244,1108.69629,433.2033,0
1540.21338,1152.39185,411.6123,0
1486.94751,976.771545,440.361633,0
1443.56128,1135.79749,380.111,0
1574.11023,945.725,431.087372,0
1526.30933,1049.16553,445.2096,0
1623.47754,990.2855,387.4855,0
1505.5835,1029.58044,450.1008,0
1574.37939,1001.32385,395.872345,0
1447.95837,1083.29529,424.807373,0
1435.34167,1034.67,420.569122,0
1490.15344,966.8079,420.329529,0
1513.91187,1003.8396,416.6443,0
1449.02271,1014.77814,431.148682,0
1419.74329,1043.267,437.838165,0
1583.67029,962.0315,396.782959,0
1446.49438,1025.35608,408.867554,0
1472.10229,1021.60175,480.793732,0
1584.59326,991.3455,441.854736,0
1456.78479,1024.979,386.782684,0
1559.12646,1027.08484,423.745117,0
1473.85535,1034.2981,383.5168,0
1377.19177,1082.74792,391.293243,0
1495.31934,1110.53247,445.943878,0
1365.47632,1127.06531,400.97345,0
1466.50635,1065.30054,429.3879,0
1552.8269,954.774048,409.021149,0
1558.4679,983.709961,418.3213,0
1383.99792,932.5493,426.448151,0
1393.78772,1095.55627,426.922943,0
1466.86475,1081.53809,410.037537,0
1424.345,1020.79028,394.9777,0
1642.93152,1010.05743,420.070862,0
1454.2467,1001.98041,398.6188,0
1519.97729,1029.64319,402.890381,0
1504.56543,980.9603,360.159149,0
1434.07971,1036.09949,426.765,0
1540.65991,1038.91309,437.377777,0
1576.42859,1038.42261,391.66217,0
1496.21924,1025.47351,419.847565,0
1463.05518,1145.86414,426.129669,0
1547.72742,976.1642,442.115448,0
1520.72437,1079.77808,416.5626,0
1483.07532,1047.62866,394.600952,0
1455.843,1027.53992,404.479,0
1498.20886,918.3048,421.9685,0
1383.22266,1013.42761,397.795135,0
1553.36926,990.4912,402.455658,0
1503.4342,916.3779,459.389923,0
1587.11292,1006.40216,430.707458,0
1472.52319,1080.91626,440.665863,0
1522.22083,960.711243,404.9693,0
1451.29321,1004.99176,393.792145,0
1491.1,968.85144,406.445221,0
1462.473,991.0249,394.932831,0
1593.05286,1003.50189,424.84433,0
