Ch1,Ch2,Cluster_1_2,droplet
4211.726,7624.554,1,2149
3971.47,8437.701,1,2150
4061.027,7680.939,1,2151
4020.62,1938.229,0,2152
4206.118,7195.593,1,2153
3861.644,7362.74,1,2154
3982.626,7443.987,1,2155
3897.654,7200.962,1,2156
4089.474,7492.798,1,2157
4093.756,2045.043,0,2158
3975.447,7078.932,1,2159
3972.607,7311.333,1,2160
3909.6,7325.633,1,2161
4227.253,2122.873,0,2162
3974.899,7746.304,1,2163
4048.683,1976.384,0,2164
4043.761,2025.863,0,2165
4323.248,2114.489,0,2166
4091.755,1935.43,0,2167
4120.18,2088.15,0,2168
3941.114,7238.462,1,2169
4312.698,7061.902,1,2170
3900.631,7221.758,1,2171
4066.521,7788.78,1,2172
4029.698,7396.033,1,2173
3962.068,7733.546,1,2174
3975.978,7424.435,1,2175
4050.369,7108.701,1,2176
3963.254,7615.208,1,2177
4006.737,7704.68,1,2178
3941.192,7795.093,1,2179
4055.307,7852.136,1,2180
4011.006,7458.652,1,2181
4098.878,2093.549,0,2182
4160.904,7243.587,1,2183
4019.395,7280.888,1,2184
4034.793,2113.152,0,2185
4256.55,2195.578,0,2186
3899.158,7118.923,1,2187
4294.162,2103.889,0,2188
3916.167,6994.778,1,2189
4033.423,2000.028,0,2190
3982.283,8515.718,1,2191
4050.683,2183.862,0,2192
4137.678,2288.355,0,2193
4121.461,2082.226,0,2194
3940.941,7191.469,1,2195
4051.304,1914.996,0,2196
4032.284,7144.373,1,2197
3866.269,7668.166,1,2198
4200.74,5935.122,1,2199
3997.731,7052.108,1,2200
3952.815,7258.132,1,2201
3885.54,7982.361,1,2202
4106.311,2011.106,0,2203
4114.26,7143.467,1,2204
3980.275,7401.181,1,2205
4387.702,2144.778,0,2206
3934.809,7499.671,1,2207
4058.57,7637.835,1,2208
4189.948,7398.009,1,2209
4516.075,2019.08,0,2210
3886.219,7626.497,1,2211
4023.01,2027.935,0,2212
4084.211,2052.13,0,2213
4052.689,8239.436,1,2214
3902.131,7319.542,1,2215
4034.676,7287.179,1,2216
3990.632,7454.616,1,2217
4011.717,1937.53,0,2218
4052.098,8198.742,1,2219
4325.844,2204.183,0,2220
4048.522,7509.557,1,2221
4286.716,2097.411,0,2222
4265.222,2200.54,0,2223
4162.719,2079.778,0,2224
3901.207,7418.283,1,2225
3943.821,7517.561,1,2226
3905.118,7412.726,1,2227
4132.458,1983.458,0,2228
3948.181,7445.876,1,2229
4264.607,2130.97,0,2230
3908.155,7081.271,1,2231
3956.075,7308.848,1,2232
3955.938,8232.482,1,2233
3972.93,7142.969,1,2234
4034.409,2055.302,0,2235
4100.661,2018.991,0,2236
4044.751,7339.3,1,2237
3926.101,7265.968,1,2238
3946.508,7676.76,1,2239
4098.494,7478.799,1,2240
3960.645,7594.475,1,2241
3965.203,7304.892,1,2242
4074.037,2056.571,0,2243
3956.312,7135.524,1,2244
3965.887,7685.456,1,2245
3929.753,6982.76,1,2246
3968.055,7654.905,1,2247
3939.808,2029.796,0,2248
4025.186,1990.21,0,2249
3962.057,7006.866,1,2250
4074.938,2000.728,0,2251
4118.081,7499.846,1,2252
4253.054,2079.843,0,2253
4148.819,1940.376,0,2254
3920.835,7592.951,1,2255
4297.809,2165.911,0,2256
4004.831,7978.438,1,2257
4100.063,2069.831,0,2258
4187.265,2052.085,0,2259
10463.39,7681.61,11,2260
3971.248,1973.923,0,2261
4051.01,8079.89,1,2262
4034.174,7542.098,1,2263
4268.585,2291.51,0,2264
3941.11,8531.823,1,2265
3982.881,8003.198,1,2266
3869.704,6872.173,1,2267
3989.596,7497.751,1,2268
4245.482,7174.183,1,2269
3991.803,7679.706,1,2270
3849.662,7628.254,1,2271
3916.733,7762.391,1,2272
3989.039,2063.475,0,2273
4232.09,2152.201,0,2274
4109.972,2216.929,0,2275
4000.648,7283.577,1,2276
3948.31,7932.558,1,2277
3924.393,6923.312,1,2278
3971.905,8317.398,1,2279
4225.461,2166.713,0,2280
4007.539,8169.959,1,2281
3885.622,7248,1,2282
3964.792,7523.151,1,2283
4145.776,2095.802,0,2284
4080.443,2049.472,0,2285
3882.473,7391.438,1,2286
3974.509,7017.047,1,2287
4029.376,2118.651,0,2288
3960.175,8130.823,1,2289
3930.215,7607.249,1,2290
3935.879,7858.074,1,2291
4079.944,2024.862,0,2292
4058.99,1986.297,0,2293
4202.913,2054.423,0,2294
4202.05,2112.079,0,2295
4144.419,7026.612,1,2296
4140.514,2040.572,0,2297
3888.906,7533.097,1,2298
3979.219,7256.845,1,2299
4281.606,7465.987,1,2300
4362.889,7295.695,1,2301
3927.878,7464.572,1,2302
3911.038,7359.142,1,2303
4000.077,8142.962,1,2304
3934.253,7756.567,1,2305
3974.589,7067.791,1,2306
3753.798,7485.548,1,2307
3925.388,7939.188,1,2308
4023.247,2046.224,0,2309
3979.255,7262.423,1,2310
4063.365,2136.052,0,2311
3943.798,7603.178,1,2312
4026.512,2000.472,0,2313
3862.43,7700.978,1,2314
3942.363,7510.866,1,2315
3917.125,2069.216,0,2316
4168.618,7278.135,1,2317
3988.444,7681.101,1,2318
4010.036,7790.446,1,2319
4077.812,2061.505,0,2320
4156.484,6967.342,1,2321
4024.12,7598.805,1,2322
3957.019,7626.383,1,2323
4064.863,7604.54,1,2324
4147.02,7145.539,1,2325
4027.952,7322.336,1,2326
3877.362,7140.424,1,2327
4001.633,2034.456,0,2328
4121.748,7513.488,1,2329
4101.497,2123.416,0,2330
4008.017,2160.723,0,2331
4097.804,2097.258,0,2332
3987.141,7234.011,1,2333
3903.787,7462.324,1,2334
3867.708,7368.293,1,2335
3775.591,7286.988,1,2336
3905.618,8311.079,1,2337
4002.031,2004.143,0,2338
3920.412,7463.293,1,2339
4111.073,7470.765,1,2340
4180.616,2214.278,0,2341
3965.596,7241.355,1,2342
3996.174,7749.037,1,2343
4142.447,7625.278,1,2344
3887.621,7305.484,1,2345
3887.613,7564.333,1,2346
3987.735,8413.574,1,2347
3909.885,8052.927,1,2348
4208.448,2075.428,0,2349
4034.987,2087.84,0,2350
3627.11,1757.801,0,2351
4281.146,7388.374,1,2352
3961.03,8096.064,1,2353
3985.573,7851.17,1,2354
4411.753,2164.807,0,2355
4030.115,1991.027,0,2356
3883.788,7178.307,1,2357
4132.062,2201.184,0,2358
3983.616,7904,1,2359
4179.817,2192.943,0,2360
4193.053,7241.946,1,2361
4035.28,1950.18,0,2362
4158.115,7508.764,1,2363
4061.998,7483.512,1,2364
4136.865,1994.56,0,2365
4099.725,1999.204,0,2366
4031.919,2057.165,0,2367
4323.427,7198.768,1,2368
3900.555,7261.961,1,2369
4025.231,2112.952,0,2370
4026.455,2013.474,0,2371
4049.438,7808.849,1,2372
4290.607,7237.158,1,2373
4051.368,2149.29,0,2374
3937.286,7550.839,1,2375
3968.382,8201.561,1,2376
3920.831,7622.69,1,2377
4147.292,2011.138,0,2378
3842.235,7409.303,1,2379
3968.593,7304.756,1,2380
4088.456,2055.51,0,2381
4145.267,7975.696,1,2382
3929.772,7013.118,1,2383
3985.2,1961.85,0,2384
4235.385,7316.528,1,2385
4151.057,2129.688,0,2386
3815.455,7417.088,1,2387
3965.666,7353.717,1,2388
3917.562,2006.536,0,2389
4231.611,7517.572,1,2390
3871.236,7930.448,1,2391
3977.442,8063.008,1,2392
3888.904,7497.599,1,2393
4146.303,7215.207,1,2394
4074.188,7533.572,1,2395
3984.681,7421.982,1,2396
4059.745,6982.899,1,2397
4066.447,2053.307,0,2398
4023.391,7787.688,1,2399
4294.157,7607.306,1,2400
3902.192,7503.32,1,2401
4171.906,7209.699,1,2402
4127.761,2067.17,0,2403
4141.898,7534.706,1,2404
3957.68,7068.724,1,2405
4031.188,7813.651,1,2406
4011.644,2001.274,0,2407
3980.695,7444.697,1,2408
4031.814,6960.303,1,2409
4018.067,1937.489,0,2410
4097.694,2004.973,0,2411
4108.309,2055.297,0,2412
4005.021,2014.25,0,2413
4134.715,2250.716,0,2414
4053.554,6998.151,1,2415
3881.508,7492.525,1,2416
4040.029,2065.389,0,2417
4038.866,2026.24,0,2418
3990.271,2009.299,0,2419
4000.576,7881.081,1,2420
3946.588,6968.648,1,2421
4108.292,2062.771,0,2422
3922.339,7690.123,1,2423
3877.966,7573.758,1,2424
4014.15,6748.87,1,2425
3950.71,7496.773,1,2426
3961.388,7243.903,1,2427
4100.012,1989.896,0,2428
4085.483,2083.989,0,2429
3884.282,7364.347,1,2430
4035.072,7807.068,1,2431
4094.332,2131.539,0,2432
4157.361,2144.273,0,2433
4194.664,7445.776,1,2434
4160.207,2056.685,0,2435
3843.412,7178.532,1,2436
4116.066,2143.493,0,2437
3889.844,7257.828,1,2438
4142.583,2183.173,0,2439
4033.309,8267.992,1,2440
4117.358,7776.989,1,2441
4192.942,2099.571,0,2442
3920.901,7199.188,1,2443
4052.877,1981.831,0,2444
4082.019,8101.116,1,2445
3986.312,2113.552,0,2446
4232.47,2220.146,0,2447
4050.143,7941.9,1,2448
3870.148,7636.008,1,2449
4068.633,7376.911,1,2450
3896.246,7566.215,1,2451
3973.675,7057.092,1,2452
4150.39,2081.705,0,2453
4173.821,2232.838,0,2454
4033.526,7051.515,1,2455
3947.865,8011.832,1,2456
4092.529,2119.211,0,2457
4068.736,6828.833,1,2458
3973.223,8028.707,1,2459
4055.769,7472.837,1,2460
3959.56,7452.272,1,2461
3973.549,7096.792,1,2462
4060.281,7185.417,1,2463
3996.546,2022.965,0,2464
4119.414,7874.886,1,2465
4046.025,7387.25,1,2466
4147.075,2153.491,0,2467
4010.064,2078.099,0,2468
4060.12,7536.525,1,2469
4085.368,2186.456,0,2470
4051.032,7217.82,1,2471
3920.141,1942.824,0,2472
3898.399,7497.658,1,2473
4011.07,8009.536,1,2474
4162.495,7139.549,1,2475
3915.282,1995.554,0,2476
3975.875,7448.626,1,2477
3842.338,7799.611,1,2478
4301.381,7247.62,1,2479
3929.946,6899.381,1,2480
3936.766,7300.411,1,2481
4086.19,7299.583,1,2482
4020.955,6939.646,1,2483
4014.566,2101.122,0,2484
3944.552,6894.195,1,2485
3952.284,7209.876,1,2486
3945.804,7420.833,1,2487
3840.891,7875.553,1,2488
4147.971,2063.261,0,2489
3862.824,8262.531,1,2490
4182.897,2180.761,0,2491
3938.007,7692.954,1,2492
4246.348,7242.105,1,2493
3953.844,7664.476,1,2494
3950.505,8229.341,1,2495
3882.908,7251.887,1,2496
3993.836,2089.51,0,2497
3952.232,2100.018,0,2498
4056.481,2107.144,0,2499
4060.581,1999.545,0,2500
4016.394,7313.337,1,2501
4055.841,2066.913,0,2502
4104.178,7056.366,1,2503
4094.169,2025.498,0,2504
3935.215,7645.87,1,2505
4246.533,2110.26,0,2506
4066.022,2144.522,0,2507
3981.246,7981.528,1,2508
3948.697,7327.779,1,2509
4109.938,8007.59,1,2510
4004.044,2000.61,0,2511
4065.81,7797.106,1,2512
4053.065,2139.264,0,2513
3844.959,7009.401,1,2514
4003.931,7351.375,1,2515
4157.631,7530.524,1,2516
3958.366,8518.192,1,2517
4214.633,7441.658,1,2518
4102.077,2183.285,0,2519
3928.686,7053.325,1,2520
3944.473,7491.301,1,2521
3766.647,7563.733,1,2522
3983.274,1986.931,0,2523
3930.138,7870.092,1,2524
3940.158,7431.677,1,2525
3905.58,7325.176,1,2526
4175.37,2189.698,0,2527
3986.339,2092.485,0,2528
3965.578,8059.195,1,2529
3843.913,7805.524,1,2530
4156.696,2052.898,0,2531
3936.345,8071.105,1,2532
4190.503,7259.907,1,2533
4189.223,7383.566,1,2534
3957.111,7719.33,1,2535
3986.807,7387.77,1,2536
4072.937,6986.383,1,2537
3882.139,6986.566,1,2538
3949.531,7182.763,1,2539
4021.516,7351.126,1,2540
3946.189,7702.049,1,2541
3978.817,7707.223,1,2542
4110.324,2083.51,0,2543
3909.65,7272.284,1,2544
4073.604,2138.492,0,2545
3935.544,7172.399,1,2546
3777.111,7484.861,1,2547
4009.595,7913.148,1,2548
4088.708,7637.879,1,2549
3847.31,7264.521,1,2550
4064.847,7557.654,1,2551
4055.127,8391.57,1,2552
4035.976,2056.404,0,2553
4111.34,2037.955,0,2554
4102.739,2134.844,0,2555
3957.01,7632.812,1,2556
3962.435,7070.812,1,2557
4039.883,7139.435,1,2558
3915.886,7815.412,1,2559
3960.656,2103.644,0,2560
3950.13,2016.339,0,2561
4137.353,2102.151,0,2562
4282.469,2157.008,0,2563
4161.248,7379.034,1,2564
3972.918,2051.659,0,2565
3996.328,7597.851,1,2566
3908.237,7799.479,1,2567
4055.742,7631.08,1,2568
4037.666,7930.411,1,2569
3890.263,7689.919,1,2570
4179.027,7176.569,1,2571
3980.624,7684.782,1,2572
3911.792,6993.685,1,2573
3866.903,7404.18,1,2574
4124.6,2162.496,0,2575
3821.798,7877.874,1,2576
3897.123,7644.551,1,2577
3905.504,7604.84,1,2578
3983.409,7525.925,1,2579
3859.766,7594.647,1,2580
4120.896,1922.543,0,2581
3993.213,7393.018,1,2582
3886.241,7132.648,1,2583
4025.04,7766.245,1,2584
4141.181,2134.462,0,2585
4229.175,2229.147,0,2586
3997.263,7674.794,1,2587
3951.348,2056.467,0,2588
3941.025,8320.675,1,2589
3931.338,7191.718,1,2590
3918.276,6942.764,1,2591
4197.086,7415.436,1,2592
3938.991,7010.762,1,2593
4150.788,2098.883,0,2594
3938.145,7550.759,1,2595
3909.615,7835.597,1,2596
3890.888,7197.732,1,2597
4226.69,7630.068,1,2598
4058.167,7889.552,1,2599
4089.707,2083.693,0,2600
4220.156,7599.604,1,2601
4040.564,1996.761,0,2602
3965.594,8024.061,1,2603
4054.542,7249.127,1,2604
3854.595,7214.128,1,2605
4146.049,7471.223,1,2606
4127.566,2116.67,0,2607
3939.405,7378.657,1,2608
3935.508,7755.364,1,2609
4006.851,7782.282,1,2610
3980.023,6969.847,1,2611
4001.073,8014.746,1,2612
3998.664,2043.555,0,2613
3846.371,6895.458,1,2614
3889.665,7278.248,1,2615
4024.833,8113.382,1,2616
4004.983,2179.248,0,2617
3941.84,2012.234,0,2618
4033.372,2100.469,0,2619
3955.164,2047.318,0,2620
3878.995,7258.488,1,2621
3970.18,2007.83,0,2622
3994.467,7855.538,1,2623
3870.803,7226.118,1,2624
3904.165,7178.307,1,2625
3949.264,7588.581,1,2626
4055.451,7439.076,1,2627
4041.865,2098.883,0,2628
4050.563,1929.975,0,2629
3865.254,7498.664,1,2630
4217.553,2047.511,0,2631
4291.916,7151.036,1,2632
4087.249,2211.336,0,2633
4010.292,7327.694,1,2634
3916.953,7416.357,1,2635
4121.782,2002.975,0,2636
10883.98,7113.584,11,2637
3887.455,7526.837,1,2638
4029.218,2034.542,0,2639
4032.705,1958.716,0,2640
3982.461,7388.983,1,2641
3901.699,7644.605,1,2642
4146.456,2226.915,0,2643
4062.408,2160.556,0,2644
3955.826,7131.59,1,2645
3901.703,7382.338,1,2646
4223.976,7220.473,1,2647
3961.137,7806.962,1,2648
4103.505,2051.26,0,2649
4040.249,7674.574,1,2650
4002.263,7680.089,1,2651
3902.88,2011.77,0,2652
3834.72,7948.466,1,2653
3897.746,7658.668,1,2654
4037.24,7730.121,1,2655
3989.435,7532.881,1,2656
4077.007,2202.248,0,2657
4053.049,2270.779,0,2658
4072.234,7222.346,1,2659
4056.367,2150.674,0,2660
4093.683,2013.951,0,2661
3956.677,7088.168,1,2662
3856.572,7249.799,1,2663
3939.943,7551.295,1,2664
3946.09,2008.552,0,2665
3966.629,7194.12,1,2666
4150.436,2127.021,0,2667
4236.295,2244.456,0,2668
3983.603,7367.576,1,2669
4287.915,2226.929,0,2670
4121.908,7168.015,1,2671
3945.112,1968.333,0,2672
4057.671,1961.043,0,2673
4007.081,7687.496,1,2674
3968.62,7447.025,1,2675
3986.588,8268.542,1,2676
4012.742,7513.635,1,2677
4008.062,8026.818,1,2678
4133.276,2054.35,0,2679
4048.224,7689.833,1,2680
4064.699,7819.573,1,2681
4197.724,2130.878,0,2682
4011.452,7541.438,1,2683
3928.784,2011.282,0,2684
3955.81,7915.187,1,2685
4094.93,7416.456,1,2686
3990.303,6942.261,1,2687
3985.376,1973.08,0,2688
3997.357,7783.308,1,2689
4107.63,2007.84,0,2690
4054.156,2055.205,0,2691
4103.252,2103.697,0,2692
4077.85,7347.002,1,2693
4225.101,2199.058,0,2694
4034.946,1950.399,0,2695
4162.594,6962.214,1,2696
4171.197,2046.59,0,2697
4239.715,7546.816,1,2698
4070.139,1873.448,0,2699
3934.914,6998.611,1,2700
3993.574,1967.154,0,2701
4057.104,2157.052,0,2702
4050.592,2069.737,0,2703
3983.409,6994.572,1,2704
4047.168,1999.665,0,2705
3933.329,7687.952,1,2706
3939.951,7399.056,1,2707
3897.975,7401.638,1,2708
4082.524,7277.22,1,2709
4029.481,7759.38,1,2710
4058.711,2092.823,0,2711
4006.555,7885.572,1,2712
3893.119,6777.659,1,2713
3992.643,2052.331,0,2714
4069.386,2230.423,0,2715
3899.424,7813.665,1,2716
3946.536,7418.333,1,2717
4364.18,7098.413,1,2718
3955.527,7726.057,1,2719
3990.866,7351.822,1,2720
4269.537,2142.698,0,2721
4058.004,8170.376,1,2722
3868.642,8012.325,1,2723
4202.396,7306.484,1,2724
4096.853,7579.586,1,2725
3855.55,6646.533,1,2726
4007.282,7421.667,1,2727
3973.488,7412.304,1,2728
3953.971,7865.036,1,2729
4021.956,8164.98,1,2730
4112.024,2184.757,0,2731
4049.482,2003.292,0,2732
4041.593,2158.8,0,2733
3855.252,7389.585,1,2734
4063.625,6951.683,1,2735
3961.456,7191.872,1,2736
3901.482,7439.126,1,2737
4209.382,8274.484,1,2738
3867.003,7655.126,1,2739
3941.068,7967.288,1,2740
4272.579,2093.58,0,2741
3991.772,7382.323,1,2742
4306.459,2215.9,0,2743
4010.978,7120.646,1,2744
3917.694,7794.979,1,2745
4179.083,1966.09,0,2746
4027.141,7944.843,1,2747
4035.201,7674.445,1,2748
3880.576,6918.662,1,2749
3947.418,7977.311,1,2750
3910.859,7905.907,1,2751
3882.514,7303.508,1,2752
3834.09,7403.771,1,2753
3982.371,7819.914,1,2754
4132.953,2203.511,0,2755
4004.593,7523.261,1,2756
4120.398,7515.204,1,2757
4149.849,7229.93,1,2758
3930.771,7378.123,1,2759
4136.418,2158.935,0,2760
4007.871,1986.378,0,2761
3996.448,7985.458,1,2762
4188.297,2186.991,0,2763
4031.115,1950.64,0,2764
3982.998,7476.737,1,2765
3864.962,7471.794,1,2766
3854.487,8405.301,1,2767
3967.138,8045.855,1,2768
3917.449,7447.961,1,2769
3930.087,7339.725,1,2770
3940.425,8295.282,1,2771
3925.036,7722.032,1,2772
3834.067,7529.824,1,2773
4398.818,7095.968,1,2774
11145.62,7645.383,11,2775
4222.587,2172.16,0,2776
4261.441,7342.798,1,2777
4132.55,2202.133,0,2778
4157.12,2176.491,0,2779
3978.546,7243.331,1,2780
4334.508,2139.435,0,2781
4108.361,2111.552,0,2782
3970.308,2100.461,0,2783
4138.424,7007.966,1,2784
4139.365,7215.698,1,2785
4082.869,2014.988,0,2786
3979.402,7581.656,1,2787
3958.245,7533.995,1,2788
4069.115,8526.449,1,2789
3930.114,7445.739,1,2790
4148.427,2146.835,0,2791
4028.955,7851.378,1,2792
4058.556,1967.094,0,2793
3919.626,7998.611,1,2794
4000.98,7133.298,1,2795
3966.048,8297.543,1,2796
4253.671,2120.559,0,2797
4131.764,8386.315,1,2798
3881.7,7364.708,1,2799
3934.027,7501.596,1,2800
4077.631,2172.285,0,2801
4098.387,2263.611,0,2802
3975.759,2129.931,0,2803
4064.448,2027.834,0,2804
4040.21,2091.672,0,2805
3992.748,2063.182,0,2806
3952.324,7418.234,1,2807
4053.47,2059.481,0,2808
4158.79,2078.347,0,2809
4044.615,7864.772,1,2810
3983.254,7888.393,1,2811
4161.622,2097.875,0,2812
4289.43,7466.604,1,2813
3985.168,7312.263,1,2814
3956.266,7157.152,1,2815
3983.416,7167.311,1,2816
3977.591,7648.301,1,2817
4121.247,2039.007,0,2818
4104.939,1970.227,0,2819
3935.326,7152.712,1,2820
3890.003,7572.117,1,2821
3957.165,1951.468,0,2822
3966.471,7369.023,1,2823
3951.642,7650.276,1,2824
4101.059,2070.219,0,2825
4127.907,2105.361,0,2826
4298.238,7349.436,1,2827
3849.517,7543.053,1,2828
3926.497,1994.448,0,2829
3955.84,7531.871,1,2830
3952.958,7456.899,1,2831
4151.607,8169.252,1,2832
4061.479,1929.279,0,2833
4099.381,2225.061,0,2834
4025.413,1932.98,0,2835
4145.104,2046.252,0,2836
3961.132,8461.892,1,2837
4033.212,1956.598,0,2838
3932.447,7774.666,1,2839
4297.883,7175.965,1,2840
3838.738,7357.194,1,2841
4223.378,7470.786,1,2842
4095.802,2040.325,0,2843
3997.875,1981.08,0,2844
4071.544,2069.698,0,2845
4084.834,7233.543,1,2846
3940.148,7088.505,1,2847
4154.224,7544.279,1,2848
4010.601,7098.322,1,2849
4006.996,2036.085,0,2850
3969.275,7248.665,1,2851
4285.628,7954.469,1,2852
4036.496,2042.682,0,2853
3923.328,7472.211,1,2854
4127.398,7922.261,1,2855
3977.788,1924.483,0,2856
4048.016,7004.146,1,2857
3916.55,8053.742,1,2858
4327.58,7237.569,1,2859
3965.735,7309.032,1,2860
4002.463,7877.128,1,2861
4029.649,7864.905,1,2862
4043.139,7956.146,1,2863
4104.838,7750.761,1,2864
4097.734,2076.274,0,2865
3986.131,8038.481,1,2866
4032.345,8279.099,1,2867
4061.926,1967.005,0,2868
3981.851,8050.07,1,2869
3903.246,7093.024,1,2870
3849.733,7236.121,1,2871
3846.907,7303.637,1,2872
4110.143,8412.111,1,2873
4068.464,2083.208,0,2874
4090.24,2034.687,0,2875
3984.673,2001.285,0,2876
3983.272,1921.307,0,2877
4294.417,2149.871,0,2878
4032.997,8400.122,1,2879
4065.447,7048.286,1,2880
3993.208,7850.704,1,2881
4201.166,2162.482,0,2882
4073.549,7899.045,1,2883
4153.36,2166.336,0,2884
3905.796,7597.598,1,2885
4127.151,2052.505,0,2886
3929.468,7691.697,1,2887
4105.952,7920.935,1,2888
4028.516,6986.25,1,2889
3979.388,1984.033,0,2890
3956.486,7874.127,1,2891
3901.881,7268.39,1,2892
3863.489,6976.539,1,2893
3942.776,7434.384,1,2894
4396.488,7151.37,1,2895
3995.759,7158.834,1,2896
4093.669,7779.509,1,2897
4005.93,7601.384,1,2898
4242.291,7315.877,1,2899
3961.095,7646.51,1,2900
4032.6,7165.77,1,2901
4332.903,7378.392,1,2902
4057.457,7487.807,1,2903
4135.728,2068.552,0,2904
4142.51,7613.657,1,2905
4076.99,7403.404,1,2906
4042.593,7812.271,1,2907
4166.933,7672.471,1,2908
4003.006,2030.389,0,2909
3912.202,1995.222,0,2910
3874.562,7283.845,1,2911
4059.753,2228.157,0,2912
4200.031,2010.752,0,2913
3933.15,7677.316,1,2914
3868.559,7147.975,1,2915
3984.167,6924.05,1,2916
4361.426,2133.919,0,2917
4006.279,8062.668,1,2918
4015.708,8149.756,1,2919
3981.545,7868.461,1,2920
3983.875,7537.64,1,2921
4048.532,2065.158,0,2922
3972.851,7175.324,1,2923
3967.505,7068.231,1,2924
3907.979,7478.112,1,2925
3914.057,1983.865,0,2926
3932.567,7276.906,1,2927
3875.464,7495.759,1,2928
4221.157,7490.738,1,2929
4127.647,7344.008,1,2930
4002.182,7000.064,1,2931
3984.798,1956.067,0,2932
4091.613,2072.967,0,2933
4154.144,2099.69,0,2934
4052.699,7279.041,1,2935
3967.656,7517.556,1,2936
4056.421,8135.322,1,2937
4014.253,7277.804,1,2938
4127.369,2138.832,0,2939
3999.722,7402.876,1,2940
4221.536,2192.46,0,2941
4095.448,2143.786,0,2942
3982.762,7508.597,1,2943
3908.983,7527.661,1,2944
4059.582,7116.589,1,2945
3917.27,7827.144,1,2946
3850.897,7485.369,1,2947
4079.779,2058.547,0,2948
4042.735,7879.183,1,2949
3943.174,8090.568,1,2950
4031.161,8419.924,1,2951
4000.332,7756.792,1,2952
4043.23,7029.868,1,2953
3892.911,7536.4,1,2954
3913.381,7465.039,1,2955
4008.249,7969.633,1,2956
4084.938,2096.682,0,2957
4074.842,7943.272,1,2958
4071.93,7399.05,1,2959
3940.326,7954.669,1,2960
3984.06,7454.129,1,2961
4260.251,7300.556,1,2962
4244.107,2174.756,0,2963
3940.295,7597.949,1,2964
3882.115,7575.137,1,2965
4144.184,8111.012,1,2966
4078.667,1988.235,0,2967
4125.514,7763.941,1,2968
4003.02,8057.194,1,2969
3925.839,7689.386,1,2970
4062.057,1987.645,0,2971
4032.046,1954.763,0,2972
4010.37,7987.726,1,2973
4021.978,2121.913,0,2974
4006.181,7171.898,1,2975
3882.698,7320.341,1,2976
3900.227,7466.346,1,2977
4025.995,7287.852,1,2978
4198.087,2250.627,0,2979
3940.164,8211.063,1,2980
4049.79,7155.443,1,2981
4197.716,2237.304,0,2982
3940.904,7601.238,1,2983
3982.217,6679.875,1,2984
4080.947,7448.864,1,2985
3948.901,7702.695,1,2986
3986.067,7405.532,1,2987
3934.017,7917.217,1,2988
4166.609,2127.065,0,2989
4143.94,2157.043,0,2990
3958.929,7826.644,1,2991
4135.83,7170.526,1,2992
4022.142,1999.107,0,2993
4030.855,7381.615,1,2994
4273.125,7175.858,1,2995
3897.33,7901.342,1,2996
3964.082,7763.442,1,2997
3859.144,7751.553,1,2998
3955.811,7187.72,1,2999
4086.883,7437.269,1,3000
4039.537,7593.059,1,3001
4242.843,7370.602,1,3002
3980.81,8292.179,1,3003
4282.949,2188.922,0,3004
4098.018,2107.64,0,3005
3982.26,7362.767,1,3006
3984.348,7222.829,1,3007
3999.971,7592.742,1,3008
4146.008,2264.553,0,3009
3914.945,7173.348,1,3010
4175.358,7191.964,1,3011
3928.022,7547.706,1,3012
3939.234,7964.01,1,3013
3882.742,8303.606,1,3014
4136.982,7470.389,1,3015
3835.914,7461.67,1,3016
3962.449,6887.288,1,3017
3950.627,7028.876,1,3018
4006.511,2059.76,0,3019
3996.001,7503.67,1,3020
3967.138,8363.01,1,3021
4066.98,2140.754,0,3022
3830.843,7309.858,1,3023
4086.067,7046.33,1,3024
4083.954,7789.627,1,3025
4032.442,7517.646,1,3026
4216.049,2270.506,0,3027
3912.606,7325.313,1,3028
4123.097,1999.153,0,3029
3955.81,7651.276,1,3030
3906.579,7576.864,1,3031
3968.135,7071.781,1,3032
4066.981,8052.822,1,3033
4073.148,8235.15,1,3034
3883.055,6987.235,1,3035
3875.557,7588.983,1,3036
3961.202,8241.742,1,3037
4320.372,2159.136,0,3038
4140.93,2142.869,0,3039
4049.836,7368.254,1,3040
4179.43,7562.382,1,3041
3892.48,7046.909,1,3042
3911.34,7177.436,1,3043
4268.046,2195.813,0,3044
4120.209,2004.23,0,3045
3939.135,8429.468,1,3046
4015.42,7398.972,1,3047
3827.527,7283.806,1,3048
3994.258,2049.906,0,3049
4076.557,1964.965,0,3050
4110.344,7247.783,1,3051
3981.342,8052.26,1,3052
3977.529,1957.6,0,3053
4078.258,2085.28,0,3054
4063.697,7290.794,1,3055
4042.194,7373.098,1,3056
4044.708,1940.456,0,3057
3921.094,8146.206,1,3058
4159.504,7459.471,1,3059
4043.771,2270.81,0,3060
3975.125,7884.861,1,3061
3926.751,7077.665,1,3062
3960.358,7948.246,1,3063
4017.488,7202.335,1,3064
4020.899,7272.437,1,3065
4060.625,2115.758,0,3066
3952.469,7687.64,1,3067
3933.913,1987.238,0,3068
3993.159,7267.865,1,3069
4057.569,8118.627,1,3070
3894.966,7343.035,1,3071
4120.006,2146.754,0,3072
4060.894,1952.032,0,3073
3990.957,2037.44,0,3074
4071.874,2156.012,0,3075
3902.451,7279.851,1,3076
3918.687,6988.701,1,3077
4236.853,2221.729,0,3078
3991.013,7982.748,1,3079
4017.69,2040.372,0,3080
