Ch1,Ch2,Cluster,droplet
3990.712,7916.042,1,2320
4089.4,2123.664,0,2321
4289.603,7283.899,1,2322
4201.64,2024.297,0,2323
4095.237,2092.302,0,2324
4068.583,1925.752,0,2325
3956.031,7326.212,1,2326
4057.61,7133.508,1,2327
3951.969,6966.091,1,2328
10795.82,7939.678,11,2329
3900.861,7589.257,1,2330
4130.44,2087.4,0,2331
4025.331,7605,1,2332
4045.071,1999.446,0,2333
4041.962,7540.898,1,2334
4069.843,7850.592,1,2335
4019.394,1913.417,0,2336
4016.011,7563.608,1,2337
4017.145,7906.057,1,2338
4108.636,7030.96,1,2339
4047.674,7091.385,1,2340
4036.851,7786.584,1,2341
3933.071,7344.962,1,2342
3916.218,7024.469,1,2343
3995.042,7457.423,1,2344
4243.615,2135.344,0,2345
4069.359,7401.824,1,2346
4067.792,7657.185,1,2347
4325.005,7411.555,1,2348
4130.84,2191.868,0,2349
3984.43,8235.696,1,2350
4165.904,1947.986,0,2351
4049.083,8301.109,1,2352
4277.108,2003.206,0,2353
4068.782,2122.24,0,2354
3936.664,7105.606,1,2355
15034.62,2160.206,10,2356
3951.586,7683.997,1,2357
4161.246,2052.184,0,2358
4267.408,2174.488,0,2359
4132.653,2149.372,0,2360
4021.76,2066.104,0,2361
4254.899,7390.765,1,2362
4121.418,7137.755,1,2363
4085.387,7770.763,1,2364
4374.121,7249.186,1,2365
3984.783,2010.418,0,2366
3971.243,7326.503,1,2367
4134.695,1927.145,0,2368
3933.669,7978.174,1,2369
4285.46,2213.204,0,2370
3946.973,7537.198,1,2371
3943.908,7340.028,1,2372
3850.742,7262.871,1,2373
4081.642,2022.179,0,2374
4321.344,2079.401,0,2375
4082.456,7186.844,1,2376
3991.013,7495.585,1,2377
4008.274,2017.412,0,2378
4093.114,7745.316,1,2379
3960.97,7645.497,1,2380
3921.329,7498.69,1,2381
4145.617,7276.686,1,2382
3966.638,2029.679,0,2383
4183.659,1993.572,0,2384
10592.09,2042.169,10,2385
3955.719,1984.38,0,2386
3875.764,7368.247,1,2387
3948.706,7642.396,1,2388
4056.018,7365.943,1,2389
4041.54,2001.217,0,2390
4152.087,7226.229,1,2391
4095.167,7736.227,1,2392
4099.116,7516.424,1,2393
4034.227,2112.275,0,2394
4026.921,7798.747,1,2395
3949.522,7646.848,1,2396
4012.517,8286.007,1,2397
3861.531,7634.578,1,2398
4083.866,7765.367,1,2399
4034.432,7274.039,1,2400
4332,7270.955,1,2401
3957.27,7711.677,1,2402
4089.344,2061.421,0,2403
3988.045,2006.971,0,2404
4273.247,2158.036,0,2405
4113.499,8356.391,1,2406
3987.842,8048.927,1,2407
3965.294,6742.776,1,2408
3969.193,2033.343,0,2409
4032.482,2035.806,0,2410
4017.64,7843.283,1,2411
3835.264,7539.203,1,2412
4033.891,2098.398,0,2413
4007.739,7774.782,1,2414
4083.735,1995.007,0,2415
4021.466,7435.578,1,2416
3974.392,6623.813,1,2417
4231.679,2126.727,0,2418
3828.854,7816.189,1,2419
4036.348,7624.997,1,2420
4015.404,8434.542,1,2421
4060.376,7027.709,1,2422
15920.82,7326.866,11,2423
4133.212,2146.767,0,2424
3939.579,7865.063,1,2425
3920.268,7544.325,1,2426
4102.493,2098.57,0,2427
4118.838,2060.439,0,2428
4183.12,2117.003,0,2429
3985.746,7817.856,1,2430
3972.272,7489.615,1,2431
4126.088,2041.612,0,2432
4368.651,7186.277,1,2433
4018.885,8130.563,1,2434
4038.023,8088.407,1,2435
4134.95,1987.938,0,2436
11398.88,7694.732,11,2437
4113.956,2191.203,0,2438
3939.191,7409.695,1,2439
3992.989,7678.767,1,2440
4002.673,8089.717,1,2441
4091.702,7340.545,1,2442
4006.158,7114.017,1,2443
3927.998,7290.606,1,2444
4206.918,2174.016,0,2445
4146.489,2119.001,0,2446
4040.957,7669.598,1,2447
4118.985,2059.863,0,2448
3999.278,7326.084,1,2449
4126.529,7859.68,1,2450
3938.062,7448.088,1,2451
4123.238,2100.792,0,2452
3967.356,7426.661,1,2453
3942.415,7436.906,1,2454
3990.779,7265.186,1,2455
4036.813,7803.281,1,2456
4112.879,7050.992,1,2457
4088.122,7008.097,1,2458
3936.488,8193.14,1,2459
4081.569,7960.755,1,2460
3664.257,7351.65,1,2461
3896.1,7162.083,1,2462
4096.459,2172.651,0,2463
3899.555,7234.381,1,2464
4087.838,1935.214,0,2465
4024.6,7850.221,1,2466
4152.389,1993.909,0,2467
4188.399,1917.723,0,2468
4272.353,2116.695,0,2469
4333,2106.595,0,2470
3864.562,7422.457,1,2471
4130.763,7386.713,1,2472
4065.906,6413.486,1,2473
4094.283,2029.095,0,2474
3988.529,7166.387,1,2475
3909.607,7537.277,1,2476
4140.872,1966.794,0,2477
4332.629,7352.769,1,2478
10521.05,2026.968,10,2479
4152.813,7237.214,1,2480
3846.964,7226.579,1,2481
3947.703,7435.702,1,2482
3936.746,7723.351,1,2483
4115.959,2258.526,0,2484
4165.836,2042.142,0,2485
3894.079,7267.278,1,2486
10614.22,7114.39,11,2487
3960.613,7851.681,1,2488
16060.85,1991.638,10,2489
4100.964,7561.896,1,2490
10515.01,7534.992,11,2491
4252.551,2126.659,0,2492
4088.985,2012.56,0,2493
3957.108,7364.93,1,2494
4057.786,2066.748,0,2495
4239.694,2234.027,0,2496
3974.906,7079.199,1,2497
4110.663,7381.38,1,2498
3891.433,7557.39,1,2499
4154.187,2234.08,0,2500
3889.879,7922.982,1,2501
4294.503,7049.016,1,2502
4055.772,1888.282,0,2503
4214.356,2040.062,0,2504
4055.349,2019.167,0,2505
4326.637,7363.965,1,2506
4192.169,2074.271,0,2507
4021.744,8095.445,1,2508
3965.42,7285.938,1,2509
3962.534,7272.91,1,2510
4019.583,2063.852,0,2511
4087.447,2078.09,0,2512
13935.85,2085.786,10,2513
4092.986,7059.402,1,2514
4125.389,2057.689,0,2515
4127.559,2171.028,0,2516
4005.744,1935.645,0,2517
3997.759,8156.996,1,2518
3863.679,6773.345,1,2519
4001.031,7241.793,1,2520
4116.144,2251.31,0,2521
4007.56,8568.505,1,2522
4000.724,8115.162,1,2523
4034.274,7342.625,1,2524
4007.469,7903.481,1,2525
4137.597,7975.065,1,2526
4151.818,2172.453,0,2527
4238.578,2171.907,0,2528
4164.177,7023.362,1,2529
4036.76,6952.333,1,2530
4134.142,7554.326,1,2531
3933.353,8064.917,1,2532
4104.444,7435.198,1,2533
4161.689,2010.803,0,2534
3921.305,7583.678,1,2535
4082.67,7839.275,1,2536
3970.287,7037.922,1,2537
3992.648,1909.24,0,2538
4059.707,7107.876,1,2539
4064.243,2235.278,0,2540
3979.276,7679.31,1,2541
4080.216,2038.455,0,2542
4303.323,7129.45,1,2543
3989.297,7109.665,1,2544
3890.851,7094.655,1,2545
4153.26,1920.758,0,2546
4007.516,6882.232,1,2547
4255.605,2096.149,0,2548
3992.341,7236.289,1,2549
3967.891,7118.22,1,2550
4292.281,7423.111,1,2551
3924.239,7353.776,1,2552
4022.483,7563.768,1,2553
3982.645,7327.219,1,2554
4085.171,1955.554,0,2555
3930.243,7640.719,1,2556
3973.543,7601.443,1,2557
4017.068,2055.291,0,2558
3976.535,7523.763,1,2559
3971.738,7449.429,1,2560
4033.202,7956.214,1,2561
4125.122,2134.579,0,2562
4049.575,8225.991,1,2563
3971.56,7465.467,1,2564
4145.847,7091.575,1,2565
4063.639,7167.839,1,2566
4121.483,8227.379,1,2567
4022.985,7396.76,1,2568
4017.678,1985.378,0,2569
4226.293,2086.095,0,2570
3941.695,6717.124,1,2571
4155.032,2080.703,0,2572
4050.04,2101.691,0,2573
4079.854,7567.202,1,2574
3956.074,7305.121,1,2575
4249.736,2319.602,0,2576
4251.38,2064.023,0,2577
4069.338,2048.874,0,2578
3958.426,7282.473,1,2579
4104.27,7641.671,1,2580
4057.133,2176.76,0,2581
3862.959,7209.67,1,2582
3973.811,6903.884,1,2583
4099.473,2100.117,0,2584
4041.74,7967.007,1,2585
3957.945,7346.895,1,2586
3948.625,7559.788,1,2587
3897.095,7438.278,1,2588
4100.897,7865.751,1,2589
4013.983,7273.47,1,2590
4070.151,8075.433,1,2591
4329.771,2194.695,0,2592
4042.95,2065.138,0,2593
4205.635,7345.065,1,2594
4061.664,2105.006,0,2595
4034.206,7887.171,1,2596
4164.72,7182.092,1,2597
3952.539,7666.468,1,2598
4201.133,2233.326,0,2599
4074.663,2030.281,0,2600
3985.512,7990.96,1,2601
4013.836,7064.368,1,2602
3960.745,7743.959,1,2603
4143.015,7127.262,1,2604
4012.36,7305.096,1,2605
10729.67,7066.491,11,2606
4208.121,2097.323,0,2607
3990.204,6967.622,1,2608
4170.188,6958.938,1,2609
4014.261,7748.388,1,2610
4040.276,2050.34,0,2611
4137.548,6792.704,1,2612
3946.341,7779.651,1,2613
4207.901,2188.509,0,2614
4088.028,7642.348,1,2615
4041.137,1998.671,0,2616
4047.517,7922.796,1,2617
3938.053,1982.967,0,2618
4306.895,2176.748,0,2619
4043.996,2069.496,0,2620
3974.357,7306.121,1,2621
3989.365,6579.124,1,2622
4011.06,7613.847,1,2623
3950.94,7645.032,1,2624
4123.902,1995.95,0,2625
3994.143,2010.277,0,2626
3916.638,7444.197,1,2627
4084.864,7811.793,1,2628
4194.077,2212.549,0,2629
4085.645,7495.628,1,2630
4008.145,7325.754,1,2631
4143.505,7814.896,1,2632
3906.854,2021.482,0,2633
3947.974,7901.082,1,2634
3944.992,7338.105,1,2635
4043.989,7960.43,1,2636
3968.348,8235.607,1,2637
4066.406,1880.349,0,2638
3969.36,7588.006,1,2639
4032.731,7764.214,1,2640
3989.611,7033.473,1,2641
3918.069,6754.59,1,2642
4040.505,8505.027,1,2643
4040.491,6884.784,1,2644
4054.779,7110.535,1,2645
4109.902,7745.667,1,2646
4097.997,1939.153,0,2647
4283.559,2100.012,0,2648
4119.696,2081.733,0,2649
4026.91,7393.224,1,2650
3963.268,7375.028,1,2651
3994.166,7416.536,1,2652
4030.833,6825.592,1,2653
4011.896,2005.675,0,2654
4009.693,7497.664,1,2655
4032.966,2032.069,0,2656
4002.594,7814.5,1,2657
4059.282,2091.406,0,2658
3984.514,7811.983,1,2659
3901.033,7210.279,1,2660
4060.009,2044.409,0,2661
4049.619,2067.648,0,2662
4116.676,2185.346,0,2663
4404.155,7090.307,1,2664
4156.239,7483.421,1,2665
4058.97,7375.24,1,2666
4062.199,2024.804,0,2667
3938.995,7426.261,1,2668
4083.902,6933.798,1,2669
4263.554,7405.679,1,2670
4001.616,7615.709,1,2671
4031.208,7358.314,1,2672
3926.555,7981.376,1,2673
4144.096,2084.951,0,2674
4057.893,7824.044,1,2675
3922.468,7363.045,1,2676
4079.435,2155.031,0,2677
4092.299,7657.25,1,2678
4197.375,2112.423,0,2679
4227.437,7485.356,1,2680
4062.156,7637.587,1,2681
4041.538,7524.066,1,2682
4003.532,6819.334,1,2683
4018.897,1943.761,0,2684
4079.646,1971.553,0,2685
14406.54,7326.656,11,2686
3991.766,7184.4,1,2687
4240.348,1993.256,0,2688
3756.726,1772.512,0,2689
4003.364,7184.248,1,2690
3974.428,7283.359,1,2691
4209.816,7198.211,1,2692
3983.455,1997.981,0,2693
4008.466,7963.521,1,2694
4057.458,2014.7,0,2695
4174.432,1990.776,0,2696
10584.09,7383.402,11,2697
4054.031,8049.01,1,2698
3980.765,7585.441,1,2699
4154.182,2052.432,0,2700
4048.403,1893.343,0,2701
4136.228,7203.566,1,2702
4220.169,2144.518,0,2703
3902.42,7194.984,1,2704
3939.832,7918.288,1,2705
4205.338,2164.864,0,2706
4010.541,7368.713,1,2707
4177.884,7745.728,1,2708
4014.995,7819.919,1,2709
4080.936,7696.603,1,2710
4149.831,7310.84,1,2711
3925.384,1961.429,0,2712
4161.875,2234.395,0,2713
4009.065,8427.098,1,2714
4029.504,7566.676,1,2715
4082.454,2067.766,0,2716
4010.413,2029.411,0,2717
3939.902,8256.834,1,2718
4097.889,2021.898,0,2719
3979.982,1960.105,0,2720
3981.535,8015.787,1,2721
3984.596,7621.002,1,2722
4392.208,2097.45,0,2723
4029.82,2187.561,0,2724
3944.166,2009.219,0,2725
3968.8,8155.287,1,2726
3995.725,7210.509,1,2727
3875.095,7790.926,1,2728
4023.357,7657.38,1,2729
4003.325,7236.779,1,2730
3915.512,7117.087,1,2731
3943.505,7107.455,1,2732
3890.459,7452.84,1,2733
4042.192,1963.518,0,2734
3936.084,7339.899,1,2735
3993.544,7135.844,1,2736
3999.043,7461.066,1,2737
3976.966,7647.34,1,2738
4008.757,7858.904,1,2739
3871.165,7640.145,1,2740
4324.858,7493.954,1,2741
4191.072,2100.381,0,2742
4289.355,7191.718,1,2743
4027.113,1998.937,0,2744
4206.172,7581.672,1,2745
3863.37,8095.76,1,2746
3917.979,7666.536,1,2747
4033.191,8346.011,1,2748
4199.321,7576.947,1,2749
4089.37,1967.007,0,2750
3903.313,7444.469,1,2751
4073.677,2089.06,0,2752
3990.143,7225.312,1,2753
3983.741,2023.877,0,2754
3939.503,8025.627,1,2755
4001.143,7650.227,1,2756
4150.379,2076.552,0,2757
4155.208,2122.464,0,2758
4034.543,2055.083,0,2759
4057.754,6839.808,1,2760
3914.923,7364.842,1,2761
3941.967,7529.643,1,2762
4124.169,2043.073,0,2763
4360.857,2194.649,0,2764
3934.134,7586.57,1,2765
4191.859,2000.402,0,2766
4220.143,2216.937,0,2767
3830.188,7626.602,1,2768
3881.014,6866.45,1,2769
4006.19,7359.201,1,2770
3931.52,7500.347,1,2771
3951.712,7606.582,1,2772
3975.017,7187.784,1,2773
3892.432,7501.729,1,2774
3987.078,7315.17,1,2775
3995.119,7264.236,1,2776
4038.184,7666.952,1,2777
3958.522,7453.955,1,2778
4060.85,8176.783,1,2779
4056.406,7093.608,1,2780
4200.22,2135.947,0,2781
4009.559,1997.652,0,2782
3831.301,7774.024,1,2783
4066.042,2020.494,0,2784
3980.627,1980.144,0,2785
3995.1,7540.682,1,2786
3942.359,1925.503,0,2787
3953.142,7036.86,1,2788
4041.952,7302.403,1,2789
4043.665,7399.227,1,2790
4020.545,7002.279,1,2791
4206.083,2058.083,0,2792
4085.074,7407.291,1,2793
3969.823,7443.85,1,2794
3997.179,2048.007,0,2795
4049.607,1995.808,0,2796
3999.333,7511.193,1,2797
4136.433,7440.989,1,2798
4167.463,7158.407,1,2799
3874.123,7586.049,1,2800
3996.23,7395.14,1,2801
3974.896,6971.998,1,2802
4343.024,7171.44,1,2803
4037.244,2006.111,0,2804
3952.163,7016.751,1,2805
4035.751,7427.307,1,2806
3968.946,7730.919,1,2807
4007.682,7108.693,1,2808
4002.638,7674.318,1,2809
3914.261,7241.68,1,2810
4025.732,7740.228,1,2811
3916.343,7039.592,1,2812
4009.54,7161.911,1,2813
3969.351,7354.598,1,2814
3972.223,7903,1,2815
4110.25,7723.131,1,2816
4357.066,2161.846,0,2817
4057.425,7677.009,1,2818
3926.7,6946.819,1,2819
3933.827,7228.64,1,2820
4184.06,2029.056,0,2821
3993.999,7397.607,1,2822
4205.393,2127.328,0,2823
4134.527,2046.883,0,2824
4164.581,2092.422,0,2825
4043.085,7540.421,1,2826
4016.354,7049.502,1,2827
4116.332,7060.519,1,2828
4009.971,7359.243,1,2829
4268.59,2122.843,0,2830
3981.512,1969.233,0,2831
4132.573,1975.45,0,2832
4092.411,1998.758,0,2833
4013.355,7809.637,1,2834
4078.427,7754.479,1,2835
4141.909,7564.012,1,2836
3868.297,7223.156,1,2837
3973.597,7429.069,1,2838
3849.032,7408.698,1,2839
4019.108,7753.502,1,2840
4331.082,2153.411,0,2841
3965.302,7686.233,1,2842
3980.393,7773.72,1,2843
4114.643,2239.448,0,2844
4015.613,7117.078,1,2845
4114.885,2183.88,0,2846
3942.445,7175.724,1,2847
3974.433,7085.868,1,2848
3950.259,7506.468,1,2849
4015.294,1991.518,0,2850
3937.385,7104.966,1,2851
4037.704,7503.474,1,2852
4065.17,1970.766,0,2853
4138.266,2246.697,0,2854
4093.789,2025.035,0,2855
3943.646,7895.699,1,2856
3967.774,7621.034,1,2857
4017.614,2047.012,0,2858
4064.731,7507.704,1,2859
3994.324,1999.573,0,2860
4038.165,7378.742,1,2861
4050.085,1843.505,0,2862
3968.226,8221.533,1,2863
4210.463,2091.838,0,2864
3992.281,1922.799,0,2865
4050.853,7996.056,1,2866
4047.064,7990.059,1,2867
4091.677,7211.55,1,2868
4286.486,2114.239,0,2869
4049.373,2109.575,0,2870
3946.644,7729.779,1,2871
3863.471,7530.787,1,2872
3916.418,7391.719,1,2873
4183.755,2034.046,0,2874
3958.111,1946.482,0,2875
3942.699,7778.348,1,2876
11140.5,7697.106,11,2877
4075.354,7523.46,1,2878
4056.901,2067.512,0,2879
3986.725,1945.821,0,2880
3970.028,7250.328,1,2881
3994.96,2037.537,0,2882
3930.698,6961.312,1,2883
3987.531,8234.932,1,2884
3941.396,7666.287,1,2885
4029.935,6980.627,1,2886
4120.678,2055.438,0,2887
4334.757,7219.697,1,2888
3939.517,7521.601,1,2889
3950.176,7770.953,1,2890
4041.73,1945.166,0,2891
3954.344,7207.152,1,2892
3861.141,7128.763,1,2893
4201.366,2071.737,0,2894
4271.3,7175.259,1,2895
3999.012,1999.141,0,2896
3966.049,7331.69,1,2897
3955.708,7773.634,1,2898
4070.416,7389.507,1,2899
4120.271,6903.516,1,2900
3964.44,7110.369,1,2901
3930.435,7546.47,1,2902
4118.648,2077.536,0,2903
4091.744,1944.979,0,2904
4069.153,2025.506,0,2905
4051.439,6873.372,1,2906
4105.582,6642.507,1,2907
3938.415,7181.488,1,2908
8793.037,7684.739,11,2909
3904.052,7131.292,1,2910
4179.896,7160.294,1,2911
14709.65,7660.333,11,2912
3969.714,7821.609,1,2913
4092.269,2154.369,0,2914
3985.71,7485.834,1,2915
4101.523,8180.098,1,2916
4058.322,7691.58,1,2917
11413.1,7231.413,11,2918
10842.06,2100.131,10,2919
3922.069,7842.708,1,2920
4176.517,2186.172,0,2921
4001.009,6974.719,1,2922
4060.229,8061.666,1,2923
4140,2115.075,0,2924
3953.76,7090.434,1,2925
3937.774,2082.325,0,2926
4122.039,7256.989,1,2927
4072.7,1951.271,0,2928
3910.659,8072.714,1,2929
4183.773,7204.628,1,2930
4133.413,2010.658,0,2931
4038.173,2014.913,0,2932
3949.195,7740.215,1,2933
4094.828,2139.033,0,2934
4320.35,2135.764,0,2935
3961.281,7308.072,1,2936
4278.884,7307.727,1,2937
3983.965,7147.679,1,2938
4064.188,1968.224,0,2939
4078.435,8114.58,1,2940
4121.521,2065.173,0,2941
4067.112,7780.375,1,2942
4226.144,2291.985,0,2943
3928.944,7871.951,1,2944
3905.064,8411.276,1,2945
3925.918,7391.249,1,2946
4025.083,2044.234,0,2947
4112.605,7580.439,1,2948
3935.306,7419.944,1,2949
3852.583,7673.441,1,2950
3990.664,7529.274,1,2951
4005.273,8122.427,1,2952
3933.99,7157.212,1,2953
3865.571,7234.686,1,2954
4235.98,7188.695,1,2955
3996.765,7936.589,1,2956
4038.599,1969.081,0,2957
3896.485,7351.887,1,2958
4073.777,1950.574,0,2959
4019,7699.751,1,2960
4140.628,2155.905,0,2961
4117.86,1989.674,0,2962
4019.479,8074.015,1,2963
3966.271,7855.433,1,2964
3998.96,7367.289,1,2965
3932.368,7100.112,1,2966
4244.216,7122.287,1,2967
4040.023,8076.91,1,2968
4078.905,6855.589,1,2969
4018.265,7453.178,1,2970
4000.218,7145.85,1,2971
4131.835,7061.09,1,2972
4098.886,2048.759,0,2973
4134.663,1988.752,0,2974
3939.725,7258.367,1,2975
4183.219,2074.481,0,2976
3962.86,7136.465,1,2977
4021.528,8051.944,1,2978
4028.201,7255.529,1,2979
3884.282,7869.251,1,2980
4142.874,7360.561,1,2981
4086.295,8108.203,1,2982
3911.594,7519.284,1,2983
4192.133,2133.594,0,2984
4114.185,1955.393,0,2985
4086.311,7197.461,1,2986
3985.537,7092.587,1,2987
4121.693,1964.306,0,2988
3913.541,7099.167,1,2989
4087.135,7680.067,1,2990
3931.937,7494.337,1,2991
10813.19,7339.574,11,2992
4086.547,6927.713,1,2993
4405.834,7248.542,1,2994
4199.702,6776.889,1,2995
4384.758,2168.38,0,2996
3975.732,7680.728,1,2997
3980.905,7690.332,1,2998
4023.418,7514.586,1,2999
4094.294,7042.318,1,3000
4096.124,1953.711,0,3001
4085.699,7358.835,1,3002
4117.701,1992.06,0,3003
3930.634,7985.693,1,3004
4075.927,2033.88,0,3005
4138.304,2139.242,0,3006
4011.748,7590.635,1,3007
4021.404,7765.549,1,3008
3971.824,7514.754,1,3009
3967.555,2180.27,0,3010
3878.502,7715.405,1,3011
10595.49,2060.991,10,3012
4070.954,7908.513,1,3013
3821.327,7480.807,1,3014
4080.324,2001.1,0,3015
4124.766,7255.369,1,3016
4033.726,7378.507,1,3017
3884.083,7944.163,1,3018
3974.236,1896.845,0,3019
3938.96,7026.337,1,3020
4319.596,7387.631,1,3021
4004.508,7175.259,1,3022
4103.102,2044.288,0,3023
4015.355,2233.9,0,3024
4085.359,7858.471,1,3025
3953.099,7318.964,1,3026
3913.313,7689.545,1,3027
10864.01,7353.005,11,3028
3950.104,7574.937,1,3029
4233.268,2242.345,0,3030
3922.607,6966.413,1,3031
4208.617,2226.832,0,3032
4344.713,2157.78,0,3033
4139.334,7460.03,1,3034
3957.132,7391.701,1,3035
3976.859,7043.944,1,3036
3960.572,7954.756,1,3037
3979.033,8003.975,1,3038
4069.453,7569.231,1,3039
4341.021,2096.064,0,3040
3942.789,7598.156,1,3041
4023.323,7668.803,1,3042
3932.359,7428.883,1,3043
4141.299,7141.739,1,3044
4132.014,2007.435,0,3045
4053.863,1902.828,0,3046
3905.214,7884.773,1,3047
4052.134,7939.179,1,3048
4114.282,7677.622,1,3049
4036.214,7755.508,1,3050
4343.005,2225.648,0,3051
3872.959,7358.478,1,3052
4063.823,7955.625,1,3053
3927.556,7222.556,1,3054
3924.725,7645.813,1,3055
4151.472,2145.656,0,3056
4019.322,7146.938,1,3057
3936.279,7502.449,1,3058
4064.667,7588.036,1,3059
3942.81,7441.507,1,3060
10742.6,7325.908,11,3061
3860.413,7682.561,1,3062
4209.804,7375.812,1,3063
3973.988,7567.966,1,3064
3935.197,7638.295,1,3065
4297.007,2234.131,0,3066
4160.688,1989.258,0,3067
3891.825,7594.917,1,3068
4189.547,7033.073,1,3069
4017.221,1970.675,0,3070
3996.443,2037.729,0,3071
4196.163,2090.656,0,3072
4128.734,2061.289,0,3073
4024.021,7694.642,1,3074
4013.387,7534.801,1,3075
4002.851,2002.621,0,3076
3971.588,7694.451,1,3077
10562.71,1935.895,10,3078
10706.42,7047.725,11,3079
4118.106,2069.41,0,3080
10485.83,1977.749,10,3081
4221.053,7113.971,1,3082
4080.753,1991.054,0,3083
3946.541,7413.815,1,3084
4162.276,7332.063,1,3085
3966.293,7607.15,1,3086
4019.203,2030.7,0,3087
11203.09,7201.739,11,3088
4080.141,1943.053,0,3089
3943.929,7096.681,1,3090
4078.991,1967.534,0,3091
4133.692,7258.429,1,3092
4095.388,7368.991,1,3093
4027.398,1876.817,0,3094
4100.457,2058.39,0,3095
4079.483,1958.811,0,3096
4149.852,2017.926,0,3097
4020.815,7373.362,1,3098
4083.645,2159.789,0,3099
4003.241,7156.835,1,3100
4040.488,2088.75,0,3101
4128.336,2295.515,0,3102
4069.427,1950.899,0,3103
3994.201,8085.355,1,3104
4101.674,2114.112,0,3105
4043.368,7558.002,1,3106
3935.668,6894.934,1,3107
4059.208,6880.875,1,3108
3863.443,7541.447,1,3109
3937.305,7594.347,1,3110
3994.675,1967.888,0,3111
3906.174,7897.714,1,3112
3948.463,1977.342,0,3113
4077.262,2047.704,0,3114
4046.884,7911.245,1,3115
4011.471,7189.651,1,3116
4000.394,7173.505,1,3117
4055.021,7466.211,1,3118
3889.216,7448.088,1,3119
3983.934,6280.512,1,3120
3991.544,6901.479,1,3121
4474.932,6682.46,1,3122
4023.33,6608.269,1,3123
4408.235,2173.8,0,3124
4015.365,8066.801,1,3125
4064.237,6865.148,1,3126
4069.884,7277.975,1,3127
4011.378,7142.129,1,3128
4059.978,1978.917,0,3129
3878.049,7291.49,1,3130
4025.056,7180.298,1,3131
3981.961,7814.796,1,3132
4117.302,2021.721,0,3133
3888.842,7663.706,1,3134
3944.408,7406.891,1,3135
4075.365,6887.183,1,3136
4033.907,2100.761,0,3137
4006.221,2080.002,0,3138
4076.228,7561.927,1,3139
4067.537,7706.267,1,3140
4097.901,2080.867,0,3141
3965.76,7814.895,1,3142
3960.392,7599.871,1,3143
4012.898,7211.018,1,3144
3887.379,7354.899,1,3145
4000.838,7323.351,1,3146
4138.69,2157.958,0,3147
3921.789,7991.324,1,3148
4124.101,2120.399,0,3149
4198.931,2088.24,0,3150
4051.105,7984.369,1,3151
4021.431,8270.628,1,3152
3888.219,7609.455,1,3153
4217.572,2147.137,0,3154
3952.55,7460.832,1,3155
4102.654,2172.976,0,3156
4064.067,1983.616,0,3157
3974.41,7615.569,1,3158
3990.322,1963.951,0,3159
4143.81,7165.311,1,3160
3947.249,7264.473,1,3161
3996.849,7316.7,1,3162
4045.498,7517.666,1,3163
11150.82,8134.361,11,3164
4095.042,2192.774,0,3165
4003.78,1912.935,0,3166
4006.251,1926.608,0,3167
4182.634,1950.97,0,3168
4552.311,2406.216,0,3169
4117.682,6965.524,1,3170
4016.331,6711.012,1,3171
4199.18,2218.147,0,3172
4082.111,7786.173,1,3173
11393.17,7887.629,11,3174
13846.69,7705.823,11,3175
4144.157,2030.548,0,3176
3992.655,7418.644,1,3177
3999.361,7396.166,1,3178
3998.212,7330.426,1,3179
4070.386,1989.556,0,3180
11264.03,1985.876,10,3181
4180.109,2073.771,0,3182
4064.456,1993.169,0,3183
4107.053,2052.015,0,3184
3899.494,7809.071,1,3185
4188.647,2200.947,0,3186
4143.327,2115.91,0,3187
4131.301,7250.803,1,3188
3981.308,7520.999,1,3189
4104.722,7588.77,1,3190
4158.49,2149.929,0,3191
4057.427,1971.32,0,3192
4052.625,6966.418,1,3193
4115.319,2002.132,0,3194
4030.097,7776.345,1,3195
4167.493,2231.416,0,3196
4156.697,2137.32,0,3197
3927.465,7740.884,1,3198
12304.16,7598.804,11,3199
4091.455,2101.576,0,3200
4069.58,2174.704,0,3201
3927.534,7134.228,1,3202
3984.764,7986.391,1,3203
4168.994,2236.624,0,3204
4050.838,7209.259,1,3205
3941.214,7658.536,1,3206
4205.93,2132.936,0,3207
4047.413,1962.187,0,3208
4056.921,7402.528,1,3209
4327.612,2093.82,0,3210
4014.274,1911.736,0,3211
4011.992,2027.865,0,3212
4052.321,7876.77,1,3213
3972.785,7101.409,1,3214
4250.325,2062.322,0,3215
4084.786,2079.739,0,3216
3907.426,7216.561,1,3217
3920.689,8139.7,1,3218
4105.671,7156.048,1,3219
3916.86,7573.257,1,3220
4138.053,7650.855,1,3221
3953.435,7814.776,1,3222
3900.782,7659.935,1,3223
3987.252,7570.285,1,3224
4189.103,2028.906,0,3225
3925.875,7369.133,1,3226
4047.899,1972.319,0,3227
4185.269,7454.968,1,3228
3978.298,7983.181,1,3229
4045.921,2162.776,0,3230
3874.495,7455.589,1,3231
4030.141,7544.598,1,3232
3903.275,7425.393,1,3233
4058.941,6780.217,1,3234
4057.151,2034.62,0,3235
4277.126,2148.714,0,3236
4052.476,7540.443,1,3237
3915.211,7434.961,1,3238
4181.75,7681.696,1,3239
3982.559,8173.856,1,3240
3946.762,7655.337,1,3241
4135.833,2162.25,0,3242
3897.22,8050.5,1,3243
4175.39,2179.905,0,3244
4018.897,7462.419,1,3245
3995.105,7229.193,1,3246
4013.297,7753.03,1,3247
4024.173,2036.956,0,3248
3947.675,7310.046,1,3249
3950.996,7395.585,1,3250
4168.508,2148.881,0,3251
