Ch1,Ch2,Ch3,cluster
1572.79688,1015.16064,382.536377,0
1458.59363,1071.66846,9029.254,1000
1444.788,946.8056,403.6718,0
4543.56055,924.511536,421.24292,100000
1582.56055,1058.177,374.5475,0
1672.14368,1002.88855,444.0941,0
1472.18359,1039.57275,452.34314,0
1532.75439,1027.88892,389.955963,0
1523.82861,1104.21558,400.6002,0
1510.99988,981.001038,446.8321,0
1544.44385,995.517151,407.9318,0
1430.54016,1196.56042,395.282959,0
1466.71887,2189.04053,493.12558,10000
4286.89453,1014.03882,407.922119,100000
1557.21741,1033.55872,436.369354,0
1446.10657,1187.48718,407.807,0
1535.083,939.0664,8871.145,1000
1500.031,2233.47168,485.976776,10000
1492.962,1063.21729,400.38327,0
1503.37085,2206.336,447.6391,10000
1513.34082,988.3608,9435.742,1000
1552.21545,2257.44067,440.668152,10000
1527.91,960.8782,407.7358,0
1486.55615,1011.80133,416.964233,0
1542.02466,1030.50293,470.079437,0
4379.588,959.199646,460.425873,100000
1454.70508,1197.64417,416.7145,0
1575.665,954.4604,455.3946,0
1605.72974,1170.1001,519.204834,0
4207.1377,1025.51892,414.2799,100000
1535.64185,1007.52045,436.897,0
1627.51965,1010.82275,411.929657,0
1454.12036,2288.88159,474.990753,10000
1515.68555,1037.006,459.2923,0
1480.00891,1086.11462,428.3768,0
4202.909,1067.87378,480.209778,100000
1448.14941,1000.65771,373.961456,0
1442.52759,1148.96265,402.259918,0
1516.592,963.4331,402.401428,0
4115.32031,1088.99011,416.700836,100000
1564.10315,990.0933,9052.937,1000
1451.89441,1177.08582,388.4291,0
1456.07214,1085.61682,404.689423,0
1532.25623,1005.31506,345.105225,0
1631.56079,1044.95154,475.044067,0
1496.64673,1027.54785,438.7086,0
1469.90735,1077.92163,404.834229,0
1517.24365,988.1263,8585.674,1000
1505.39441,1073.9314,402.847168,0
1584.662,1024.39819,370.64624,0
1591.533,979.021667,405.113,0
1571.571,1071.716,450.898529,0
1562.65991,1097.53748,401.8758,0
1549.9707,934.8151,400.237427,0
1486.33179,1075.30872,8618.512,1000
1503.253,881.2815,401.4541,0
1594.71753,2205.90869,517.777344,10000
1522.07922,1085.42554,427.399445,0
4283.044,937.441467,382.564941,100000
1556.67725,1014.55707,377.7072,0
1521.84827,1011.59912,383.062439,0
1565.581,1008.49323,410.457672,0
1518.91284,1128.18347,384.8924,0
1529.22876,1065.96985,430.3877,0
1542.75867,1055.53857,460.931335,0
1449.07629,1072.77271,422.8447,0
1461.51929,1025.7323,8997.218,1000
1643.5365,1127.05176,448.711853,0
1562.16589,1018.78174,376.805,0
1432.06238,1021.5144,412.164978,0
1576.03577,956.969543,338.147339,0
1506.67529,1038.50464,435.079559,0
1542.90979,973.1908,413.006683,0
4256.21875,1082.56738,8769.12,101000
1490.256,1102.21533,9090.24,1000
1625.11194,1143.49719,463.9438,0
1604.64075,1009.22894,405.1334,0
1599.09387,1116.48572,369.423462,0
1476.15466,1072.75659,448.2275,0
4473.556,892.80304,411.953583,100000
1563.22668,1048.40784,445.631073,0
1561.39636,1045.91052,438.764648,0
1683.58545,1027.82715,471.544464,0
1459.27075,1020.03387,393.3883,0
1499.462,1071.15662,374.389954,0
1400.40173,2210.34326,442.2733,10000
1554.46289,945.986145,377.956879,0
1557.34875,1023.52643,462.067841,0
4215.82275,977.696045,418.3493,100000
1403.8667,1056.48193,411.255676,0
1569.02551,1120.41187,413.3942,0
1712.97424,1099.46191,524.6999,0
1465.4071,1046.66443,335.911255,0
1468.87354,2203.304,441.199036,10000
1517.18457,1087.75439,430.80188,0
1477.32776,2223.775,499.831482,10000
1514.261,1104.03345,456.1132,0
1575.16687,1104.01318,410.059143,0
1539.01062,912.2288,415.7911,0
1531.87073,1022.90979,448.1857,0
1486.07983,1029.72473,9211.911,1000
1538.02454,1026.11707,451.994354,0
1603.08582,971.9169,390.809174,0
1453.56873,1147.551,414.742371,0
4448.489,976.65,408.5085,100000
1546.39575,1978.25256,9164.777,11000
1554.11218,1022.40228,420.111481,0
1510.39221,1011.76489,385.5741,0
1490.91284,1056.91736,403.5895,0
4434.85547,2211.95679,507.226074,110000
1384.58374,1046.83423,9013.816,1000
1521.20386,1006.9223,9112.463,1000
1553.21631,1070.503,351.7141,0
1568.54028,1033.60535,434.356171,0
1565.35986,1087.33118,404.44928,0
1464.41724,1105.41089,9049.554,1000
1469.85437,1029.20178,439.243,0
1644.311,1029.93274,443.384064,0
1537.18481,1124.1499,429.183929,0
1470.01758,1030.975,389.099457,0
1497.25366,1068.6355,434.74115,0
1501.30127,1044.53687,399.9437,0
1457.56433,1049.887,369.7005,0
1426.28674,1002.014,423.198975,0
1404.828,2237.53857,466.3713,10000
1569.345,1021.2356,494.270233,0
1532.733,979.0548,389.867,0
1629.741,975.6379,449.658264,0
1583.7,1093.686,462.382416,0
1568.32947,1048.44458,366.660767,0
1481.36731,2129.231,432.680817,10000
1546.547,999.1657,428.959167,0
1414.64392,998.0347,403.052521,0
1552.33594,1007.56635,441.9241,0
1516.69434,1094.565,417.492859,0
1565.393,913.311157,8696.034,1000
1497.17041,990.8793,379.7617,0
1470.3866,1076.30591,417.157532,0
1635.01184,977.7205,459.584,0
1648.33972,1005.23016,431.0023,0
1522.94031,1033.304,401.678253,0
1539.58118,1084.54578,384.9742,0
1607.603,1054.59363,451.2091,0
4366.11,1050.26123,431.6569,100000
1508.73376,1157.99646,409.369873,0
1515.63928,1081.12378,427.1025,0
4329.356,2090.23926,469.15802,110000
4222.12,992.7947,420.772247,100000
1587.05188,902.914551,373.6581,0
4026.84521,1130.94214,423.793884,100000
1601.23035,1054.16516,459.016724,0
4324.95361,941.2586,427.465729,100000
1443.00659,2350.14233,514.012146,10000
1537.97,1037.18518,427.7259,0
1546.479,1019.62152,399.4933,0
1566.50317,959.136169,372.126251,0
1467.52686,1081.69763,409.8987,0
1551.45288,1121.95386,388.61615,0
1438.2489,1017.6109,375.559021,0
1658.36963,937.6831,427.87738,0
1511.27576,1066.96289,436.9395,0
1561.819,974.8965,410.615051,0
1453.72668,1134.04541,8957.96,1000
1522.98645,1040.25513,432.94342,0
1590.32166,1041.66089,439.5685,0
1537.25159,1062.97412,419.524017,0
1458.30371,1038.73718,480.848145,0
4361.719,1034.0426,359.13028,100000
1500.00476,1109.12109,411.7448,0
1530.10315,1082.2699,9308.023,1000
1541.264,1010.459,365.490051,0
1515.83667,1038.594,371.314148,0
4424.201,1132.48267,401.554626,100000
1510.1665,1169.16345,9315.343,1000
1525.10376,989.191162,397.841949,0
1539.77368,1020.394,442.958649,0
1631.331,951.9226,438.228577,0
1599.59045,926.122864,9178.07,1000
1497.03784,996.8092,384.150848,0
1537.83093,1123.94739,411.919861,0
1562.84717,1111.7428,443.798981,0
4273.98828,1104.759,442.840027,100000
1573.58765,1077.43665,381.3745,0
1540.14661,1029.77869,395.229919,0
1674.56116,954.37854,9068.643,1000
1521.97327,2224.98975,460.312683,10000
1505.02966,1069.24365,8975.4,1000
1551.0155,1070.39111,426.793457,0
1539.89685,1055.16736,437.697845,0
1517.36523,1152.57642,467.999237,0
1446.90259,1024.339,419.436462,0
1563.53113,1119.7793,419.764435,0
1517.63062,990.497131,404.278,0
1560.95837,1089.814,413.68457,0
1534.22974,970.701538,380.513336,0
1443.45325,1115.649,425.906555,0
1522.95654,1023.072,360.152,0
1540.44275,1029.28784,412.5086,0
1494.00879,1202.60352,459.162079,0
1482.56873,1027.6499,415.795258,0
1475.46143,1088.27173,413.2576,0
1513.262,1025.41431,421.8252,0
1605.05676,1042.39307,417.065918,0
1530.07434,1052.588,454.495758,0
1620.27271,949.9494,422.069855,0
1466.25354,1035.66919,361.807037,0
1628.66541,1126.82117,488.408356,0
1452.36731,1107.22546,460.922119,0
1431.8241,1160.42029,400.588562,0
1514.82458,1090.40137,366.184479,0
1520.49524,1155.83557,426.0279,0
1487.22754,2266.8,457.386047,10000
1479.9906,1038.94092,413.034271,0
1563.575,1118.4541,354.930084,0
1519.64734,1105.036,411.2419,0
1574.72119,1024.30579,8804.105,1000
1577.48291,1012.60645,421.129059,0
1509.29187,1129.68848,437.38855,0
1418.25293,2229.72754,419.603455,10000
4296.48145,1004.00293,377.508881,100000
1513.08447,1126.70215,399.884979,0
1581.8418,955.0185,421.189819,0
1599.56274,988.3207,442.02182,0
1547.52576,1056.10522,463.21106,0
1510.23938,1099.11926,440.959473,0
4493.87061,1132.80481,388.936218,100000
1493.37573,1036.22424,380.234528,0
1484.94812,969.047363,397.8797,0
1499.22046,1112.79651,425.1883,0
1458.89917,2287.71826,430.8431,10000
1458.74219,921.739136,424.599548,0
1552.12415,1069.08289,381.9717,0
4571.88232,897.894958,428.878418,100000
1458.18274,1006.98846,355.995,0
1561.07776,979.643555,402.076263,0
1521.791,1096.61267,392.813477,0
1615.75952,1036.632,469.1521,0
4319.00439,1092.54749,414.297516,100000
1482.72168,1045.03528,371.122162,0
1521.64563,996.6868,426.156158,0
1561.19775,1060.84534,542.7853,0
1638.72815,1020.69611,437.071136,0
1582.46179,1071.63464,434.0243,0
1630.44714,1123.19177,9084.493,1000
1551.83545,965.702942,468.225616,0
1598.77454,992.7823,389.810272,0
4379.475,1078.98889,389.439148,100000
1593.8739,966.333252,9006.166,1000
4471.359,1167.46948,437.488647,100000
1531.51563,1148.61877,445.258148,0
1478.75964,2294.29468,463.687256,10000
1504.788,1068.011,406.763641,0
1567.62573,1214.73413,389.1978,0
1618.63135,1058.58215,414.642944,0
1530.75757,1099.21716,442.171265,0
1562.1488,1133.33472,377.5901,0
1605.02234,1045.72656,9258.917,1000
1500.871,1109.31946,447.033752,0
1547.95923,1002.75934,345.337769,0
1598.39429,1124.05469,463.8078,0
1583.61157,973.994568,440.0708,0
1582.20728,1003.54126,448.511871,0
1560.39783,985.1286,427.809967,0
1436.976,1192.441,424.772949,0
1529.91077,1072.09766,398.434357,0
4509.51758,994.6294,385.104,100000
1549.06152,1138.23071,425.561218,0
1638.39026,1009.82477,422.4205,0
1490.836,1070.48181,415.934937,0
1560.7998,1144.911,407.0753,0
4734.789,1007.1192,438.522919,100000
1578.52014,1087.83191,404.0105,0
1555.16736,1049.82458,424.962524,0
1504.44958,1081.4552,438.510559,0
1604.77661,1112.20032,402.84906,0
1485.106,1012.68762,8845.73,1000
1580.57739,1004.54004,388.321655,0
4426.393,1062.432,452.942017,100000
1507.94275,1059.5957,395.468231,0
1475.94006,1094.55139,474.269867,0
1488.9646,1056.60632,390.393036,0
1482.114,1133.96912,384.365143,0
1529.21191,1041.07349,430.148132,0
1560.44214,1105.801,396.552826,0
1609.38025,1067.1261,386.6379,0
1549.76733,992.4184,408.843536,0
1571.77454,1047.255,451.7434,0
1507.87268,1099.92542,401.43985,0
1650.79529,1038.48743,429.12323,0
1587.80164,1032.92175,389.663361,0
4468.656,915.8029,380.8156,100000
1528.93689,1040.88928,429.3331,0
1594.48816,2185.725,423.963837,10000
1441.341,1240.00684,449.875916,0
1638.74146,1035.47266,400.363983,0
1545.16772,987.2882,442.91687,0
1472.72949,1068.16821,460.522583,0
1532.117,1045.40967,423.901947,0
1635.92249,991.7365,412.598083,0
1552.68738,1114.0614,413.930969,0
1481.554,1131.38525,9151.794,1000
1467.488,965.126648,9054.215,1000
1516.91309,864.4792,379.074768,0
4454.148,1079.51282,416.364258,100000
1607.76782,1031.07532,439.268951,0
1567.87109,1034.692,369.2766,0
1448.461,1004.948,406.19516,0
1540.00256,1016.18127,337.4284,0
1473.81372,1011.55609,439.645935,0
1538.93665,1075.69568,384.586731,0
1594.55969,999.9971,409.436,0
1540.762,1030.76,385.150665,0
1591.26892,1043.15149,408.584,0
1513.89417,1044.71558,398.3919,0
1674.29041,989.86554,392.9832,0
1540.16687,980.688538,414.0166,0
1510.06079,1022.89612,438.238861,0
1521.165,985.7074,353.921448,0
1441.66858,1104.8999,9259.211,1000
1663.40259,1023.3595,418.478882,0
1579.271,979.109436,432.531921,0
1533.33032,991.535339,9136.716,1000
1551.43591,1075.6106,425.242767,0
1473.9812,1103.51965,443.978638,0
4576.61035,1042.55457,457.868866,100000
1566.37854,1093.52222,470.8894,0
1615.009,962.8565,424.378082,0
1608.8219,1083.98035,467.522339,0
1518.27258,1058.51123,9268.145,1000
1453.63452,2249.67285,485.362,10000
1598.53528,916.5362,369.5217,0
1526.484,1023.41827,433.714447,0
1507.58044,1106.66455,443.4205,0
1566.32642,1038.08081,364.7818,0
1538.7467,1033.28784,402.1019,0
1478.29443,1093.96643,414.511963,0
1585.53711,1064.95215,468.6185,0
1560.98022,899.3843,9243.737,1000
1514.97534,1098.14563,427.708862,0
1547.61462,1111.77808,419.669678,0
4236.774,1125.217,9454.547,101000
1557.34583,2143.966,459.881378,10000
1447.178,1125.77185,417.6929,0
1626.961,1038.82043,405.688171,0
1568.30115,1073.99609,438.086182,0
1431.43311,1181.22156,372.180359,0
1581.154,1023.93939,9089.27051,1000
1549.934,1006.59,397.901459,0
1564.57068,1023.59216,395.550385,0
1489.236,1052.77844,403.61673,0
1549.68445,1048.34766,400.722046,0
1467.851,1030.95,399.9489,0
1506.58228,1085.42419,419.8107,0
1501.26367,1079.78882,422.4677,0
1530.43384,1043.28967,405.9067,0
1529.681,1120.79651,418.951569,0
1564.28967,1037.69153,395.043732,0
1596.99792,1165.70349,397.073822,0
1493.07544,1038.11877,387.5015,0
1635.27246,1048.77808,405.3109,0
1540.45825,1026.20007,442.8458,0
1485.77612,1064.17078,469.518127,0
1570.55078,1043.47852,458.581238,0
1557.398,1104.2074,436.522858,0
1429.55859,1087.91785,459.388947,0
1533.42554,1019.61389,352.0476,0
1529.24512,1020.36163,393.05896,0
1522.43872,2205.87,457.7572,10000
1579.18323,1050.6012,454.515381,0
1554.73743,1037.92,471.8105,0
1542.27637,1006.69012,434.621918,0
1531.1333,1038.68787,415.2784,0
1560.63232,1049.7843,439.835083,0
1544.15076,1047.49622,435.0041,0
1542.669,1079.69727,402.5895,0
4446.80762,1050.435,408.601379,100000
1576.37158,922.1729,412.817078,0
1425.29944,1119.05591,388.462341,0
1688.033,1168.461,526.127441,0
4592.87549,1003.29956,426.6469,100000
1580.31848,1121.55713,9276.549,1000
1545.58264,1075.96167,423.7884,0
1556.583,965.5292,414.047668,0
1547.98889,1053.87573,395.8384,0
1524.97009,1059.27222,426.262939,0
1575.70117,966.170654,417.281677,0
1540.24622,1120.53772,398.6468,0
1540.4762,1111.73218,404.518,0
1632.34546,1074.02417,405.4188,0
1549.66467,991.7692,489.165527,0
1554.4834,1046.017,410.863617,0
1545.3916,1049.79138,424.418884,0
1473.64124,1089.24292,423.9455,0
1496.66248,2146.56763,517.0232,10000
1537.88257,1149.23425,406.763062,0
1524.22412,970.027466,415.504181,0
1550.425,1003.92432,350.940979,0
1525.17188,1028.21362,410.288422,0
1548.32458,1058.65332,9105.454,1000
1507.24084,1015.66095,404.3302,0
1511.94336,1131.61121,426.6693,0
1491.51965,1020.31909,444.7575,0
1516.1488,2066.99536,9009.386,11000
1568.37659,2118.363,424.417664,10000
1614.911,1007.99225,374.861237,0
1526.37744,1071.6156,420.504944,0
1617.91382,976.7688,439.556427,0
1560.43835,965.7145,399.4021,0
1544.86633,1051.44165,9105.446,1000
1481.9397,994.9368,440.2472,0
1375.43372,1146.01172,9073.955,1000
4314.19141,1005.32227,436.7238,100000
4388.832,1097.81116,438.8723,100000
1532.66528,1046.857,410.977417,0
1448.55286,2203.87378,432.43512,10000
4387.65234,2250.06763,462.939484,110000
1472.79163,1080.96216,422.144775,0
1539.076,1139.582,381.741058,0
1456.97986,962.075745,451.5698,0
1468.77148,1063.35327,417.7371,0
1509.60864,2107.245,9318.74,11000
1761.9873,1019.40729,478.353821,0
1571.4137,1052.42871,435.8059,0
4293.189,1155.02209,416.416565,100000
1453.91943,2362.62549,446.564,10000
1482.94824,1041.21167,421.865936,0
1433.73767,2188.29028,478.553131,10000
1650.389,978.1631,445.2902,0
1517.39392,1086.94531,429.2986,0
1547.318,2213.0144,466.986267,10000
1499.35938,1066.76709,471.3858,0
1604.392,1116.975,449.4822,0
1693.01843,987.694031,8995.014,1000
1578.43591,974.9206,434.7328,0
1588.8302,1081.37061,402.7369,0
1497.63074,1142.45532,437.519958,0
1511.30652,1172.90112,426.749268,0
1490.01184,1037.60486,391.5922,0
1644.30017,1018.55792,397.628174,0
1518.446,2118.31958,9217.551,11000
1524.47009,1061.73218,422.2811,0
1633.13745,1121.93225,420.5436,0
1613.417,1050.50952,485.3424,0
1532.19763,1006.03973,417.0134,0
1556.44531,1081.70483,446.816,0
1568.0321,1068.89563,393.0672,0
1466.22388,1059.698,9109.623,1000
4403.703,1146.99329,402.740753,100000
1523.0658,1131.05273,450.2778,0
1526.82642,1066.66187,438.839783,0
4483.8374,1123.08325,450.275146,100000
1439.09009,1138.11755,419.741333,0
1613.357,1049.02026,422.189819,0
1479.89172,1088.92,394.999939,0
1492.31152,1090.68591,9243.774,1000
1499.133,1190.356,9245.684,1000
1548.45972,996.546753,466.321442,0
1506.509,1077.04175,426.80246,0
1462.01038,1093.61731,451.39502,0
1602.86475,992.8586,381.385071,0
1468.93738,1070.1001,393.950653,0
1572.44055,1097.19531,427.153717,0
1527.5437,1071.56982,412.3157,0
4544.65039,1211.61865,430.551056,100000
1503.73462,2162.25854,489.1264,10000
1486.26221,1076.44458,383.3935,0
1551.65417,1220.32532,435.8116,0
1516.26538,1061.352,482.118347,0
1578.49109,1046.88416,393.379425,0
1559.18445,1062.74255,369.6403,0
1594.17932,1052.69336,418.247681,0
1545.86719,1009.4317,434.031952,0
1454.04907,1087.00623,363.263031,0
4451.537,1087.45044,378.795319,100000
1510.46069,2070.12183,9172.215,11000
1638.08069,948.324341,9175.23,1000
1581.34253,1062.04565,425.687,0
1636.13025,1033.60266,442.765167,0
1557.379,1042.93347,443.0804,0
1506.92273,996.2242,433.194519,0
1526.89734,966.495,441.997742,0
1545.65381,932.3673,364.4298,0
1522.0531,1011.42169,429.1824,0
1446.456,1017.45612,408.67984,0
1674.70154,1034.92578,448.091919,0
1476.12341,1067.45129,378.264,0
1534.66931,2028.657,437.0233,10000
1554.08765,1047.62439,405.1585,0
4472.1084,1009.65466,451.959564,100000
1593.006,988.6188,383.356964,0
1470.70251,1082.13477,390.712952,0
1540.05127,1079.66052,352.8169,0
1516.47729,984.519836,447.792267,0
1652.51477,957.868347,369.696869,0
1488.92676,1185.64758,430.374451,0
1520.86658,2246.53271,464.208344,10000
1585.46021,967.872131,444.734528,0
1526.54688,998.7965,348.248,0
1492.325,1095.91052,413.173157,0
1550.07092,1066.48584,419.85376,0
1591.41,966.58,444.5597,0
1471.56458,1058.697,436.838318,0
1547.268,980.9565,415.433746,0
1560.263,1229.37671,435.625824,0
1522.572,1062.34888,453.718658,0
1568.03613,1081.18579,406.8861,0
1634.57214,1096.44958,346.926239,0
1588.208,1115.15747,419.756653,0
1435.35071,1194.38293,438.2561,0
1522.867,1018.93378,9189.009,1000
1507.89465,1112.91772,407.498535,0
1417.38757,1120.45764,487.364655,0
1579.19458,1096.6189,441.4283,0
1526.55261,1054.33545,440.205566,0
1545.24731,997.225769,448.17923,0
1490.54675,1098.28564,447.124054,0
1401.3728,1035.15759,427.68457,0
1611.15234,1105.16174,412.697784,0
1564.87683,1006.75238,445.337677,0
1567.82422,1199.07739,460.235443,0
1587.10547,1050.086,385.9228,0
1546.964,1160.65051,444.809631,0
4339.67969,983.546143,459.668182,100000
1579.55457,1052.72144,349.254517,0
1547.043,989.522,407.694183,0
1470.91125,1065.59534,400.625916,0
1465.7135,1000.82758,393.469482,0
4536.5166,1091.50977,432.400177,100000
4710.469,1099.47681,397.50827,100000
1445.79688,2156.23853,480.210358,10000
1539.74109,1096.92383,378.55014,0
1588.81824,1102.22449,437.912872,0
1550.57813,1034.94373,403.9739,0
1525.97327,1094.73193,430.245422,0
1525.3324,1075.94153,383.67572,0
1525.353,1122.76147,436.000153,0
1434.12183,1021.09558,464.75827,0
1555.16943,991.388733,374.280731,0
4351.45068,986.3906,405.5357,100000
1538.81592,989.2719,404.0082,0
1614.40186,1088.878,387.708069,0
1571.58313,1077.92163,447.882935,0
1643.088,1080.45435,420.4683,0
1455.66992,1104.34326,401.746216,0
1532.99207,975.4928,376.890137,0
1576.61621,977.8857,367.139679,0
1521.345,1075.76221,402.619415,0
1455.70532,1120.30591,373.4618,0
1441.80237,2099.688,9150.977,11000
4528.56641,1099.15686,413.0921,100000
1497.58057,1118.9917,459.347,0
1534.74756,1008.31421,486.437683,0
1585.25623,1101.50867,474.467743,0
1451.46533,1067.4624,365.0057,0
1469.55591,1204.94629,445.718658,0
4261.98926,1076.12646,390.180054,100000
1551.94409,1093.52,403.9509,0
1562.419,984.009338,439.058563,0
1581.6709,1040.7688,415.8364,0
1565.58459,1049.98389,455.802277,0
1467.8092,1076.833,419.049225,0
1525.19128,1005.86853,421.5139,0
1574.48779,1059.02136,461.117676,0
1459.94275,2001.68811,8993.45,11000
1556.43982,1087.035,419.2473,0
1454.65955,1001.58057,462.048279,0
1515.301,1061.45239,379.808746,0
1533.73633,1020.29919,418.14035,0
1457.52283,2212.74487,466.8867,10000
1514.57227,1053.73315,9068.489,1000
1524.84119,1041.23608,429.194366,0
1564.04675,1016.73376,396.71936,0
1540.35254,1012.32294,479.993835,0
1520.76306,965.456848,378.717438,0
1536.47876,1087.52783,414.808716,0
1582.50354,1000.0733,436.536743,0
1454.76636,935.6659,428.048126,0
1559.33374,1035.70581,382.297516,0
1540.09253,995.9909,384.00882,0
1478.70154,1108.39954,9381.461,1000
4260.89355,2178.35156,490.120728,110000
1517.74146,1131.2998,388.78244,0
1469.76147,1121.94751,436.645172,0
1532.76953,1040.34119,424.2194,0
4479.55371,1031.103,407.770721,100000
4489.5083,980.8313,464.0159,100000
1530.04407,1042.85291,418.317657,0
1526.80469,998.989441,404.716278,0
1492.85181,1077.18237,400.426636,0
1555.2063,1073.98254,8575.089,1000
4405.62646,1106.07312,412.4615,100000
1565.71045,1150.497,440.071564,0
1625.30457,1067.17261,450.536774,0
1691.70581,1138.35962,482.919647,0
1394.74878,2186.63745,9227.866,11000
1494.71851,1116.60913,414.076141,0
1533.25293,941.0859,385.574829,0
1514.89783,1033.98633,375.3972,0
1525.0647,1056.95056,476.558624,0
1594.37366,1116.28113,419.058624,0
1604.58411,1016.20184,402.500763,0
1516.88123,1010.12714,433.0201,0
1537.37488,1058.46606,368.959167,0
1543.60925,1102.42542,397.247833,0
1427.67578,1092.269,425.656128,0
1496.63074,1118.90088,357.16925,0
1579.71094,1057.9281,406.349579,0
4395.8584,1182.62463,456.2966,100000
1497.69458,1091.20239,430.903046,0
1550.32556,1141.1272,422.8335,0
1615.59412,999.586365,438.7139,0
1403.76453,1092.533,421.004578,0
1476.8833,1091.81262,437.062744,0
1462.62231,1086.52612,9364.88,1000
1555.18518,1074.606,356.029938,0
1495.135,1063.53284,412.303925,0
1568.1593,1014.98969,441.710632,0
1482.33228,1049.83411,443.932281,0
1551.758,1115.67737,419.4281,0
1508.90063,1101.63879,407.1013,0
1573.98853,1167.11841,8858.313,1000
1450.26074,958.22644,392.4139,0
4263.71045,931.3656,427.484741,100000
1536.86987,1117.84521,428.838348,0
1583.66064,1087.7699,442.285,0
1491.61353,1132.02368,424.648743,0
1476.44727,1079.30444,447.6192,0
1605.03186,968.225159,413.387939,0
1486.67847,1107.74866,439.656738,0
1475.25989,1108.10657,465.3228,0
1576.35913,990.96,398.081573,0
1518.531,1027.99146,400.354645,0
1516.475,995.837341,422.493835,0
1600.71887,1035.46228,444.901184,0
1584.80591,953.395,442.79,0
1513.7688,951.630554,9106.771,1000
1591.56238,1030.08789,461.918945,0
1543.0127,1046.48035,408.274658,0
1484.88806,1199.77478,430.083038,0
1476.97314,2213.10474,474.7318,10000
1544.77539,1063.64111,367.423859,0
1521.152,989.7375,393.0454,0
4585.66748,1141.50037,400.6314,100000
1402.44312,2160.60132,9204.144,11000
1546.27734,1068.71289,473.133148,0
1569.32849,972.4721,428.078125,0
4370.169,1128.48792,475.209747,100000
1545.63379,1126.87927,406.728729,0
1461.1001,2185.28979,489.386932,10000
1515.67664,1013.40338,9307.421,1000
4380.644,1115.39893,408.654327,100000
1437.48218,2344.36865,493.8884,10000
1547.342,984.5869,448.222656,0
4428.72754,1026.67981,456.494049,100000
1453.021,1128.03369,421.301239,0
1452.32593,1011.37024,376.812622,0
1416.53394,2319.21387,459.377777,10000
1471.02588,1096.87988,436.18573,0
1528.26318,1030.76526,413.734833,0
1533.73193,1017.57617,391.154816,0
1566.13953,1109.3385,428.7886,0
1508.45361,1041.95715,422.73465,0
4188.32275,1034.28308,433.368866,100000
1516.50427,1065.2467,9047.704,1000
4357.51465,1196.553,406.2346,100000
1448.42065,2278.47534,452.397522,10000
1567.7616,1047.57568,384.830139,0
1535.98828,2033.00159,8622.885,11000
1579.772,1054.70154,397.5451,0
1452.4895,1088.17188,397.195526,0
1538.28015,1045.60071,9193.656,1000
1416.89355,1164.40942,401.038422,0
1471.15564,1146.39063,416.4632,0
1493.24146,1118.90625,399.69223,0
1567.41431,1035.72021,411.796143,0
1450.20728,2344.085,493.2041,10000
4424.46338,1122.89954,413.188263,100000
4485.817,1076.3595,440.786926,100000
1473.82056,1075.63733,413.094727,0
